,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,QMYR368BIS,RBMYBIS,a,b,A,B,s,R_y
174,0.0255458128676632,-0.0742997942480269,0.0090666929716817,0.042918361829147,0.0074249936874214,-0.0472315391259147,-0.009212334411348,0.0,0.0127519745696968,0.0019834871481357,-0.0181076490658425,0.0168013241954133,-0.0278505082719571,-0.0016359082248981,-0.0074055439303778,-0.0222790110826955,-0.0054269135738041,-0.0164100614807505,0.0385699522521468,-0.0402218176225257,0.0155523254475811,0.0,-0.110450666170566,0.002127850191607,0.0617024512859533,-0.0090324196478847,0.0381440184510118,0.0,0.0026866813895073,0.0021414739007132,0.0153295204963169,0.040354067409156,-0.0015197953956341,-0.0116562085761966,0.0091377073275481,1.0,3.0,1.0,2.0,20.0,0.25
175,0.0,0.0085402924616484,0.0049600031512946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0355788917127633,-0.0086314699221164,0.0,0.0437434566354058,0.0,0.0,0.0,-0.0762668439678312,0.0,0.0343707601250208,-0.0135229280629893,-0.0143459837687906,-0.0474747059964062,-0.0149814433351026,0.0,0.0,0.0034739872485591,0.0009270369591573,-0.0286327451261583,0.0040873199260339,0.0611641241143501,0.0060130896031145,0.0,0.0,-0.0249527957306942,0.0,1.0,3.0,1.0,2.0,20.0,0.5
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137529159323429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,20.0,0.75
177,0.0116898286674331,-0.0291606402976235,-0.0208107958445348,0.0227150865559772,-0.0079210244688233,0.0257012610897342,0.0527001201653035,0.0315747757101164,0.0130794201650358,-0.0413134061744072,-0.0266500708478018,-0.0113322420083586,0.0253394406963067,0.0379629235738874,0.0117809158345592,0.018043711788789,-0.0144107371065424,0.0205923940038684,-0.0180782491076304,0.0226316053892609,0.028986833301751,0.0012056694361675,-0.0026636178635476,0.0332879690585387,-0.0186998607864596,0.0306301159540522,0.0062140177403571,0.0269813202000178,0.0197929141718205,0.008535270520538,0.0086697342119065,0.0008580542770052,-0.0027326163802237,0.0140204874284443,-0.013578537259379,1.0,3.0,1.0,2.0,30.0,0.25
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027062091778118,0.0,0.0,0.0,0.0,0.0040063064082051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,30.0,0.5
179,-0.0644214189557241,-0.0939900898964583,0.0455173880672062,0.0255177245098809,-0.0741989293778533,0.076754229913115,-0.0440280857920405,0.0262077415026161,-0.0321538160204753,-0.0998184029742171,0.025700134594769,0.0600473074877779,0.0473933897301178,0.0,-0.0980357100094606,0.0908004585207783,-0.063924061793707,0.0,0.0322550251299975,-0.0541350459066991,0.0070581767263252,-0.017881147638496,0.0602139345586628,0.072221990178414,-0.0252050223330001,-0.0255069253457741,-0.0475954203548655,-0.0330887165731855,-0.0113209845228146,0.0525307719831929,0.0717885524976282,0.0270355359964473,-0.052195769966119,0.0,0.0707479064959377,1.0,3.0,1.0,2.0,30.0,0.75
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267923519957569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.25
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052493716780319,0.0,0.0,0.0,0.0,-0.0726163347669148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423339915012047,0.0,0.0,0.0,0.0757463817581143,0.0,0.0,0.0,0.100798538401442,1.0,3.0,1.0,3.0,10.0,0.5
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0963174285034387,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.75
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0502766296509253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.25
184,0.0,0.0,0.0,0.0,-0.0673653813248535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086845942663338,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.5
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283908260458266,1.0,3.0,1.0,3.0,20.0,0.75
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0973122042752414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083721600657744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707476119314551,1.0,3.0,1.0,3.0,30.0,0.25
187,0.0,0.0652866176531001,-0.002559736826769,0.0,0.0,-0.040714385220032,0.0,0.0,0.0,-0.066217864823671,0.0,0.0210111382065926,0.0,0.0,0.0575470166743863,0.0,0.0,-0.1057998472068005,0.0,-0.0217469189259083,0.000469254879644,0.0,0.0,0.0178912439614838,0.0,0.0289667920151984,0.0323874677320963,0.1370961856385215,0.0,0.0,0.0441990142272606,-0.0439933783299354,0.0,0.0,0.0,1.0,3.0,1.0,3.0,30.0,0.5
188,0.0013989616834765,-0.0688033391997683,-0.0109896131778701,-0.0229635734466106,0.0015525766441044,-0.0068550286167728,0.0,0.0025979034982248,0.0228773821491688,-0.0358569442014193,-0.0144653582337689,-0.0072692409923215,0.0053906164945731,0.0374089704986354,0.0264754373513132,-0.0277234303376735,-0.0194437331440949,0.0124227975370582,0.0238018881562249,-0.0376925775443187,-0.0084459759385774,0.0187785284721744,0.0120152540219507,-0.0693200469225218,0.0281781613939108,0.0052656470344246,0.0884441548828621,-0.0018871132801455,0.0450472677074994,0.0083607429926005,-0.0396582406136906,-0.0570849770028758,0.006756234581043,0.042813872978671,0.0229711749115492,1.0,3.0,1.0,3.0,30.0,0.75
189,0.0332164917262915,0.0,-0.0995956924808727,0.0154685950776451,-0.0164307667470282,0.0648624456327233,0.0,-0.0549083653627084,0.0007041076057843,-0.0506750113784078,0.0,0.0,0.0,0.0,0.0,0.0,0.019647926498568,-0.0498245115951676,0.0,0.0,-0.0063376982386756,0.0,0.0,0.0,0.0015965190216023,0.0051128046749455,0.0407771046330752,0.0,0.0,0.0,-0.0154971660612459,-0.0193900918473767,0.0,0.0,-0.0347228384671366,1.0,3.0,2.0,1.0,10.0,0.25
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010405243273797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.5
191,0.036392025860943,-0.011231706931941,0.0457599939552095,0.0115541038749532,-0.0142371525583747,-0.0101848320136608,-0.0184623994597901,-0.0165227252158094,0.0066217816256677,-0.0283629089388575,-0.0101820102508517,-0.0302828911919703,0.0440665363925267,-0.0216083756141217,0.0,-0.0011577092550559,-0.0423404874501374,-0.0243472925649612,0.0451933725102201,0.0402427176636372,-0.0126968162707321,-0.0355231671448155,-0.0027330412603181,-0.0241451264435898,-0.0412293589758459,-0.01178399434232,0.0102213257951299,-0.0317254676324285,-0.0105918455919792,0.0434578708137075,0.0206581586309502,0.0075396146210157,-0.0091306274973548,-0.0266175314632457,0.0557780918867543,1.0,3.0,2.0,1.0,10.0,0.75
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091367978776859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,20.0,0.25
193,0.0,-0.0315879875767464,0.0061507264825152,0.0485384731125741,0.0,0.0127643087581437,0.0404255164832455,-0.0886984876321661,0.0282088940362134,0.0089230765369249,-0.017298418633612,0.0,-0.0017735002147148,-0.0249774990211089,-0.0129018731645897,-0.004479726445597,-0.0021199474486993,-0.0612774036141605,-0.0201329059169046,-0.0212079362848085,-0.0002397617806001,0.0,0.0,-0.0080729195893424,-0.0077224772904147,0.0018812700638919,0.0297047833412476,0.0173627979340256,0.0307671261411778,-0.0125591856618374,-0.039236719243116,0.0146461428897963,0.0454094549084512,-0.0249486228744026,0.080457758432121,1.0,3.0,2.0,1.0,20.0,0.5
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1211436284963533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602258741543106,0.0,0.0,1.0,3.0,2.0,1.0,20.0,0.75
195,0.009818483904671,0.0080269846427904,0.0120602807133411,0.0192897473540337,-0.0593166585299286,0.0081434207699212,0.0225071954061666,0.0185844098804712,0.0151970089907148,0.0062283801234277,0.0075133633051278,-0.0120835004309637,0.0112931090733606,0.0315141042262631,-0.008761372289512,0.046418431327229,-0.034542653604698,-0.0141903344485486,0.0,0.0,0.0008606853324004,-0.0045738843056791,-0.0286021936735259,0.0040624658326055,0.0233737407093549,0.0052352187825756,0.0,-0.0215965283553607,-0.0190266157877077,0.0120500134546658,0.0042540431548475,0.018829851650677,0.0543471696534548,-0.0094401182176821,0.0242931748150893,1.0,3.0,2.0,1.0,30.0,0.25
196,0.0030556644540713,-0.0195688855544716,-0.0357501952981757,0.0085570854176852,0.0328150742674871,-0.0062808383111746,0.0217646871860624,-0.0103689125041901,-0.0246263950909428,0.0063628384120989,0.03299804666931,0.0363358601597741,0.0370947452231141,0.0238642237391793,-0.0424748496593922,-0.0131796592274474,-0.0782904252586925,-0.018855787025891,0.0365739215753454,-0.029934832124944,0.0231624557966365,0.0410284494519972,0.0228975928486539,-0.0151939735512662,0.0418053402639007,0.0377815902342359,-0.0031963957285264,0.0379469907713212,0.0010744531756322,0.0657098614870716,0.0239746075500526,-0.0217870523582711,0.035884741770974,-0.0531225015043615,0.0610966970219112,1.0,3.0,2.0,1.0,30.0,0.5
197,-0.0105532557942297,0.0077907925364082,0.0039809146900628,0.0067462763028428,0.0262194843908241,0.0435602401602101,0.0241677313344858,-0.0032668386856376,0.045818235819069,-0.0426507979462591,0.0234942713645321,-0.0242432389980773,0.0479744229514242,0.0083199414897772,0.0374654357613137,0.0154641751374042,0.0,-0.0202062801548774,-0.0053744442090055,0.033242790637084,-0.0080759788671225,-0.0206724078766604,-0.0214910571982967,-0.0250455822319187,0.0068004254946643,0.0,-0.0120210874733471,-0.0107472528172501,0.0370434022482941,0.0165664763650744,-0.0246994964200031,0.0095283401096424,0.042048533119943,0.0326826056193111,-0.017066826514175,1.0,3.0,2.0,1.0,30.0,0.75
198,-0.0232820715598201,0.0127632704559587,0.0078265857914658,-0.0182291400748975,0.0158571050937562,0.0217594121072306,-0.0214943481597088,0.0521516815091844,0.000434203997993,0.0142963992631211,-0.0296291416099215,-0.067763410238061,0.0386485493426917,0.0145938797554087,0.0220098552289761,0.0194198585236516,-0.0240399195178226,-0.0172105740653457,0.0118815693923527,0.0426245463777903,0.0679363782091712,-0.0040733681026244,-0.0113450931170306,0.0129116493146945,0.0134938608950243,0.0157447017975747,0.0,0.0133529983891813,-0.0242525080626929,0.0,-0.004425428318165,-0.0388143750040665,0.0442254396387821,-0.0056394515503268,0.0798299313624606,1.0,3.0,2.0,2.0,10.0,0.25
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572070445722947,1.0,3.0,2.0,2.0,10.0,0.5
200,0.0,-0.0542247001954824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477610937638605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,10.0,0.75
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0060765837507411,0.0,0.0,-0.0601493281650093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084505304430331,0.0,-0.0439063804723452,-0.0131860716235992,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.25
202,-0.0043923453040077,0.0289638918077226,-0.0092091510543616,-0.0395849077485974,-0.0155607739189429,0.0203029850661737,0.0125577252594147,-0.0043009795067913,-0.004396086263996,0.0174075339519352,0.0077656863931507,0.0,0.0,0.0037048475644893,0.0,0.0114981972405992,-0.0277713852041545,0.0053332875273987,0.0344705066333582,0.01835438567777,-0.0098862450052616,0.0122874375106356,-0.0124002634250515,-0.0317592653263475,-0.0043375441028611,0.0,0.0162818837531268,-0.0167725526421475,0.0123461473408209,-0.0092336261252844,-0.0365389452574873,-0.0144908941076567,0.0032596521243474,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.5
203,-0.0001710512851169,-0.0105156558537551,-0.0182553383664722,-0.010094353575014,0.0045735105669742,-0.0048911789619945,-0.0116333009054868,0.0017990219862932,0.0175571087909165,-0.0329072695027294,-0.0444062563060262,-0.0030527213980556,0.0226032456744752,-0.0068196608594356,-0.0142218320008197,-0.0323276870533708,-0.0450029590154039,-0.048976549332208,0.0,-0.0191272955325619,-0.0017403093296573,0.0443748390744357,0.0101642340286062,-0.0314167701553711,-0.0160615918357376,0.0659738207842628,0.0555226697564453,-0.0518434973230673,0.0212322406983959,0.0151764923630724,0.0722434871757599,0.0317288357775889,0.0061734362772549,0.0,-0.0150373513750616,1.0,3.0,2.0,2.0,20.0,0.75
204,0.0038165271539357,0.0112769825745153,0.0145719257041137,0.0199243067487868,0.0028037956804646,0.0162175256070489,-0.0020631993269293,-0.0059306466851905,0.0,0.0025139192902344,0.0231760936460321,0.0099695269187277,0.0074189906047156,0.0081258833149736,0.0047607056774434,0.0235532395817444,-0.0195218145149157,-0.0158994883605146,0.026553780557479,-0.0170325828700999,0.006698504567131,0.0196277874415224,-0.0481738343506612,0.0075066426836323,-0.0240196497894634,0.0,0.0,0.0108972168659853,-0.0070520249776643,0.0340291537210042,-0.0045851325638932,-0.0213584184921058,-0.025962427682137,-0.0046923177284215,-0.0129169224447064,1.0,3.0,2.0,2.0,30.0,0.25
205,0.0,0.0,0.0,0.0,-0.0894512904413175,0.0743039772556243,0.0,0.0275137143874279,0.0,0.0327746683944131,0.0,0.0004478260764718,0.0018698916783423,0.0,0.0,0.0,0.047333465686571,0.0,0.0,0.0156086290848281,0.0,0.0,0.0,0.0,0.0,0.0565642563448748,0.0919274413509207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763483255986158,1.0,3.0,2.0,2.0,30.0,0.5
206,-0.0263226128766987,-0.056216166059748,-0.002431661253478,-0.0046734933125383,-0.0214427309525375,0.0196023341295228,0.0393177186039247,0.0069455758357524,-0.0196109202792184,0.0227108027199978,0.0258310397995272,0.0168544913001042,-0.007168050773484,-0.0231141067879067,0.0401701309566577,0.0523952861973488,-0.0370776980758295,-0.01199533096054,-0.0388297043161065,0.0320719020786843,0.0168472328174747,0.0016835573199991,0.0082114824034591,-0.0002896199254052,0.0145474506962428,-0.0066248871319947,0.0329238247279102,-0.0741750286543653,0.0115611366557218,0.0100444868834444,-0.0293897542536166,0.0115427739522694,0.0486860619432025,-0.0432725190556357,0.0120692405854195,1.0,3.0,2.0,2.0,30.0,0.75
207,-0.0124444032896187,-0.0213103200025422,-0.005641651620263,-0.006062090968222,-0.1194956064978451,0.0,-0.0321301480832552,0.0185297426032313,0.0533730948895184,-0.0241732928907967,0.0248186724052615,0.0,0.0222979081080353,-0.052748089714847,0.028376609746518,-0.0322168097701011,0.0,-0.0573336384203047,0.0,-0.0160272261492811,-0.0057597962313452,-0.0143990551900963,9.125741199588964e-05,0.0419891673728666,-0.0319892930832691,0.0225034346571222,-0.0090135430090664,0.0282385095589924,-0.008405404306454,0.016768025064626,0.0308648535908688,-0.0170885483104813,0.0179873246924846,-0.0199846268945163,0.1084354517562456,1.0,3.0,2.0,3.0,10.0,0.25
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2077823853551071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,10.0,0.5
209,-0.0116410994641884,-0.0184283445669593,0.0388069491826715,-0.0111581591378854,-0.033060861398832,0.0290216480725179,0.0133948329001537,-0.0178681493910684,0.0540927232115117,-0.0209521421221139,0.0090914518673901,-0.0076586381347203,-0.0004993209515426,0.0105438891498958,-0.0019034822578191,0.0006078133972189,0.0,0.0069348912997649,-0.0064178421491784,-0.0134335454674215,0.0221233415269243,0.0,-0.0110279155078948,-0.0097558167872097,0.0144025172332922,0.0125551499008569,-0.007959453460987,-0.0187339155131215,-0.0020376028295201,0.0202725589375573,-0.0183145372669786,-0.0108048899841656,0.0350612920089912,-0.0310697138519057,0.0275514256481288,1.0,3.0,2.0,3.0,10.0,0.75
210,-0.0101055605161842,-0.0350337713621269,-0.0352974306986937,0.0,-0.0177449504014122,0.0301339816465596,-0.0151219625623803,0.0589244532542059,-0.0161577052160362,0.0699387854042751,-0.0220304419388657,-0.0241030229964356,0.045570840141085,-0.0588365501329684,-0.0207044395459463,0.0,-0.0021515288421059,-0.0455227528621039,0.0147928716095378,0.0,-0.0643054530055225,0.0196001835127367,0.0,0.0120329075453979,0.0155949744709385,0.0574348634145932,0.0515818556820994,0.0,0.0531345175993423,-0.0522346905775045,0.0373201381117371,-0.0028949138817792,0.0383510869553795,-0.0116240319819453,0.0280321578278901,1.0,3.0,2.0,3.0,20.0,0.25
211,0.0,0.0,0.0,0.0,0.0,0.0,0.1232686248309819,0.0058590264098216,0.0,0.0,0.0,0.0,0.0,-0.1926195207589388,0.0,0.0,0.0,-0.172233606597089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,20.0,0.5
212,0.0085224858254884,-0.0347519098424976,0.0642886342976245,0.0360810403306255,-0.0025138433729651,-0.0088041965308568,0.0099002359660972,-0.0543753434699932,0.0210291017935821,-0.0042810145229721,-0.0753273214444261,-0.0102710118243134,0.0,0.0,0.0701439074902557,0.0151545494641742,0.0,-0.0367558993986575,-0.0283074806520939,-0.0107838290376732,0.0602131381596981,-0.0419707717721196,-0.0403966824962484,-0.0099752677009853,0.0,0.0348553494430107,-0.0071094041524391,-0.0242147175249633,-0.0231303347059334,0.0014381086628121,0.0199775441915859,0.0185541348345341,0.0403759946631765,0.0095064185423393,0.044021914535177,1.0,3.0,2.0,3.0,20.0,0.75
213,0.0561099946001313,0.0,-0.0205201304848231,0.0,0.0,0.0,0.1080891509593234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070833607714573,0.0,0.0,0.0,-0.0431905618929511,0.052130730390629,-0.0225055372302217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564687669020694,0.0,0.0,1.0,3.0,2.0,3.0,30.0,0.25
214,-0.022168286134524,-0.0050831306287306,0.0044037576964385,-0.0168984634340774,-0.0087118174865559,-0.0242218487071301,0.0099676414620892,0.0121085891516927,0.0388022860944648,-0.0467653647834585,-0.0047984119319572,-0.0217935636536446,-0.0239175702857931,-0.0264284920617107,-0.0214751570285271,0.0083602561986743,-0.0620490384320531,-0.0431954008283899,0.0022060052712053,-0.0016730037506681,0.0,0.0,-0.035939526380374,-0.0299566630598253,-0.0169346274427135,0.0329527428356136,0.0194798204126168,-0.0847291335474052,0.0628267845054046,0.0088248053770455,0.0218329121671081,0.0038618535858146,0.0350633647840316,0.033789175356865,-0.0250759205518242,1.0,3.0,2.0,3.0,30.0,0.5
215,0.0324592576299079,-0.0195813166392968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11805225466825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1434922923748339,0.0,0.0,0.0,0.0,0.0,0.0,0.1193411910050672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,30.0,0.75
216,0.0,0.0,0.0,0.0,0.0,0.1994658043418842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.25
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147791688884425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.5
218,0.0,0.0,0.0,0.0281198134795469,-0.0681825963464398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132258924930102,0.0,0.0,0.0744606995186047,0.0,0.0,0.0,0.0,-0.01566615697992,-0.0001345995770499,0.0,0.0,0.0132055322630982,0.0,0.0,0.0052614246806683,0.0,0.0,0.0,0.0,0.0285150434033201,0.0048518975585144,0.0,1.0,3.0,3.0,1.0,10.0,0.75
219,0.0085465004902889,-0.0046439154136094,0.0037398154561152,0.0449463378644601,-0.0062458186599717,0.0354966255550493,0.0342076772174433,-0.0064721453188988,0.023825144777846,0.0173954432546143,0.0164299777698387,0.0034240235016568,0.0121582383630389,-0.0073606482017904,-0.0024524276888465,-0.0272112398977486,-0.0279564589667104,0.0031043038416196,0.0387185399871569,0.019735563667414,-0.0169787427357695,-0.0070974430205631,0.005203576132417,0.0119852286516811,0.0600562134203865,0.0161811207784377,0.0716578615056292,-0.0653323156199067,0.0300666486004361,0.0,0.0266976352187956,0.0230499737395002,0.0124070713846607,-0.0274147884277487,0.0634202282064267,1.0,3.0,3.0,1.0,20.0,0.25
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016719740046433,-0.0180964546295609,0.0,0.0,0.0,0.0175520091250196,0.0,0.0,0.0016754469223502,0.0,0.0,-0.0604395281821619,0.0344495549894329,0.0,-0.011021444549294,-0.0131716620586708,0.0,0.0,0.0138543520390045,-0.0753136446469674,0.0,0.0,0.0,0.0,0.0668537517000409,0.0,0.0385716081086746,1.0,3.0,3.0,1.0,20.0,0.5
221,0.0,0.0,0.0,0.0,0.0,0.0607805755991749,0.0,0.0,0.1141364409865565,-0.1180777754974772,0.0446937204099719,-0.0466114372474153,0.0528080108723839,-0.0574119562347881,-0.0486700072400757,0.0,0.0,-0.0560006513085039,0.0,0.0,0.0,0.0530257924771941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936045748803605,0.0114074856685108,0.0422403316150653,-0.0130297535642343,0.098913556287849,1.0,3.0,3.0,1.0,20.0,0.75
222,-0.016374523829007,0.0098613347454273,-0.0307167413745606,-0.0133278485168375,-0.007806763134929,0.0131870403738419,-0.0003323421123734,0.0128810899660522,0.0,0.0,0.0038384198588557,-0.0233308233587873,0.0133346688687834,-0.0011568925288963,-0.0143416192406611,-0.0224800380718235,-0.0016179149132558,0.016015464407635,0.0206217986499521,-0.0093076965046021,0.0,-0.0052478387596944,-0.005313430288343,0.0339364935981908,0.0314275603410961,0.0127896148324617,0.0311848351570578,-0.0251740706627038,0.0385777380610955,0.0210363043498792,0.0121458391187736,-0.000615761182262,0.0182341051882879,0.0037419734558744,0.004291309050671,1.0,3.0,3.0,1.0,30.0,0.25
223,0.001621262940343,-0.0150391995209729,0.0102127932716355,0.0058486839432571,0.016781746019683,0.0010883759156495,0.0211466352512303,0.0084314523314517,0.0005774814486131,-0.0123893964691833,-0.0015289407768554,0.0084663722687695,0.0217802496925367,-0.0045385373524725,-0.0038213050387007,0.0033222017858474,-0.0042607290783779,-0.0135930893319374,0.0208702495323787,-0.0008799480213481,0.0099759805952549,-0.0184943430340751,0.0090102133910351,0.011948030712057,-0.0121033094768731,0.0134284727188605,-0.0102854536430789,0.0117820899806406,0.0067502757097617,0.0047172462740817,-0.002755135673896,0.0132089877460585,0.0024851276997327,-0.0230213509307469,-0.001508927723027,1.0,3.0,3.0,1.0,30.0,0.5
224,0.0,0.0,0.0042688856446066,0.0,0.0,0.040402895644657,0.0048352815462616,0.0,0.0053243266366393,-0.0324817552624765,0.0,-0.0440549658533914,0.0,0.0,0.0199835794749372,0.0337247389995364,0.0327950036900068,-0.0278487671255889,0.0,-0.0012148843189183,0.0,-0.0235407575627445,0.0,0.0,0.0,0.0243096444906641,0.0,-0.0133718605534574,0.0369071544938328,0.0,0.0,-0.0200868627365485,0.0,-0.0242037222642211,0.0,1.0,3.0,3.0,1.0,30.0,0.75
225,0.0,0.0,0.0,0.0,0.0,0.0873303596762796,0.0,0.0,0.123418054460321,-0.1730849563088715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,10.0,0.25
226,0.0558079808450132,0.0,0.0305775403900045,0.0111402065394138,0.0,0.0,0.0,0.0,0.0,-0.0640441080145725,-0.1025330245105629,0.0,0.0460678499318885,0.0,-0.0184010972628024,0.0,0.0,0.0,-0.0480047734784142,0.0116319658477126,0.0,0.0,0.0,0.0,0.0,0.0488449584859815,0.0761606011988213,0.0,0.0,0.0,0.0400733874326593,0.0,0.0164166222919827,0.0,0.0,1.0,3.0,3.0,2.0,10.0,0.5
