,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,QAUR368BIS,PCOALAUUSDM,CPALTT01AUQ659N,NGDPRSAXDCAUQ,IRLTLT01AUM156N,LRUNTTTTAUM156S,a,b,A,B,s,R_y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.300753618998326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.75
1,0.0,0.0,0.0,0.2016275103894778,0.0,0.0,0.0,0.0,0.0,0.107929010225194,0.0,0.0,0.0,0.0,0.2627676251462759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.25
2,0.0,0.0,-0.2389504895150702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4303456518869793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1632916132342531,1.0,1.0,1.0,1.0,10.0,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.6800801303428382,0.280877082756915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067831813999512,0.0,-0.3338049803500274,0.1418380823780621,-0.2336802480128783,0.0,0.0702916171742971,-0.0243709655897178,0.0,0.0,0.0,0.1389347066343712,0.0,-0.3207311908486405,0.0,0.0,0.0,0.0544849192517126,0.1625134789290706,0.0,1.0,1.0,1.0,1.0,20.0,0.25
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857309551210114,0.0,-0.077485896006379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.466513323271728,0.3684184613514562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.5
6,-0.442504407503225,0.0346405689498449,0.2552903406754064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278752393653117,0.0,0.0,0.0,0.0,0.0,-0.0020954302905876,0.0,0.0,-0.2269790064646198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786877701323,0.0,-0.2421684750350858,0.0,0.0,0.0,-0.2218069403238541,1.0,1.0,1.0,1.0,30.0,0.25
7,0.0,0.0,0.0303031525998875,0.0,-0.1487043578077099,0.0,-0.0181118230266066,-0.1721127179959647,-0.1400159159476458,0.1459218101062559,-0.0426901215359179,0.0,-0.0291904010332192,0.0,0.0,-0.0053922419528664,-0.0678108210859187,-0.104519158476119,0.0,0.0,-0.0984350288241902,-0.0954583863353781,0.0,0.1397741486376643,0.0808613489272078,0.3035401504744225,-0.0214468362363509,-0.0951496829969855,-0.087648705110342,0.1988219740836269,0.0,0.1086375611267503,0.0,-0.0310804645145597,0.0868266726793577,0.0,0.1849519547249054,0.2091932619572393,-0.1062076165996775,1.0,1.0,1.0,1.0,30.0,0.5
8,0.0645122508787229,0.108335922718572,-0.0145762398750934,-0.2351338414273415,-0.1478708846028632,-0.1494777177081644,0.0517075785484119,-0.0648826463001235,-0.0339603004751047,-0.0431023106273806,-0.0556592218389691,-0.2784098891805041,0.056147863496339,0.1852184014293006,-0.0829415020557783,-0.0412079714432154,-0.1202899215453182,0.0,-0.2771705921426564,0.2213421618624565,0.0,0.0956195829070493,-0.0478324288710769,-0.1451221357338505,0.187335983756964,0.1540208416846561,-0.0792019515540374,-0.0757381533252282,0.0567312103203041,0.1259136389191441,-0.0363390863242877,0.0731568494997697,0.0334990081426617,-0.0776066246151229,0.0741804549204852,0.057525020787584,-0.070537608758574,0.0,0.2110309464501025,1.0,1.0,1.0,1.0,30.0,0.75
9,-0.1961159565048305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0572904110259838,0.0,0.0,0.0,0.2908074796887852,0.0,0.0,0.0,0.0,0.0209514389968576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726660070856654,0.0,0.0,-0.1948930457856752,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.25
