,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQDK,IR3TIB01DKM156N,LRHUTTTTDKM156S,DNKLORSGPNOSTSAM,a,b,A,B,s,R_y
126,0.0,0.0,0.0,-0.0130745474405324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0173000988774091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012364476414005,1.0,2.0,2.0,3.0,10.0,0.25
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995915442792337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233869087476053,0.0,0.0,0.0,1.0,2.0,2.0,3.0,10.0,0.5
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2492529381911461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962583094396023,0.0,0.0,0.0,-0.0787976473230031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,10.0,0.75
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1114677035428525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,20.0,0.25
130,0.0,0.03578241592979,0.0,-0.1978993428912573,-0.0503901587982216,-0.0327200955064576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211503238397594,0.0,0.0,0.0,0.0,-0.0034964020928166,0.0411076378593529,0.0,0.0,0.0,0.0347718656064528,0.0,0.0,0.0,0.0,0.0003347048417305,0.0,0.066796817505227,0.0,0.0,0.0,1.0,2.0,2.0,3.0,20.0,0.5
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0550992998151723,0.0,0.0,0.0,0.1148855961187055,0.0,0.0,0.0,0.0,0.0,0.0,0.0744095786339433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,20.0,0.75
132,0.025831554715266,0.0731310076848935,0.049546983878728,0.0017668248367075,0.0471180489297477,-0.0712881230159861,0.0069327201742181,0.1052770328676362,0.0046964234277543,-0.0665015342440819,-0.0855228175149124,-0.0237702976010699,0.0199173942435048,0.0700541979096398,0.0,-0.0307877914413783,-0.0235837992420352,0.0158659341285395,0.0482278476919746,0.0429022482236802,0.0,0.0481674880413458,-0.0517759054676247,0.0249834432044508,0.0246564928964511,0.0704997529650511,-0.0096843309638407,-0.0331540287392434,0.1273101074227643,0.0287409821598356,0.1102319717312603,-0.0312874091165386,-0.0633069867174401,0.113903998578696,-0.0247352329746233,0.0248832479976481,0.0112667443011263,1.0,2.0,2.0,3.0,30.0,0.25
133,0.0107755978345469,-0.0460217159205881,-0.0309204408317178,0.0352613824796577,-0.1009305745592406,0.0193945111348861,-0.0153064243303676,0.0211066143707283,0.0313242101003577,0.0227915819437636,0.0053662547536624,-0.0280775923047398,-0.0096058852401696,-0.1001682617316378,0.0216654510980578,-0.0198545210686494,0.0360966044950176,0.0018560097469894,0.0989714602179668,0.0298397356036733,0.0431203046640634,0.0,-0.1146866850775449,0.0693241714665927,0.0389366569320534,-0.0364039246946243,-0.0623713839333231,-0.0365894359194729,0.01087305002862,0.0651480493471539,0.0306970353039647,0.0227454128765163,0.0324721945705809,0.0813914642674096,-0.0119517913220528,0.0368522179866788,0.0451772042049473,1.0,2.0,2.0,3.0,30.0,0.5
134,-0.0937995115797624,0.0314720285216093,0.0418786608490636,-0.0378125634774045,0.0848131340890116,0.0265024597305498,0.0349756358271091,0.0390421944415413,0.0520859876544735,-0.1078188066601398,0.0,-0.0065223771514917,-0.0178123439864842,0.0016113590586282,0.0600054686601322,0.0612120739049152,-0.043053194160952,-0.005616518846831,0.0127740169735976,0.0605962349322267,0.0948044128950888,0.0285712656499817,0.0930709659414598,-0.0483546549125771,-0.0205283285468314,0.0513155255130652,0.1840059743750315,-0.0886435837010023,0.0658301240558325,-0.0704639075237772,-0.0801311521516087,0.0823169058714031,-0.0482758992963165,0.026011377291447,0.0108559214612257,0.0117537061415131,0.0547219211010406,1.0,2.0,2.0,3.0,30.0,0.75
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988188259570773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,10.0,0.25
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456101974672412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,10.0,0.5
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619500423567471,0.0,0.0,0.041442782747438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,10.0,0.75
138,-0.0243508121572609,-0.018938448869987,-0.0047534331187276,-0.051799619001203,-0.0399622444966041,-0.0042406617904343,0.0410774673950639,0.0183556207833208,0.0715202035738759,-0.000789380142757,0.066057414558516,0.0100434020518186,0.0006956431213037,0.0417653011553015,0.018938692534623,-0.0967757112413064,-0.0520783487846079,0.0568319226596522,-0.0863881872041447,0.0,0.0212582519551552,-0.0437930015398489,0.0272190637043022,-0.0244045493742047,-0.017282369539339,0.0475914692432965,0.0488539370999617,0.0852616339038401,0.0325977186891572,-0.0087417146751334,0.0555736489460053,-0.0341436868090557,0.0047950945768272,0.0,0.039152932112737,0.0020447410320118,0.0975868494530296,1.0,2.0,3.0,1.0,20.0,0.25
