,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQHU,IRLTLT01HUM156N,IR3TIB01HUM156N,MABMM301HUM189S,CPMEURSCAB1GQHU,CPGRLE01HUM657N,IRSTCB01HUM156N,a,b,A,B,s,R_y
441,0.0,0.0,0.0,0.0231075070385775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,10.0,0.25
442,0.0,0.0,0.0,0.0,0.0,-0.0471410242421173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259001823771159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,10.0,0.5
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035002376948769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1641936703018116,2.0,3.0,2.0,2.0,10.0,0.75
444,0.0265680669350283,0.0977103654143661,0.1272975797801532,0.0,0.0,-0.1926393610442668,0.173817718219623,0.1118488118074079,-0.0436386602424646,0.0,-0.3362730717424275,-0.0095266847636558,-0.0972880525204294,-0.067896425101832,-0.1251350493327961,-0.0479471654629954,0.0,0.0,0.0,-0.0585475799536604,0.038899565678313,0.0,-0.2283508407267064,-0.0233083976470311,0.0,-0.0147452311141381,0.0,0.2456089102389574,0.2667090864870563,0.018227686815036,0.1274686983787309,0.2501114270821811,-0.1939130475777546,0.0,-0.3641419885796853,0.1104564782723522,0.0,0.0870429827138239,0.0152015772235523,0.0469481270861849,2.0,3.0,2.0,2.0,20.0,0.25
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3158851721155,0.0,0.0,0.1240601130042133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,20.0,0.5
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020321483748379,0.0,0.0,0.0,2.0,3.0,2.0,2.0,20.0,0.75
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0172332804229799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,30.0,0.25
448,0.0,-0.1878341796636694,0.0,-0.3410131829063935,0.0,-0.0321123564205769,0.0,0.0,0.0,0.0,0.0,0.0,0.2783097172254168,-0.3454945590287019,0.0,0.0175430772681604,0.0,0.0562820871970439,0.0,0.0,-0.1962542167421584,0.0,0.0,0.0,0.0884730032442751,0.1863980313195035,0.0,0.0,0.0,0.0,0.0,-0.2274125458630984,-0.0269529773412804,0.0,0.0,-0.1050403702327375,0.0,-0.0767603474436233,0.0,0.0,2.0,3.0,2.0,2.0,30.0,0.5
449,-0.0808074815005145,-0.1726042601431594,-0.0651084777940739,-0.0126831813140029,-0.0254782816904895,0.0496551413161667,-0.0298896337000849,-0.0839581739024907,0.0258574153046545,-0.0853577797432912,0.0,0.012582520044721,0.0358346678285371,0.0,-0.0347143582859573,0.0524199919732291,0.0335376418374912,0.0666592230210847,0.1258423056504959,0.1796579161361466,0.036490760320573,-0.0433087871933441,-0.0844387789643916,0.0,0.0518080762621778,-0.0017925109757101,0.0,0.0593101373034292,0.0568536435337584,-0.0615679800670369,0.0520273887164438,0.0540206712376093,-0.1311449127622361,-0.0981221155205917,0.1030055782983466,-0.0129025237207634,0.0237080174431089,0.0,0.0108311286569381,0.0519828593086705,2.0,3.0,2.0,2.0,30.0,0.75
450,0.0,0.1003661285833135,0.0,0.0,0.0,0.0,0.0,0.0,-0.0841385478209697,-0.1463140877615048,0.0221340504554045,0.0,-0.1683164781019374,0.0,0.0,-0.0087118495158765,0.0,0.09080455163058,-0.0010845223392174,-0.0816043456893815,0.0,0.0848581308750199,0.0,-0.0567568738715988,0.0,0.1013786249539694,-0.0547754560338753,0.0420210549965982,0.4225518366531987,-0.0117811987398827,0.2053191828942493,-0.1006277085803579,0.0,-0.0181779027401971,-0.1841689927254276,0.0452159738326676,0.0,-0.1938976137999157,-0.4377645995285867,-0.0660402430688116,2.0,3.0,2.0,3.0,10.0,0.25
