,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSAB1GQCH,IRLTLT01CHM156N,QCHR368BIS,SNBMONTBASE,IR3TIB01CHM156N,a,b,A,B,s,R_y
144,0.000198242635691,-0.014999362307687,0.0194485933465716,0.0003526815204946,-0.0238587224075477,0.0448804565648126,-0.0214916076997552,-0.031923995977868,0.0291616318085503,-0.0013817023275407,0.0198514134028419,-0.0068724616905491,0.0045150222745002,-0.0157008680711617,-0.0202185903566489,-0.021985252963436,-0.0096544179357941,0.0051389754292738,0.0336691534350034,0.0182821747779268,0.0118810119205289,0.0113032458573418,-0.0031356608670182,-0.0296246757088751,0.0098093413921223,0.0394532876175152,0.0173551029615301,-0.0153571047897617,0.0408293489641424,0.0,-0.0085349896797517,0.0106844596134297,-0.0077970612274311,-0.0225406812935643,-0.0241587461135883,0.0124208988753982,-0.0034134376778287,0.0112278219145941,1.0,2.0,3.0,2.0,10.0,0.25
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14125190721016,0.0,0.0,0.0,1.0,2.0,3.0,2.0,10.0,0.5
146,0.0020748068718697,-0.0035999001106045,0.0,-0.0121058263184972,-0.018095059555602,-0.0759977772051386,0.0249975883300564,0.0519456833735019,-0.0050235568357602,0.0305901384127709,0.0276555061301942,-0.0130326992961522,-0.0306142285724169,0.0207845282665925,0.0161485658821012,0.0012880925179672,0.0588610103522698,0.0072379912803177,0.0393088306633415,0.006502954482324,0.0498747483905552,0.0211208904000198,0.0136958899053262,-0.0134231173546914,-0.0397961927383249,0.0204997943592865,0.0011773530507099,0.006868268379207,0.0336032085809686,0.0447941079744385,-0.0309099620631137,0.0562674633830339,-0.021959270658347,-0.0270528475207895,0.0206023278403598,0.0075706829841408,-0.031489309377053,0.0912865029627142,1.0,2.0,3.0,2.0,10.0,0.75
147,-0.0533291418343945,0.0697802475149673,-0.0798976712333508,0.0682872623861435,0.1228009945298944,0.006170673357067,0.1212145886239302,-0.0686094030281698,0.0502364410444251,0.0074687192935884,0.090346645244349,0.0158344063122823,0.0234065355814503,0.0830793750311296,0.0822536174804699,0.1003601359104148,-0.0407377331254556,0.1085196806736841,0.1042580155380812,0.0037378968097491,0.0,0.0209551468259263,-0.0543682387459985,-0.0776915159092635,-0.0745319456520015,0.0145394640970099,0.0743832538076556,0.0211618397604679,-0.0287673995080057,-0.1127206810680926,0.069561168423532,0.094168457690951,-0.0163381343358939,0.0653383231894789,0.0692389355297348,0.0618752187961473,0.0094842220175039,-0.0652714088350865,1.0,2.0,3.0,2.0,20.0,0.25
148,-0.1010122646495827,0.0663358612166193,-0.0451159150991339,0.0094493803633659,-0.1000933287598048,0.0958623262328111,-0.1382422533253919,-0.0068650072779267,0.0526909541169627,-0.1159285329397574,0.0303914331277253,0.1036844672491734,0.1463242714140531,0.1005067144709418,0.0302984843010465,-0.016241928041028,-0.009146608795901,-0.0740499129585748,0.2686009792776198,-0.1375832650110827,-0.3123078476683872,0.1093704438562704,0.0,0.0252758536395061,-0.0089367655158897,0.065448535525745,0.0529332529749843,0.0640396517495032,0.075105874761482,-0.1268758448914297,-0.2462814999720028,0.1002411315173937,-0.1047686916151384,-0.083535458911348,0.1352996299091268,0.0514351066648419,-0.1535593465769747,0.0039198401486816,1.0,2.0,3.0,2.0,20.0,0.5
149,0.1663388011582622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,20.0,0.75
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3434791079009642,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,30.0,0.25
151,-0.0928726190128292,-0.0168408918106182,0.097030635909291,-0.0206109830964167,0.0126191783115112,0.0622538175011444,0.0284025385692582,0.025769136076862,0.0519608897284762,-0.0041254637775363,0.0082757320579144,-0.0229966536869334,-0.0068548334986221,-0.0588821229575285,-0.0188479672101595,0.0156835985502161,-0.1041633796507723,-0.0610627087048169,0.0248089919976024,0.0104619706349331,0.0270166699411077,-0.0784787880103628,0.0157781090679106,0.0841726968604038,0.0670527641205068,0.0099621577117913,-0.0393753334180999,0.0521602560616051,-0.01547973629008,0.0,-0.0064927776302196,0.054279703708754,0.0,-0.0145099585093388,0.1120799693726246,0.0163939536606021,0.0616035651772106,0.0,1.0,2.0,3.0,2.0,30.0,0.5
152,0.0,0.0,-0.1253021276928821,0.0860563975675255,-0.1626075005729235,0.0,-0.1790362266617024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992258993646786,0.0,0.0,0.0,0.0,0.0296016350468117,0.0,0.0,0.0,0.0,0.026679687394685,-0.0685740969362717,0.0,0.0,0.0,0.0,0.0,-0.0069935577564279,0.2049854260510432,0.0,0.0,0.0,-0.1586531989931914,0.0,1.0,2.0,3.0,2.0,30.0,0.75
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0716896880498636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119403552123112,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,10.0,0.25
154,0.0,0.0,-0.0642365789331791,0.1229924827559779,0.0,0.0565941835757387,0.0512931005766901,0.0179025814421778,0.0,0.0641097275108981,0.0355666268667132,0.0276466932973137,0.0762516437741552,0.1095747252974765,0.209016405651857,0.0713671048509416,0.052195999975596,0.0643821281653562,0.0106017310370612,0.1714984079324046,-0.1065867713473541,-0.0599605118728444,-0.146271422201571,0.0753286361880338,0.0979173230063263,0.1038520054765741,-0.0264435717406489,0.0149046239094689,0.0,-0.0604533099750525,0.0872944722833531,0.1030569312534698,0.0279603356783861,0.0013004620057729,0.0864753158801462,0.0414991354712759,-0.0014527972231799,0.0785334190251988,1.0,2.0,3.0,3.0,10.0,0.5
155,0.0355326657888003,-0.0070070019732595,0.0070673295771547,0.0350106667759933,-0.0293945082476308,0.002380018971935,0.0120176386604609,-0.0257556104200053,0.0507177912931137,0.0096067802576951,0.0102710544789844,0.0212470907368386,-0.0330789625563819,0.0,0.0348412180074127,0.0326419263079851,-0.0238075377141053,0.0166973756781422,0.0115558377207419,0.001965917864126,-0.0596189912601626,0.0389715894860313,0.0028051151371677,-0.0006890770871991,-0.0480522782598525,0.0,0.0009684524027306,0.041860560177083,0.0373586490267736,-0.0203190266107459,0.0600608644638058,-0.0135955707281589,0.0358162145163705,0.0319885519299286,0.0187096601183437,0.0187195121762714,-0.0028185840927454,-0.0258031312111352,1.0,2.0,3.0,3.0,10.0,0.75
156,-0.036706595318962,0.0135580714515449,0.0322510429974109,0.0189228086035701,-0.0366719045428047,-0.0001725346083112,-0.0216810715323121,0.0305732897437596,-0.0156757107014639,0.0531599942570658,0.0476164714187626,0.0129060359383214,0.0266271887126007,0.037175865853963,-0.0344489469047568,-0.0216063239911079,-0.0067679856763906,-0.0234520422714146,-0.0323744462564026,-0.0493723897281293,0.0458473503053642,-0.0268597577017394,0.0121146775659824,0.0063057996846046,-0.0269317370691734,0.0487761675104225,-0.0031801247088837,0.0078120134315801,0.0319589274340255,0.0236239713996945,0.0,0.0330438487957617,-0.0230395450021695,-0.0146489268416075,-0.0160007086130035,0.0207022330635642,0.011353255961902,0.0,1.0,2.0,3.0,3.0,20.0,0.25
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126095638206728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,20.0,0.5
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1318426361093992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450502186227549,0.0,0.0,0.0,1.0,2.0,3.0,3.0,20.0,0.75
159,0.0033796045882106,-0.0517244020804097,0.0178899027868002,-0.171655022874594,-0.0048727414727321,-0.0751688359453858,0.001630948972427,0.0,0.0400640190738912,0.0566798346091322,-0.0588971205299713,0.0806825260914526,0.0,0.0111630147890563,0.0688598428437465,-0.004182802018076,0.0,0.002283702885568,0.0979556733360118,-0.0280973455765129,0.1028970797583379,0.1169659948229895,0.0658241885151218,0.0795026232563277,0.0335013982840029,0.0044834870053207,0.0263641712558727,-0.0680771009554432,0.0906474141476125,0.0463883752639652,0.0045365171395779,0.0669674457674055,-0.0787235341381715,-0.0270100455341019,0.0359699702134098,0.0443950935989101,0.0226684242815088,0.017539545808001,1.0,2.0,3.0,3.0,30.0,0.25
160,0.0034299792696252,-0.0182032529066114,0.0365988021182566,0.0,0.0269053452092157,0.0139066879268897,0.0474738254490455,0.0246028512611433,0.004017353150825,-0.0139267140205487,0.0803643090215517,-0.0421429131657111,0.037413048173792,0.033060054256239,0.0251669969121711,-0.035015469331261,0.0279797206539657,-0.0302160923798921,-0.0082860445916237,0.0517347485793514,-0.076756824998506,-0.0032049620385454,-0.0055368006569798,0.0199256979609173,0.0005976464549047,0.0250941859191554,0.0014198228321526,0.003846188281077,-0.0266534881569508,0.0468850476259491,0.0081905761026843,-0.0098264489820413,0.0,0.0332684082404688,-0.0045384870735084,0.0336699883337178,0.0608747549345988,0.0581162614630221,1.0,2.0,3.0,3.0,30.0,0.5
161,0.0253899943387659,-0.1187756554358085,0.0321833070432612,0.0,0.0183586623943113,-0.0199096343470274,0.0280473021825275,0.0341833781401378,0.0094034308411219,0.0394340952956473,-0.0461610423902609,0.1134565245329051,0.0050421215836222,0.0211927334265957,-0.0484495027982569,0.0618269023911517,-0.0199762764877025,0.0500823479512631,0.0707812074532166,-0.0610011258209319,0.0228573841570527,-0.0256077694335125,0.0371746528273998,0.0544282058047492,-0.0150007185352807,0.0768104330211713,0.0014944547139596,-0.1477901703951756,-0.029970986267149,0.0260954676972576,0.0548885106663156,-0.0394683832120482,0.0362724759539068,0.0336138538701751,0.0184523044936861,-0.0331024417877461,-0.0610743655715672,0.0593829722921565,1.0,2.0,3.0,3.0,30.0,0.75
162,0.0,0.0,0.0,0.0,0.0,-0.0232470387234413,0.0,0.0,0.0,0.0,0.0,-0.1468176433605992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,10.0,0.25
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277508372622992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,10.0,0.5
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676572345558699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,10.0,0.75
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421525367677301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,20.0,0.25
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3349102849882052,0.1820747717464963,0.0,0.0,0.0858808300232788,0.0,0.0,1.0,3.0,1.0,1.0,20.0,0.5
167,0.0,-0.0208742143688314,0.0,0.0051323531695592,0.0137421972693876,-0.0192795393735779,0.0,0.0,0.0202497749823404,-0.047770434159081,-0.0043820640300606,-0.0023671049162143,0.0,0.0,0.0795325435713022,0.0,0.0464931749821677,-0.0313958355643473,0.0,0.0,0.0140414155706988,0.0,0.0578197335225495,0.0,-0.0035937833375813,0.0,0.0698736718885911,-0.0144185158339035,0.0,0.0,-0.0171758744390953,-0.0584663754606774,0.030413250155656,0.0,0.0026867181607433,0.0,0.0186886356736184,0.0,1.0,3.0,1.0,1.0,20.0,0.75
168,-0.0786806040204335,0.0451509294204746,0.0407412372986565,-0.0312536593810243,0.0,0.024244434743826,-0.0571637430265678,0.0802226961601708,-0.007264211330427,0.0209248771930069,-0.025989645528945,-0.0784881930852329,0.0429364007011332,-0.1418945780537565,-0.0558382294046744,-0.1209972013541697,0.0970417547652469,-0.0478453838101058,0.114894812785413,0.0441202360766356,0.0433637190000896,0.0067478960851971,0.0,-0.0477309578959189,0.0,0.0022882317415259,-0.0646177098646372,0.0543664745287116,0.0837547422052222,0.0298486305206864,-0.0163517529618403,0.002796210396742,-0.0863294954088836,0.0702394690660837,0.0189155821235517,0.0045551950379629,0.0373490239263431,-0.0130445236937988,1.0,3.0,1.0,1.0,30.0,0.25
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288201163559399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,30.0,0.5
170,0.0,0.0,0.0,0.0,0.0,0.0,-0.0194212910476064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,30.0,0.75
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150510096358475,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,10.0,0.25
172,-0.0794292584153713,-0.0124411590516866,0.0175999808214813,-0.002529844755068,0.0,-0.0351745765753643,0.0812910752014052,-0.067618718055698,-0.0685214479027868,-0.0732265879623624,0.0,0.0,-0.1065577318757031,0.0450770772060099,0.0288315980032549,-0.0454846428872197,0.0,0.0,0.0766672451002329,0.0139142213482525,0.1068663470506063,-0.080481122476263,0.057252218909392,0.0,0.0782982354807945,0.1391547982923734,-0.0471378391602768,-0.0183547027357237,0.0098355771587557,-0.0266499286481726,-0.0456092571355124,0.0,0.0,0.0913483845498523,-0.016213598857588,0.0,-0.0177743169382508,0.0502818752959898,1.0,3.0,1.0,2.0,10.0,0.5
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0398615424324268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204742952165571,0.0,0.0,0.0,0.0,0.0,0.0,0.002034022063929,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,10.0,0.75
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1811796961426731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,20.0,0.25
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595279639269853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608718724392039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,20.0,0.5
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.190832109535566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0115637642182038,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111474849715941,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,20.0,0.75
177,-0.0684051943952894,0.0168235508757082,-0.0001439482998409,-0.1147491886175026,0.1292242220799909,-0.0388380969307032,-0.0076321339762682,-0.1265906213314944,0.1346451246908646,0.1347875603054829,-0.0579502765877053,-0.0027651557379165,0.1318392824061403,0.0207441512756081,-0.0341828004296578,-0.0952259639307146,-0.0139900511504301,0.0351574811401631,0.0001281823481592,-0.0373771088098357,0.069679013685633,0.0681072937898308,-0.0353312897782654,-0.0792497254220182,-0.058465224009573,0.1111185218595673,0.0382168262362947,0.0047389239839522,0.1115477941734198,-0.0538817952454084,0.0312609656632616,0.0237226715665541,0.0165857869022005,-0.0899219409174782,-0.0366297498416552,0.0363074442972793,0.0327445587284378,-0.0625083511224705,1.0,3.0,1.0,2.0,30.0,0.25
178,0.0052268003997641,-0.0331442215611842,0.0318343169506638,0.0025262664527748,0.0163576233453652,0.0150867559619448,0.019492596030099,-0.0157183856578357,-0.0213159227662915,-0.0622937227648694,-0.0356308667182331,0.0091433039950435,-0.0585727320554925,-0.0126269924992014,0.0458275128064543,0.0061490433762029,0.0156742517670056,0.0191041435378184,-0.0149180201348218,0.0227953247976671,-0.0071451830967934,-0.0257943389172026,-0.0057935499901129,-0.0240948344765418,0.0068875016979006,0.0081980848298028,0.0190587263477224,0.0125629245243016,0.0114665357536334,0.0107487114614458,0.0330244989075817,0.0437521382154125,0.0427810507170891,0.0435772792247431,-0.0269761366115055,0.0412079146333404,0.0065071861917711,0.0415300532262138,1.0,3.0,1.0,2.0,30.0,0.5
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3180540786200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,30.0,0.75
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0796989839947429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.25
181,0.0,-0.0795906265852344,0.0,0.0,0.0,-0.1550427231566231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278829140229228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.5
182,0.0,0.0,0.0,0.0,0.0,0.0415033057860296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.75
183,0.0536423973781251,0.0230873483337399,-9.955580490557044e-05,-0.0048118928975621,-0.0733729447959338,-0.1528924249975278,-0.151519691998248,0.0263742105076561,-0.0256076878739453,-0.0443215623142908,-0.0654365656357474,0.0007016761760202,-0.0724979281144224,0.1406749975387802,-0.05699110477136,-0.076578943337631,0.133849464852385,-0.0736021943074391,-0.1351749864684522,0.1919169740666624,0.0090830053335398,0.0455521122015995,-0.0378571842856197,-0.1341330125306556,0.0684577766465661,0.0232238706275307,0.0054049193418776,0.0,0.0779088853803011,0.0459275115034395,0.2539561188055194,0.0018163705768204,-0.073344437362081,0.147005617273349,0.1463963299262118,-0.0627466923786481,0.0164320109459895,-0.0105078441700249,1.0,3.0,1.0,3.0,20.0,0.25
184,-0.0188870175043401,0.0186151127260712,0.0232273829259428,-0.0006983113411164,-0.0347964124560751,0.017340255506416,0.0127380875161739,-0.0100960477405387,-0.0651029585235887,0.0112933336640193,0.0085001633319136,-0.0126382606828802,-0.0049370004282922,-0.0234619065541202,-0.0376505394855393,0.0427256530300182,-0.0459063627480277,0.0115493122884079,0.0183975469892747,-0.0083194564106878,-0.0041929004351074,-0.0303618578374638,0.0290066480854126,0.0151076109834495,0.0455051201939188,-0.0053006427801619,0.0127860837186906,-0.0247783945351188,-0.0180483898789725,-0.0031150711203807,-0.0281112562950257,-0.0019588722811193,0.0007797819175676,-0.0141076143713684,0.043489367129688,-0.0194345687147121,0.029618797335,0.0309367474562838,1.0,3.0,1.0,3.0,20.0,0.5
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030156944915057,0.0,0.0,0.0,0.0,0.0467486333320715,0.1515483019043386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.75
186,0.0684210255094098,-0.0948598265999395,0.0371075537457928,0.0195861147829764,0.0078808220323058,-0.0326077487492157,0.0330179958180498,-0.0862048715101451,-0.0500959164880876,0.0854068817849403,-0.0706575086430911,0.0006639406237499,-0.0165946260815459,0.0654963501056682,0.0,-0.1409761986576745,0.0983389850123829,0.037268207584049,-0.0813240349219005,0.076405306990177,0.1780912809787543,0.009160479450697,-0.1582667296449613,0.0624991343498636,0.0489030594390833,0.0222640140454176,0.0067423959615992,-0.003750246644608,0.0458995955479685,0.038947721477445,-0.0774319327498283,0.1768184120394433,-0.0393224284098959,-0.0415095096597027,0.1011872447502155,-0.1035854607276892,-0.02109457549689,-0.0891768706992052,1.0,3.0,1.0,3.0,30.0,0.25
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182935230403042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,30.0,0.5
188,0.0,0.0,-0.0353429594833043,0.0,0.1200880512919555,0.0,0.0,0.0,0.1658017262023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003070314840294,0.0,0.0,0.0,0.0,0.0,0.0,0.1478695504723584,0.2059838804698614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,30.0,0.75
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493777595029565,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.25
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196441626020442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527711418775884,0.0,0.0,0.0,0.0,0.2350890964749936,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.5
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123506430299536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.75
192,-0.0671946599413243,0.0,0.0207813167087812,0.011871589883404,-0.0502747657913582,0.0309355196378154,0.007281177254716,0.0320017994227577,-0.006060217708198,-0.0305048927453746,-0.0053352800412041,0.02324951045034,0.0223849108638883,0.1155708994439509,-0.0152592223389924,-0.0237976301728316,-0.0272816752441269,-0.0037041304975689,0.0283206693555677,-0.0124169761941986,-0.0485902478033814,0.0518201719254833,0.0286064286790209,0.1008455821313862,0.0288750305650873,-0.0192297210588823,-0.0922565274901991,-0.0384738634954349,0.0377152412216694,0.0314563877416996,0.0462548238716035,-0.0508830996341529,-0.0825707466891302,0.0096920602047412,0.0318855017738135,0.0,-0.1031763085182621,0.1095082148657543,1.0,3.0,2.0,1.0,20.0,0.25
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771823959355556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,20.0,0.5
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1800909989248496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577542248487488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,20.0,0.75
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1043040576726561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,30.0,0.25
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302092512594257,0.0,0.0,0.0,1.0,3.0,2.0,1.0,30.0,0.5
