,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,INTDSRTRM193N,RBTRBIS,CPGREN01TRM657N,IRSTCI01TRM156N,a,b,A,B,s,R_y
176,0.0,0.0,-0.2861390197897357,-0.0104922072837104,0.0,0.0199132555743312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0929132888564285,-0.1856789282898658,0.0,0.0,0.0,0.0,0.0,0.0,-0.53244639357855,0.0,0.0,0.0,0.0,0.503193886871897,0.0,-0.1806120309824617,-0.1008742399839885,-0.0822644167493084,0.0634545574172887,0.0,0.0,-0.8045228859430562,1.0,3.0,1.0,2.0,20.0,0.75
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715213538407778,0.0,0.0,0.0,0.0,-0.4080794273452651,1.0,3.0,1.0,2.0,30.0,0.25
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.469410317209188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1114616512003768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,30.0,0.5
179,0.0,0.0,0.0,-0.3012802865958277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1526839580533546,0.0,0.0,0.0,0.0,0.0,0.0,0.1429813243984848,-0.1746000852664991,0.0,0.0,0.0,0.0,0.2226666915753394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,30.0,0.75
180,0.3537934820582756,0.0,0.0,0.0,0.0,0.0,0.2992948332905536,0.0,0.0,0.0,0.0,-0.1104803257975156,0.0,-0.0137071524089718,0.0,0.0,-0.4292921560111947,-0.1568581571019136,0.069022884807732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027419265405875,0.0,0.1481128678624463,0.0,0.0,-0.1953120793071931,0.0350000186357157,-0.3203001288102944,1.0,3.0,1.0,3.0,10.0,0.25
181,0.0068764635024773,0.0,0.0,-0.0039780304354497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0384290178176576,0.0,0.0,0.0,0.0,0.0,0.0,0.0981894644688801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.5
182,-0.078923188552077,-0.1187563264735912,0.0685971611418654,-0.0480811918376784,-0.0199671872808803,-0.0771876605847523,0.1499524844502819,-0.0660894655690933,0.1583619357365012,-0.0458051572756292,0.0420723644680011,-0.0283074767926144,0.0834044028590298,0.1188075526676413,-0.2139279975351639,0.0043916619393318,-0.2238441700350686,0.0,0.0,-0.1616227337407424,-0.1942880086995246,-0.0348292144144916,-0.0334038160390107,-0.1098823253841177,0.0115585681391786,0.2091071264649164,-0.0780337380174556,-0.0553888619410998,0.1994396033666873,0.1908476402428078,-0.0643068146523151,0.1495042454129942,0.0,-0.1052163768659227,-0.1556000980624643,-0.2120538297835593,-0.1978318586077668,1.0,3.0,1.0,3.0,10.0,0.75
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3170203166419144,-0.2462204497025751,0.0,0.0,-0.1790866246989872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4577488771726463,1.0,3.0,1.0,3.0,20.0,0.25
184,0.0,0.0,0.0,0.0,0.0,0.0,0.7082787760419997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3080285918123741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3962293411458945,1.0,3.0,1.0,3.0,20.0,0.5
185,0.0,-0.10890479631562,0.0,0.0,0.0957864625778598,0.0,0.0,0.0,0.0,0.0,0.0,0.0332966257449326,0.1150987323027519,-0.0720252652575453,0.0,0.0,-0.0199364344284159,-0.0908623200214999,0.0,0.0624118556370342,0.0,-0.1475773153854942,0.0770503503479599,0.0,0.1029269552384029,0.0426235313668445,0.0,0.0,-0.0890633471257965,-0.0708414861289726,-0.0906810545899146,0.0,0.0,-0.0791012003439149,0.0819952273975232,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.75
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1792747220501783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.417052531110879,1.0,3.0,1.0,3.0,30.0,0.25
187,0.0776272573395107,0.0733242181067768,0.1157589426828065,-0.1224309213257709,-0.1508213340851184,-0.0056239382099862,0.258535614727058,-0.1094965481894125,-0.0328702757632498,0.0988450000509817,-0.0052217528120334,-0.0489586646933982,0.0716610438338733,0.0585078502975545,-0.003804492794551,-0.0517697798508404,0.0449377952002617,-0.0370363628682873,-0.1598941565605866,0.012596209443727,0.0498092280508712,-0.1290340226499819,-0.0073560335196451,-0.0867705154113118,0.1361116616463649,0.0496280885304344,0.0630400404356703,0.0201702187126395,0.0281585352397022,0.184048442798071,-0.1617058602337581,0.0611145723296818,0.1192048003895668,0.0499161637040464,-0.1364547054879724,-0.0940314450106767,-0.075154070325888,1.0,3.0,1.0,3.0,30.0,0.5
188,0.0310635273976646,0.0,-0.0735947781237914,-0.3917347669932976,-0.0717216208675399,0.2659861654907297,-0.0256161547714885,-0.1235420511523508,0.0,-0.0050339892898058,0.0918448757425702,-0.2048194908146584,-0.1039063358601914,0.0,-0.1193739840571982,0.0,-0.2525127379958048,0.0,-0.0136974404039834,0.0427182689987117,0.0,0.0,0.0,-0.0433677903071275,0.2397411619852229,0.1598268113244926,0.0,-0.0724811547338452,-0.1927401484858191,0.059808133450577,-0.0939044534367638,0.0,-0.2092376116050291,0.0,-0.240012926013694,-0.1381988655208112,0.0,1.0,3.0,1.0,3.0,30.0,0.75
189,0.0,0.0,0.0,0.0,0.0,0.0,0.4022754080947981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1154574870255552,0.0,0.0,0.0,0.0,0.0,0.0334921765295291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.206478793990572,0.0,-0.6685526862728095,1.0,3.0,2.0,1.0,10.0,0.25
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3530378453115643,1.0,3.0,2.0,1.0,10.0,0.5
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3757329816787235,0.0,0.0,0.0,0.0,0.4187577011946499,0.0321791450923865,0.0,0.0,0.0,0.0,0.0,0.0,-0.4531675784119916,0.0,0.0,0.0,0.0,0.0,-0.0510299870066308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5289124846099219,1.0,3.0,2.0,1.0,10.0,0.75
192,-0.1017649021241718,0.0143811460016687,0.1964942833489571,-0.0111145868376353,0.0963591446347274,-0.0738644455867579,0.0353680294029936,0.0554548183760494,-0.0582844958598395,-0.1047619428320983,-0.0792252530368273,0.0585063627208593,-0.0581469775576318,0.0427432919140445,0.0143068565850095,0.0642280280574588,0.0023665108228063,0.0432312557825797,0.0387737920296427,0.035463676320681,0.0729631655964114,-0.0535126940490431,0.0129907579851373,0.0608925255579198,0.0332791890969463,-0.0765379253046259,0.0484298127771626,-0.0729073564872391,0.0794389395111486,0.2098941198763114,-0.0315426055120101,-0.0081175756999374,0.0750396138821354,0.0077047685423724,-0.0808618622272726,-0.2260758069205405,-0.1042213784357228,1.0,3.0,2.0,1.0,20.0,0.25
193,0.0417725296267671,0.0,0.0744147907047788,-0.0924108260202063,-0.0247420402908495,-0.015264404523797,-0.0168955263262508,-0.1160969831760258,0.0224760626804739,0.0221735170665661,-0.0309382379514732,0.0,0.154185417709677,-0.0670137442645171,0.0252500432023927,-0.1083117346238508,-0.002280274685683,0.0232768361699531,0.0537457533092825,0.0,0.0919148985812612,0.0140729222833995,0.0359136484063314,0.0,0.0196227308494975,-0.0891729092219994,-0.0189113061066636,-0.1067299320438394,0.0,0.0307577157765379,-0.1183192300581374,0.1725131147204514,-0.0551964545274592,0.0,-0.0352853668746137,0.0511762317337187,-0.0156687681576526,1.0,3.0,2.0,1.0,20.0,0.5
194,-0.0954314936573818,0.0748574775931645,0.0383509442883997,-0.1477398203340392,-0.0811521310566057,0.0478809111052815,0.0394660216312915,0.0,-0.0300259341545529,0.0218540317170349,-0.0973525290628208,-0.0055016928364424,-0.0134631953595318,0.1204906078481579,0.0,0.0485366774857224,-0.0214002045204802,0.0636851455066179,0.0787728298846108,-0.113152206823427,-0.0445899938227793,-0.0475654312530652,-0.0285583485504472,-0.1094953542209319,-0.0022092588449749,0.0278984707550154,0.1280942522286679,-0.0319246163927513,-0.0703802867850754,0.0181943824972327,-0.1526374841458663,0.0887572014221919,0.1394049637054465,0.0104550318569096,-0.0290947812684058,0.0513831218726918,-0.0905308548462367,1.0,3.0,2.0,1.0,20.0,0.75
195,0.0702402602999143,0.0794101870989927,-0.4448778242070327,-0.1154783450524775,0.1502392413708843,-0.2332914065624554,0.2170296577573498,0.1924923603382925,0.1777948908409394,-0.0141943364237553,0.1560853713253204,-0.2641475860120765,0.1527799296105339,0.1622258969147839,-0.3117183548678376,-0.1135914269130268,-0.1838418279039351,-0.2296963620581974,-0.1774915922823834,-0.3582581322176986,0.362251405023062,0.0996068149352013,-0.0114560980669644,-0.0042805373826604,-0.1503409361728628,-0.0324107866984738,0.0913123244651555,-0.3322762406416065,0.1218357600689868,-0.1808360117458506,-0.0227047246817882,0.4159031006875497,0.1237776307257329,-0.1460973385168018,-0.1631518548647725,-0.1285139362034936,-0.3794259493755034,1.0,3.0,2.0,1.0,30.0,0.25
196,0.0171866265597431,0.0444725072946317,0.0155574804945297,-0.0347864713160735,0.0198726446261068,0.0259952026990018,-0.027640521831801,0.0016196174266502,0.0667517504667358,0.003811908397409,-0.0584765597205757,0.0338451075018788,0.0,0.1056655622302099,-0.0418610599634493,-0.0077558560076032,-0.1037232418390152,-0.0597806595870368,-0.0271787154717395,-0.0954868192352573,-0.0463132196621536,0.0307126837455774,0.043106091747814,0.0353111406938358,0.0032524711988701,0.044366553989209,-0.0608576096682679,-0.0334340024540086,0.0446602989736569,0.1165675438974024,0.0328168471329348,-0.0331009606044869,0.0744177603823668,-0.0076741754731045,0.1107916203871268,-0.05346711385342,-0.0982830223464377,1.0,3.0,2.0,1.0,30.0,0.5
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874276104862818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,30.0,0.75
198,0.0,-0.0202445896901728,0.0,0.0,-0.1212200742811256,0.0,0.140749890648723,0.0,0.0,0.0,0.1367340973465866,0.0,0.1838394632747388,0.0875021847307765,0.0,0.0,-0.1101629842815332,0.0,0.0,0.0,-0.0187545585874747,-0.0112014603667554,0.0,0.0,0.223273104062747,0.0,0.0,0.0,0.0,0.0596684993939922,-0.0189878681619089,0.0,0.0,0.0,-0.2152776388389782,0.0,-0.3295533374232986,1.0,3.0,2.0,2.0,10.0,0.25
199,0.0,-0.1308009421272823,0.0,-0.2667906607981658,0.0,0.0,0.0,-0.5611068535074981,0.0,0.0,0.0,0.0,0.5503747656577307,0.0,0.0,0.0,0.0340342561074129,-0.1473268683912532,-0.3189872857511244,0.0,0.0,0.0,0.0,0.0,-0.1038234165093425,0.0,0.0,-0.3588786632724908,0.0,0.0,0.0,0.0,0.0,0.207263340801922,0.0,0.0,-0.3590435457409652,1.0,3.0,2.0,2.0,10.0,0.5
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3891333232876381,0.0,-0.1854319697488119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844025465135905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2360922589482134,1.0,3.0,2.0,2.0,10.0,0.75
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3439840495494626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.25
202,0.0818688422838329,0.0703170061046144,-0.1772429975094886,-0.0017779705327419,0.0,0.0490468724770417,0.0271709325288142,0.0570349798817241,0.0574836215450964,0.176431959119271,-0.0065255619509639,-0.0433924570172125,0.1174582522047353,0.0667223111182377,-0.168226074255283,0.0337966941105814,-0.0487698131318072,-0.0272720656353154,-0.0307561107657576,-0.1322933257295076,0.0185879059666379,-0.0995436206088795,-0.0814664608812263,0.1721037685598901,0.0,-0.0549861182053833,-0.1407327904958819,0.0865575254679319,-0.0321216088208381,-0.0583369065804249,0.0,-0.1485692623304105,-0.002371341494486,0.068594791069114,-0.0735146627866266,-0.2475273906031505,-0.1080742774633591,1.0,3.0,2.0,2.0,20.0,0.5
203,0.0,0.1656503512007069,-0.2527166048822128,0.0,0.0262024573779833,0.0,0.0,-0.1885286078938987,0.048573800011415,-0.1138222605531212,0.0,0.0,0.2147950945659535,0.0,0.0,-0.0516550667193226,0.0,0.1392253266692682,0.1380537310839962,-0.0636569501003911,0.1525992037704265,-0.201849223186466,-0.171203663047338,0.1710055185516389,0.0262578855339127,0.1849238562072188,0.0834509094122046,-0.0346962560465887,-0.0865512443284565,-0.1309800932832912,-0.1333391227393503,0.0,0.0412581783291335,-0.1803831431133649,-0.0067669394107446,-0.3436239788066214,-0.1441130922081364,1.0,3.0,2.0,2.0,20.0,0.75
204,0.0292242565389845,-0.1695251842728283,0.0,-0.1727925657877462,-0.1191660509125645,0.0040513905539563,0.0256407348008123,-0.1232305879588648,-0.013827024129474,0.0373868427350113,-0.055871361796335,0.010951339620412,0.0155015258242405,0.1689059785870373,0.0986083823438487,-0.0607386174457805,-0.0202779089634725,0.0,-0.0194237041615785,-0.201943610536819,0.0103675195512435,0.0512580446955807,0.1823735944100616,-0.0003427959645005,0.0810867842671356,0.1135969774625177,-0.1098692602259106,0.0923492477434933,-0.1412974234794517,-0.0296111169142266,-0.013995070076481,-0.0252645655302853,0.0949703740679374,-0.0767111274910128,-0.0549498703175766,-0.0441534527137264,-0.0938115531158365,1.0,3.0,2.0,2.0,30.0,0.25
205,0.0,0.0,0.0,0.044922865978056,0.0,0.0,0.1672181305629116,0.0,0.0,0.0,0.0564828350568826,-0.1619868377402457,0.0,0.0,0.0,0.0,0.0,0.0,-0.1930895075092598,0.0,0.0223046242495947,0.0,0.0,0.0,0.1202876577723379,-0.1225207502569314,0.2286567796437222,0.0,-0.0803173935604503,-0.185945210127926,0.0,0.0,0.0,0.0,0.0,0.0,-0.2235804212274525,1.0,3.0,2.0,2.0,30.0,0.5
206,0.0654279936044482,0.1127705525483555,0.0,-0.3245646318670894,0.0,0.1651671391447644,0.1222048502786189,0.0028826351021839,-0.0325897780718044,0.0921150276155082,-0.0234367888137678,0.0540840258581646,-0.0357080148990605,0.1999964022703602,-0.0144275652621782,-0.0712668430164006,-0.2623502251998107,0.0105283912735583,0.0,-0.1059729887811552,0.0318820734095576,0.1257107113568287,-0.0303093461782759,-0.0840964003181729,0.0334109994595558,-0.0486396787552414,-0.0595266695025206,0.0931316675697802,-0.0463384393259209,0.0,0.0,0.2646260147075321,0.2487230192276336,-0.1024085395276124,-0.1697433937902284,-0.1368681147451369,-0.1525945787419121,1.0,3.0,2.0,2.0,30.0,0.75
207,0.0,0.0,-0.0600959923207478,-0.1567172481330812,0.0143025308712058,0.2003195424738359,0.08071442073946,-0.2184131782489788,-0.1761206732633441,0.2152011278188114,-0.0143160489738018,-0.1704423602194507,0.2671580592869385,-0.0170464942326801,0.0230482452055946,-0.0920791232247988,-0.1549279818259436,0.0,-0.1285222140960807,0.0744094410904841,0.1997580986054858,0.0069830100523693,-0.0367625138421667,0.0,-0.0729598196384086,0.0,-0.0374401845817856,0.0722195805162848,0.0027086368837333,0.0,-0.0056154465014049,-0.0122138301249751,-0.1418791744164966,-0.0961841836642594,-0.1454341631849447,-0.0447538185920883,-0.2967761954788409,1.0,3.0,2.0,3.0,10.0,0.25
208,-0.0370485480785316,-0.1037128976599537,0.0,-0.2111763217432175,-0.1412709194265233,0.192182216104705,0.0082252433383644,0.0824262007277091,0.1167096297487391,-0.1135028122022133,-0.0910054893076359,-0.1185097992211687,0.1699090200610905,-0.0198804956943548,-0.0895913698408666,0.0241748702703674,-0.090874000801054,0.0734978270956914,0.1253403275412914,-0.1079048455383913,-0.0770083542038422,-0.0576823948264252,0.0407849424807481,0.1497713733984128,0.0650896455471706,0.0418642508929203,-0.002162157020378,-0.0375811252093222,0.0,0.0190468082043308,-0.0443468689036874,0.0,-0.0294759208132666,-0.0581856350839811,0.0,0.1033379674159147,-0.1414366424699639,1.0,3.0,2.0,3.0,10.0,0.5
209,0.0,-0.3200139110334723,0.0500189269020994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3574523781146473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255493358996354,1.0,3.0,2.0,3.0,10.0,0.75
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1821589163885031,0.0,0.0,0.0,-0.2994650708150675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0310548696615656,0.0,0.0,0.0,0.0,0.0,-0.7914776370857723,1.0,3.0,2.0,3.0,20.0,0.25
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1629868908618369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.730338964842116,1.0,3.0,2.0,3.0,20.0,0.5
212,-0.0573354127386346,-0.1651383997141881,0.2693779452949851,-0.4156775402113278,-0.4301392306360803,-0.2357350477061877,-0.1499134769846996,-0.0319544495092548,0.0,-0.2004574756956411,0.1079487150642622,-0.066264919786458,0.3344964411383515,-0.0750881938203026,-0.0202336365893387,-0.2048986090125159,-0.2871234672656542,0.4041587702735838,0.3408689553502302,-0.3217766671199056,-0.0630370803900575,0.0724457432478569,0.0696534303351444,-0.0917562219209594,0.2680323393674783,0.4999958651618646,0.2871294790466422,-0.0431548364363768,0.2778004356747808,-0.4985956244634165,-0.0572569438703492,0.0386792351051808,-0.0701847267230227,0.0,0.0883827672073833,-0.4564350206429286,-0.2434036077439483,1.0,3.0,2.0,3.0,20.0,0.75
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2388414663001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3806266616882106,1.0,3.0,2.0,3.0,30.0,0.25
214,0.0156869134704497,-0.0928654780220006,0.0219030569915113,0.0674131241821573,0.1008872968713658,-0.1309877924238408,0.1398864610690665,0.0878596949390072,0.0549139830452854,-0.1629853462754338,-0.1680490992677588,0.0602805031469978,0.0487680016809861,-0.0421466837408134,-0.0544925402664224,0.1047068946139864,0.0157721444532697,0.0018211514117934,0.0247660285453333,0.0584371416400716,0.0474115607328879,0.0771487941929423,0.0060475953190931,-0.0413350793354499,-0.065494058731602,0.1535068282327061,-0.0447841992020889,0.0706795174763981,0.0706421369313282,0.0495411218572873,0.0156003726497678,0.086332075645049,0.1179078680231753,0.0436077487397275,-0.0508132281302562,0.0,-0.1313630864815166,1.0,3.0,2.0,3.0,30.0,0.5
215,0.2640015472932027,0.0,-0.2226111698144258,-0.1843542251670601,0.1124096621111438,-0.2056302361136484,0.002758581347709,-0.3367518254120777,0.1486387671565963,-0.0520925909744916,-0.0802481506078581,-0.0620098008500995,0.3507355855632728,0.1321109303310544,0.1336707201512694,0.0729729659041891,-0.2705263553902254,-0.0340312819999648,-0.0743414945915482,-0.2354253170733551,0.183977230026457,-0.015306435245261,-0.2882416073793086,0.0,0.2143982373063337,-0.0764203165881381,-0.0375400828404387,0.1346486898890516,0.0,-0.2283940514158277,0.1664476581027672,-0.0722509809994488,0.0,-0.061108341648903,0.0,-0.1633461151545943,-0.3910901908676009,1.0,3.0,2.0,3.0,30.0,0.75
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5389169398097425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818167288859216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2713279569690364,1.0,3.0,3.0,1.0,10.0,0.25
217,0.0,0.027880053953779,0.0646896742092244,-0.090519760798085,-0.1522930660459633,0.0,0.0592352993532556,0.0,-0.107251686600738,-0.0229807469675109,-0.0537667987209031,-0.0729293147316142,0.1953575152768948,0.0,-0.0058567560505605,0.0,-0.1063222840039934,0.0382124650080581,0.1845290047885441,0.0373561585036313,0.0609703303974804,-0.051851609920544,-0.019748151038624,0.0,0.0,0.0,0.0,0.0,0.0,0.0391777022675996,0.0,0.0,0.0,-0.0536088590726867,0.0428990698417181,0.0,-0.2200638089606975,1.0,3.0,3.0,1.0,10.0,0.5
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702880565013692,0.0,-0.0228077866738317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910499091230459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.75
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3890642415308998,0.0,0.0,0.0,0.0,-0.1712455509584761,0.0,0.0,0.1288789236808633,0.0,0.0,0.0,0.0549199822982291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3413734058501782,-0.1232363546229446,0.0,1.0,3.0,3.0,1.0,20.0,0.25
220,-0.0723940561871696,-0.0948538260311196,0.0469518002502434,-0.1037112222210665,-0.0534408072385798,0.0,0.0467206051836264,0.0,0.0,-0.1239589135655833,0.0,0.0644586166533233,0.0293560289262564,0.0780970870125086,0.0092838391261604,-0.0024591425990767,0.0657348088475189,-0.0268694872659378,0.0638780056645338,-0.0350953877949337,0.0464644126303512,0.144306075634902,0.0540833919269116,0.0170866637296804,0.064937343051981,0.0780001405357579,-0.0772603462205821,0.0,0.0,0.0287441791520563,0.0444557095232203,0.0,0.0,0.1123086625838691,0.0764631631438865,-0.056682574224829,-0.0804796512527187,1.0,3.0,3.0,1.0,20.0,0.5
221,0.1896544811204258,-0.158034536459874,-0.1789649391321463,-0.1100206291020199,-0.0337472764558767,-0.0034790212572126,0.1032246872628626,0.0050051692648551,-0.1048914698990332,0.0958722976902287,0.0030642874513068,0.0091475399554842,-0.0584369354168156,-0.0306007930012193,0.0612008424345245,-0.1462693743178757,-0.0544311720484706,-0.0004017485244514,-0.0414919648961592,0.0782201114326519,0.0,0.2316149694677983,-0.1013445337441238,-0.0072452255493256,0.0210731495797778,0.0958310120121667,0.0779151335220719,0.1794949158745339,-0.1285512693389759,0.0599359904540528,0.0924441374695027,0.1992114056421723,0.0830884681801396,0.0642723082133782,-0.0439841655522881,-0.1168007900741691,0.0,1.0,3.0,3.0,1.0,20.0,0.75
222,-0.1014116966949864,-0.0845639026423377,0.0050360226464036,0.0519019027834506,-0.1402076228138805,-0.0636794545909905,0.0095769634643886,-0.1541302903780055,0.0545965322292421,0.1512487357550533,0.0,0.0247669317422129,-0.0264248045176081,0.10038380232153,-0.014337003430676,0.0,-0.164559392928268,0.1318853491543521,-0.0354791051130929,-0.1042160269738836,-0.1863817525330232,0.0,-0.001143795484678,-0.000742461471961,0.0104819538049613,0.0120366378393979,0.0,0.011998590713343,0.0140027635590454,0.1579408936159454,-0.0140172630204574,0.0588976469046431,0.017746039687655,-0.1249917406705217,0.0474854476797393,-0.0780354636423386,-0.1785065815933381,1.0,3.0,3.0,1.0,30.0,0.25
223,0.0,-0.0787740763179227,0.0,0.0,0.0765573604376897,0.0,0.5229768463609719,0.0,0.0,0.0,0.1161550471673946,-0.3294251332377158,0.0,0.0,0.0264904785087345,0.0,0.0,0.0,-0.2545081281546637,0.0,0.0,0.0,0.0,-0.1547476429216786,0.2987817850184872,0.085787742633191,-0.0432609183553098,0.0,0.0,-0.0927402258915539,0.0,0.0031702234680191,0.0,0.0,0.0319133273622429,-0.0428705981659498,-0.4773958234473839,1.0,3.0,3.0,1.0,30.0,0.5
224,0.0,-0.1744831242014091,-0.1696061797756304,0.0,0.1503431229214858,0.1036814247547394,-0.1178457917312906,-0.0720485771671159,0.1304346255346252,-0.0487413488353751,-0.3132112219137863,-0.1213375163776011,-0.0589140525387323,-0.3032865516237268,0.0,0.0379104121576969,0.0,-0.0748730263172842,-0.0389481518438008,0.1679246613447413,0.0846429855596329,-0.0014694514196798,-0.2378244153532285,-0.1456671276290742,0.0,0.0003120618775239,0.0,0.0,0.101297262103664,-0.0289915593034565,0.038631874574385,0.1692359152854444,0.0,-0.0374476905074846,-0.1727769778158153,0.0246136651018436,0.008886559287282,1.0,3.0,3.0,1.0,30.0,0.75
