,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,INTDSRTRM193N,RBTRBIS,CPGREN01TRM657N,IRSTCI01TRM156N
2004-06-22,-2.8381054305637456,-1.3490909667616386,1.4762650587399062,3.0,1.0853463116704811,1.6753218912995675,-0.0036129817873632444,-0.8824858372622193,1.8009151150583391,1.4750083156825788,0.36952221571739147,-1.0916503389743624,1.482022274056219,0.9831926999600131,1.9848884564146019,0.9571600313410806,1.1455799413319037,-1.6471776636003332,0.46715551746170364,-0.5388242238853451,1.3291831898029365,0.8232569178049458,-0.1465101740238857,-0.6182950319120554,0.5658686961420911,1.488716470441385,2.052408098446878,0.9112635266683657,1.9692875069973557,2.276473619714864,2.350228751526899,0.6284767596966171,1.9990035756895737,-3.0,-1.3114347602049834,1.682716281449751,-1.1432046344368427
2004-08-03,-2.2096061651775787,-0.3601025812950581,-0.24973572926240536,0.5540234093240458,-0.5093443301254904,0.675082860633824,2.1376711546326916,-2.639255355167148,1.493364798425356,1.1591580881960932,-1.2817634256494732,-0.5552596372257547,0.419881853185592,0.1587165839511552,0.7271290373965354,1.4204442623031341,0.5016150801477174,-0.19765023965057887,1.3194221753045803,0.4363724936591215,1.8901995860554457,0.7123130843597657,0.7790376018505223,0.45608855572080315,0.7980015594757959,-0.5190066510924757,0.8676067105475891,-2.1858706649363593,0.8334016513431121,0.9971922504151747,0.9787697896752423,-0.6676995328970572,0.8289711793968664,-1.7320508075690089,-0.7337688144856257,1.2765052585335832,-0.8469877483008561
2004-09-14,-1.8005917957524453,-0.06389321023851145,-1.2847438614900248,0.2711856981221778,-1.622523124276955,-0.19914013767010874,1.5628654053667836,-1.5854728810294538,1.6228832682194723,1.6474742240344595,-2.1337151255148847,-1.419488908812287,-0.5551278071638084,-0.5494189600531784,0.3341870104528956,-0.6711823537031157,0.2140873223712538,-1.6414028059583412,2.7152215339192427,1.7103292499627587,2.424017317863872,2.4524334722213936,2.0409605417666556,1.6394046716310449,-1.075028064727871,-0.6934039887099371,-0.061205855262469404,-1.5274120219286471,0.5167935452733902,1.2121125763066145,1.8366367100558583,-0.183654566452839,-0.31709480978046883,-1.1832159566200022,-0.9367223976549324,-0.3852113474994026,-1.632188930143758
2004-11-03,-1.5653359143223045,-0.637173438879826,-1.4050390435576847,1.1753214209014553,-1.6358794386262545,-0.9136299290136448,1.5862823420574763,-1.229634091913914,2.4290676666499893,1.3300582563608963,-1.8613609812404475,-2.476452392062179,-0.7405166129382045,2.364354513673628,0.8063887303754487,1.484077718967833,2.425419182913093,-1.0988680228589807,2.4357007042870977,1.5908582409333243,2.118619885129815,2.8337425874627717,1.5910348047324288,1.4560604324476718,-2.5866145840051686,-1.1821481882927602,-0.48427676907791606,0.6176044870841181,0.6265969253509522,-0.08400233000625193,-0.023873554642956936,-0.7213558949437943,-0.5762918932820551,-0.791079295401545,-0.22349295723574336,0.06585658455628451,-1.7773892823370154
2004-12-07,-1.6560849589549493,-1.9351034030998606,-1.3146043863068146,-0.35777075871551617,-1.5627158965678327,-0.5044392779132573,1.6803492282314945,-1.1060293716126435,1.7178018003061981,2.2673728807540727,-1.6188605364366528,-2.272176699821951,-0.5547623148177276,1.5913629476314899,0.9181105906978374,0.05199581509300589,1.6432229306666826,-1.0493852777134385,1.9018237910295643,1.354531744290018,2.121602471189034,2.405303195573709,1.12355396715111,1.1702872173866514,-0.927733529880517,-0.17632422056711178,-0.3703851561300231,0.6176044870841181,0.7818079918295398,-1.390795071866904,-2.03189052457967,-0.5090441274692052,-0.217013476257792,-0.5773502691896889,0.47745791092383494,-0.9052230589955712,-2.5984507330095425
2005-01-25,-1.8752604489330749,-2.4053389339774105,-1.2950429001075292,-0.33936052351935,-1.5877074137852525,-1.0229990173452888,1.5781082320719373,-1.6879710397834762,1.1482566091417652,0.44127687123579257,-1.363977025430911,-1.03766544865202,-0.549021289132684,1.44242880071439,0.6801961817390676,0.17397368173713076,1.6655262201833854,-0.34923267185015905,1.27124683457489,1.2753896875534958,1.4992799004996442,1.38467257652168,0.886122506929136,1.1370992572669736,1.685835940637374,-0.4632666136351809,-0.5125514658215363,1.8578676264233565,2.0472903511003575,-0.4704237165740023,-0.45572960896930664,2.1087874947142566,-0.4966958766045577,-2.623441210452338,2.6679159458480703,-0.928526365406801,-1.9955414092206942
2005-03-15,-1.5302611903756598,-2.2690856284626166,-0.8420428753580003,1.388252433188451,-1.3280471877583393,0.5920198232176082,1.6714049532009945,-2.6353975509072933,1.732380296210994,1.6220810907880567,-1.0658514644150803,-1.6823165705394085,2.2472585726137106,0.9659971549332853,-0.9772728527531287,-0.46759469607661003,1.0881566854397335,-0.4321432743345134,1.2681432083255484,0.3434147402133332,1.4642238143944477,1.25816198081253,-0.05068432423714388,0.10689591619379075,-0.7886540946086074,2.221053568712832,1.3863752243440322,1.2935069896899614,1.6272721471186464,1.1262237506731565,0.5136180336877132,-0.6302683888793933,1.1863228908752232,-1.5659038267151266,1.4931857573352978,0.14241232170548604,-1.9537172530159244
2005-04-26,-1.5625377030345542,-0.8660469726237451,-1.6452211735943296,-1.3228222486508565,-1.4061620946584439,0.31072139323846304,1.4963499585303373,-1.606665326477018,1.6241243004213757,0.8691423928025593,-1.7519232987376059,1.3940373944362368,0.2836176574121564,0.8388053350580236,-1.0089276718476172,0.7369930621665866,0.07700684649675238,0.9603977277757306,-0.05385031417952572,0.7864891376385276,0.4553851238748435,-0.2312304987434197,1.564415254115046,1.3480802079338825,-0.46161254460750356,1.8552601939545954,1.974444403597144,-0.5375690913074159,0.02913343606480436,1.4898353015606827,0.9222059007942388,0.4567006192127224,1.8773819249283712,-1.0914688945757052,0.6955985993645957,1.353848906748424,-1.520933174537774
2005-06-22,-1.6570676298842775,0.44114183482027836,-1.759802818069752,-1.0021931991324025,-1.3498082273993317,-1.0377914670730535,1.1372683904372443,-1.9159127494497974,1.2174669937681069,1.6279060202656361,-2.149187189379052,1.0231910168823766,-1.7690696751374435,0.9681838747315064,-1.8085093970090096,0.4796349990162952,-0.7287196494423103,-1.5300697232793856,1.1635210152926672,2.5415193474988254,1.6579789082151473,0.09910536019418001,3.0,2.699474969479818,-1.0882696797128362,0.8265496977946413,-1.304203040300193,-0.9814416009840708,-1.6532705350463246,0.20237999659039108,0.542227984570773,-2.3475385061286227,-1.6164546083893299,-1.3791053800676965,1.5615482333464177,-0.5016982157820709,-1.3003451085704931
2005-08-02,-1.4121833131830197,-0.7628843714380037,-0.872081530814937,-0.7095562450027935,-1.0769677846920136,0.28427073356494387,1.3150538872545003,-1.9963957716919212,2.7954379761023596,1.2796071468341026,-1.589679788233797,-0.364868412836574,0.7210343943899644,1.681283747839215,-0.40574542432578403,0.4918665795189856,-1.8941225876916352,-0.693343347809282,1.9784449798518733,0.6671083029235301,2.4415430811177017,1.2259638144594993,1.3223117753253901,0.6070646434851186,-0.42031782098094267,0.13705106813324813,1.1719206975088188,-1.479606186519321,-0.07886476574657265,1.2610603211877434,0.8602614873587867,-1.2751259594922406,0.9296794647769494,-1.0326891438701937,1.139087966155813,-0.2708636937102806,-1.0405059818531235
2005-09-13,-1.1315027769124932,0.8290171436545976,-1.327412968932548,-1.9949614765808126,-1.258852783456201,-0.2553942751838126,1.3496486097401077,-0.8146137481688217,2.9161143557475153,2.0737805697715856,-1.449379680236696,0.16332153831481938,-0.505269421676102,1.4698060073609933,1.168138344546081,-1.5611394836512842,-1.3284512120164276,-0.2968383946927836,1.6127493810327653,1.509792042776933,1.937240245184179,1.304699589141539,2.237907230888871,1.4924001569316314,1.9268337681630896,3.0,-0.7584834072842466,-1.1030152873845687,1.2323400083388034,0.3305379777493904,-0.015054352032864773,1.0041186233440311,-1.0191569562538512,-0.9309493362515996,1.3044647462536532,1.6133599871768076,-0.8673139014710028
2005-10-25,-1.0675919938140606,0.49513996584550607,-0.665219682203424,-0.15368041601792765,-0.6475448945398987,2.2571651971821045,1.4765375637068434,-0.5576787033250427,1.8002919786914848,1.2514292048348126,-1.251607670279973,-0.22024481848416064,1.721414030203266,2.682171613990593,0.8536703609314756,0.3775284766978142,2.278452753719128,0.9946104180877332,0.6410890763869505,-0.29679451156236253,1.5144536491691774,0.16615602232145427,1.1337415018274737,0.08768001316756738,0.8285284467516063,2.173279978146549,1.5721485868599412,1.254726439944779,1.6944470981704571,2.468050745532454,2.4513420234467183,0.16903184477805178,1.2571332815064487,-0.6509445549044102,1.4888069363457488,0.265910045067944,-0.9223079902115463
2005-12-06,-1.4084908848083937,1.0292467617403942,-1.0602129057290506,-2.637484004682035,-0.9129389365781521,1.7371715817687268,1.4407378843307366,-1.4526434385997102,0.9415588375404115,2.1813757042864586,-1.4075549774824823,-0.048457393363136134,1.177049067800974,1.6018634966617342,2.2583913812844507,0.05469150851378056,1.5798587022065167,-0.8849863044112655,0.5590694041753713,-0.15119183899349706,0.6739426104200998,0.22101048252243372,1.3265568192661406,0.32148162490252213,-0.7883759432458561,-0.6960411593627674,1.3097082208472393,1.4799357665275135,1.2267812480365243,2.288245549811764,2.5562680818655052,-0.06745578650548235,0.9592128838456755,-3.0,1.6906618771501405,-0.8323646868328929,-1.8648378586625118
2006-01-24,-1.4269709505441521,-0.1899438834714216,-1.7938863568950876,0.8430914738507965,-1.8502960162294788,0.625135482348317,1.5065896666505254,-2.6548932464046455,1.1127011392379944,1.1534395533070698,-2.537530143110784,-0.4709935219311829,0.577889313731769,1.7402485975148743,1.2327684575087694,-0.0726819093831404,1.458756453772818,0.7036678252231289,1.6516450942621725,1.1490286801443441,1.4903739005819876,1.000193518355818,2.209010967165109,1.6455184210792333,0.13772760394919661,-0.7721406658028758,-0.018032150784070135,0.3424882271695331,0.41596875131122685,-0.40614551883719985,-0.7066300065046351,0.5922920303990027,0.07050280602514196,-1.9148542155134418,1.307300772140557,0.4022158764820228,-1.6401271375912159
2006-03-20,-0.8281490210991156,-1.1942978797403008,-1.185293048854174,0.38627007350701753,-1.4248574660848894,1.1499042317241517,1.4719912900978411,-1.6696670252732422,1.037314428883959,1.9723175102975647,-1.5774755495633874,-1.402562609672345,1.453403465568995,1.1312123307745197,1.9100581960282108,0.6825611359517451,0.93245645425722,-0.429193541380448,2.299754558441071,0.5560504943078561,2.0643209347695044,2.227478739532271,2.211145694415473,1.0091314524497725,0.3981806771463391,-0.6868703739915363,-0.1313564414467918,0.1778876126440498,-0.023897540516415083,-1.727367249050593,-2.1115317143234758,0.6292314540198951,0.5155826623189884,-1.145393646527405,0.816609838723165,-0.46491325143986106,-1.0931445021176507
2006-05-03,1.133518038810601,-2.2229101450949176,0.0160411414854563,-1.20357114461328,-0.5806189960780781,1.754108355543563,1.5285829639397956,-1.8868311361721766,2.303799236316505,0.9253766570618454,-0.16132524326931186,-2.386605722462422,2.541317640622571,0.5245788762971629,2.677911631245247,0.7127851016482338,-0.06483888504550166,-0.28412910069010056,1.8693262626609803,-1.6557717111448604,2.096467548121329,2.6824995864761063,1.807294598865294,-1.5408538987513036,2.3507892601476317,0.9387619891445504,1.8594127839226466,1.6215875325002638,3.0,0.9512606858042625,0.6596177075085795,2.6501261071697093,1.947917900760444,-0.8043996665400941,-3.0,0.22172668848516852,-1.6098608275763486
2006-06-21,-1.0234009576114533,-0.7917269911342556,0.013166532514442114,-0.7560078406538326,-0.2402973541311656,1.636465730562632,1.1870309144911748,-1.2286315364367941,1.7664583577742807,1.496025288356111,-0.19693097232440865,-0.11780518774863388,1.746173143498696,0.2157196974445773,2.4539247843486254,-0.2737290867341524,-1.0622844537963956,1.2007825834259753,0.607288587524746,-1.3740296576134372,1.1690277933921283,1.0454236120089253,1.3768407720097857,-0.7066777934760636,0.37712719631822555,-0.12046202093784622,1.4097030415919207,1.3017529218158335,2.6337503102248094,0.42777453781419106,0.17848807557120655,1.0898143027638423,1.6010087162382405,-0.49751859510523866,-2.793543551297175,3.0,3.0
2006-08-01,-0.05749867409566694,-0.4133881152624886,-2.487527760458995,-1.378349020575963,-2.0827545917087575,1.3623495363683067,1.6355122828299633,-0.21023533249166892,2.3095193845458124,0.6830853732863653,-1.8806476020565064,0.4860200820276122,0.6730027444317861,-2.492380120186072,2.253788050328491,0.5431509573585542,-0.25995030998655955,0.8109991026919997,1.4235051705658504,1.2217431905436988,1.6513140200218326,1.3304773160038585,2.585613117994562,2.1250565017435337,2.6653849845396933,1.8081421649177207,0.36903178350282845,-1.1299254697492176,2.0330819314209174,0.614568078644797,0.5552339484049573,-0.6800830763316763,0.22422148988178608,-0.19245008973032943,-0.8188790603135649,-1.2183315088158593,2.5892482181684318
2006-09-13,-0.05749867409566694,-0.4133881152624886,-2.487527760458995,-1.378349020575963,-2.0827545917087575,1.3623495363683067,1.6355122828299633,-0.21023533249166892,2.3095193845458124,0.6830853732863653,-1.8806476020565064,0.4860200820276122,0.6730027444317861,-2.492380120186072,2.253788050328491,0.5431509573585542,-0.25995030998655955,0.8109991026919997,1.4235051705658504,1.2217431905436988,1.6513140200218326,1.3304773160038585,2.585613117994562,2.1250565017435337,2.6653849845396933,1.8081421649177207,0.36903178350282845,-1.1299254697492176,2.0330819314209174,0.614568078644797,0.5552339484049573,-0.6800830763316763,0.22422148988178608,-0.19245008973032943,-0.8188790603135649,-1.2183315088158593,2.5892482181684318
2006-10-17,-0.05749867409566694,-0.4133881152624886,-2.487527760458995,-1.378349020575963,-2.0827545917087575,1.3623495363683067,1.6355122828299633,-0.21023533249166892,2.3095193845458124,0.6830853732863653,-1.8806476020565064,0.4860200820276122,0.6730027444317861,-2.492380120186072,2.253788050328491,0.5431509573585542,-0.25995030998655955,0.8109991026919997,1.4235051705658504,1.2217431905436988,1.6513140200218326,1.3304773160038585,2.585613117994562,2.1250565017435337,2.6653849845396933,1.8081421649177207,0.36903178350282845,-1.1299254697492176,2.0330819314209174,0.614568078644797,0.5552339484049573,-0.6800830763316763,0.22422148988178608,-0.19245008973032943,-0.8188790603135649,-1.2183315088158593,2.5892482181684318
2006-12-05,-0.646360075367405,-0.6393968984783607,-1.5769354288073478,-1.339562020466652,-1.6522895512328704,-2.1397571449579846,0.5150105574906086,-1.7343763839712216,1.005641254428944,2.4236686998481627,-1.7014251347902933,-0.6392960844379445,-2.1581615296822925,0.6420442281418983,0.34031655951286116,0.37579328290466246,1.6465006926621644,-0.7890641833941208,2.301239729065582,2.2044398139215406,2.0318393699464075,2.291290047513001,2.0681029790577132,2.1541639364518996,-0.8314030418693246,-1.2976068723134813,-2.1222899612358845,-1.2044166321573506,-0.16746435859245504,-1.94693858851922,-1.83021662294373,-1.3616141752627344,-2.113384343149969,3.0,0.386014584745762,-0.08179044828217508,0.7683691156109341
2007-01-23,-1.1035100921732164,-2.2451138006590137,-0.257584939511627,0.5712072061272043,-0.5782568766223619,-0.9717609905725851,0.6026329972165699,0.4358366039681327,1.097168965058766,1.3551798278669667,-0.5819814259951926,-2.8515702786790245,-0.052244407255281955,2.2118585878271997,0.07947296024453636,-0.28867256970897565,2.0730913909493114,-1.0463830681249093,1.8281773915306936,1.0422014705437173,1.749840911031145,2.2135150572795057,1.3703575216659591,1.0075092465396849,-0.3952039653535998,-0.7167777931125817,-0.09892622653947127,0.9956803253779932,-0.19531382362197208,0.27934720479929975,0.45431072373464293,0.41596875688058355,-0.17648901961891572,1.9377092096435888,1.3964492988971373,-0.8882252919980964,0.4717132283982228
2007-03-13,1.256467968394035,0.84153636477396,-1.4309357064744375,-0.0038831803751739665,-1.0218440321475168,-1.1260585002436212,0.07110903889013076,-1.1539076469948084,2.4558998856182854,1.9099607861404673,-1.6545591251347385,-0.6516487686670176,-1.4588520239201481,1.3997209403807342,-1.070785301923554,-0.8772153383329475,1.310749113111159,2.8880006530141893,1.5280566621985123,1.7002996060841082,1.2841149614772913,1.5372674129395922,1.887728489307788,1.7703873071570486,-0.7553999874763696,-0.5036269705902199,-0.511039392397693,1.3982187087754012,0.3619285144135481,0.5193271956393611,0.864837080110899,-0.785461290976566,-0.749684107465768,1.2126781251822438,1.0872841252203984,0.9927183235202875,0.35355338726324637
2007-05-02,1.256467968394035,0.84153636477396,-1.4309357064744375,-0.0038831803751739665,-1.0218440321475168,-1.1260585002436212,0.07110903889013076,-1.1539076469948084,2.4558998856182854,1.9099607861404673,-1.6545591251347385,-0.6516487686670176,-1.4588520239201481,1.3997209403807342,-1.070785301923554,-0.8772153383329475,1.310749113111159,2.8880006530141893,1.5280566621985123,1.7002996060841082,1.2841149614772913,1.5372674129395922,1.887728489307788,1.7703873071570486,-0.7553999874763696,-0.5036269705902199,-0.511039392397693,1.3982187087754012,0.3619285144135481,0.5193271956393611,0.864837080110899,-0.785461290976566,-0.749684107465768,1.2126781251822438,1.0872841252203984,0.9927183235202875,0.35355338726324637
2007-06-20,1.256467968394035,0.84153636477396,-1.4309357064744375,-0.0038831803751739665,-1.0218440321475168,-1.1260585002436212,0.07110903889013076,-1.1539076469948084,2.4558998856182854,1.9099607861404673,-1.6545591251347385,-0.6516487686670176,-1.4588520239201481,1.3997209403807342,-1.070785301923554,-0.8772153383329475,1.310749113111159,2.8880006530141893,1.5280566621985123,1.7002996060841082,1.2841149614772913,1.5372674129395922,1.887728489307788,1.7703873071570486,-0.7553999874763696,-0.5036269705902199,-0.511039392397693,1.3982187087754012,0.3619285144135481,0.5193271956393611,0.864837080110899,-0.785461290976566,-0.749684107465768,1.2126781251822438,1.0872841252203984,0.9927183235202875,0.35355338726324637
2007-07-31,1.256467968394035,0.84153636477396,-1.4309357064744375,-0.0038831803751739665,-1.0218440321475168,-1.1260585002436212,0.07110903889013076,-1.1539076469948084,2.4558998856182854,1.9099607861404673,-1.6545591251347385,-0.6516487686670176,-1.4588520239201481,1.3997209403807342,-1.070785301923554,-0.8772153383329475,1.310749113111159,2.8880006530141893,1.5280566621985123,1.7002996060841082,1.2841149614772913,1.5372674129395922,1.887728489307788,1.7703873071570486,-0.7553999874763696,-0.5036269705902199,-0.511039392397693,1.3982187087754012,0.3619285144135481,0.5193271956393611,0.864837080110899,-0.785461290976566,-0.749684107465768,1.2126781251822438,1.0872841252203984,0.9927183235202875,0.35355338726324637
2007-09-11,1.256467968394035,0.84153636477396,-1.4309357064744375,-0.0038831803751739665,-1.0218440321475168,-1.1260585002436212,0.07110903889013076,-1.1539076469948084,2.4558998856182854,1.9099607861404673,-1.6545591251347385,-0.6516487686670176,-1.4588520239201481,1.3997209403807342,-1.070785301923554,-0.8772153383329475,1.310749113111159,2.8880006530141893,1.5280566621985123,1.7002996060841082,1.2841149614772913,1.5372674129395922,1.887728489307788,1.7703873071570486,-0.7553999874763696,-0.5036269705902199,-0.511039392397693,1.3982187087754012,0.3619285144135481,0.5193271956393611,0.864837080110899,-0.785461290976566,-0.749684107465768,1.2126781251822438,1.0872841252203984,0.9927183235202875,0.35355338726324637
2007-10-23,1.256467968394035,0.84153636477396,-1.4309357064744375,-0.0038831803751739665,-1.0218440321475168,-1.1260585002436212,0.07110903889013076,-1.1539076469948084,2.4558998856182854,1.9099607861404673,-1.6545591251347385,-0.6516487686670176,-1.4588520239201481,1.3997209403807342,-1.070785301923554,-0.8772153383329475,1.310749113111159,2.8880006530141893,1.5280566621985123,1.7002996060841082,1.2841149614772913,1.5372674129395922,1.887728489307788,1.7703873071570486,-0.7553999874763696,-0.5036269705902199,-0.511039392397693,1.3982187087754012,0.3619285144135481,0.5193271956393611,0.864837080110899,-0.785461290976566,-0.749684107465768,1.2126781251822438,1.0872841252203984,0.9927183235202875,0.35355338726324637
2007-12-04,2.319248063700625,2.798824006404595,-1.1555654033246656,-1.759584514769283,1.403496581417341,-1.5146316222746257,-1.7860053042746198,3.0,2.3193965898916287,2.1856452784493916,1.326847173666674,2.2012432742483323,-2.6045974705805817,-1.0808902055029461,0.43192059213197637,1.1458083025323482,1.631005203329184,0.9482329781965874,-0.6420191389995313,2.1817838224273447,-1.4317335003476843,-1.4278356875709846,2.2034956173679316,2.557310070686487,0.07182814157448293,1.0368713386651436,-3.0,1.5590054065411256,1.1728490145068649,-1.6604722187931376,-0.6322414725243315,0.0709091105175068,-3.0,-3.0,1.9819856134809088,0.14609460400036509,-3.0
2008-01-22,2.504837731297526,2.567547930967233,0.4983986687599477,-1.0408760214806516,2.5390647810687805,-2.7507489144597645,-2.6443673122968554,1.7272194531163658,1.751210290710442,1.44751101216342,1.780447549588201,2.4397024124263846,-2.4764904183603744,-2.455599563926322,1.3796881571699355,0.08029989260968202,2.561648543867493,2.2057741912410855,-2.022002342525894,2.25788184840122,-3.0,-2.6970245724859447,2.5396684459719463,2.105446590756326,0.4185965490871735,0.80764242698281,-1.5420979990444945,-0.33006346589490326,0.7445592571059079,-1.2896254280177482,-0.7185392255007741,1.2749051842512151,-1.5198109992191569,-1.9611613513865478,1.3294869937076161,1.969126772674364,-1.9770935192095074
2008-03-11,1.9082149015734222,2.1704200611640396,1.749649714340245,-1.435972287357431,2.2036628963214286,-0.6563407615365681,-1.9235747804344927,1.9240993214044608,1.675522800442064,2.670177620916489,2.496290689649099,1.9785234083993235,-1.5061535470025784,-1.4295473548036552,0.9274554845781918,-0.4737250556589047,1.4767185079234189,0.8586304810452148,-1.9398019321865654,0.24494787821567704,-2.041063851928601,-1.879465261214383,1.3397067610053197,0.9827002361357281,-0.11520530005093041,3.0,-1.9963364437304316,-0.6002691797196879,0.042216085524095504,-2.722060329418215,-3.0,0.7411928781319501,-1.8615403417222074,-1.2227221699779693,-1.4524053342012142,-0.21448950040028483,-1.5825391152126826
2008-04-22,0.7349727949281771,1.1290752300712077,2.5498995037499084,0.500783696100868,2.0059115173407838,-0.857357502136863,-2.0053288459150993,0.8165856602030251,1.4109099661833175,2.165424023407564,1.9486814726289834,0.7678959861902336,-0.7404693347210907,-0.6288706297258223,0.9743898733761585,1.1894110712482922,0.7551431673709418,-0.8529590757771586,0.6546295514082892,0.3461103203568293,-0.22796641605166024,-0.2967396832248417,0.8359532345214097,0.7116125940752706,-1.8680088984172019,2.3997761044740606,-1.1806896142515357,-1.5428172842788546,0.08086656834290429,-1.494362968147856,-1.486995420694201,-0.854060619454867,-1.0858780533338872,-0.8730622900116964,-2.0752039394353328,-0.03131993257030153,-1.131468201177278
2008-06-17,-0.056567863751174736,0.24670256578408772,1.9367331047090046,2.0820259393848572,1.480460319302372,1.3419732163679527,-1.3520330252743278,2.2867893002254194,2.2743485204419507,1.2894509919747688,1.0482127070542795,-0.07802034379678394,1.0434266611164573,-0.27691379955274104,2.3968734147166177,-0.07445415790869947,0.4154725512534204,-0.5651632300073935,1.0290941497947284,-1.6554036339876526,0.2334364983568428,0.7929428729468712,0.445821498093604,-0.8399205979941438,2.136757572430954,1.4602579853696522,0.8156549112220982,-1.1432320923800037,0.7815406786792698,1.1090089350386265,1.5993783611229901,1.6770125868652805,0.7736664729833128,-0.5160733070920772,-0.5630842473146583,0.052327709080974054,0.37894788846959976
2008-07-29,0.010614438492288233,0.4364452488451598,1.109408173386419,0.9939098139809476,1.0316875547232138,2.477658933106351,-0.8524207843257532,1.8960928877770635,1.9213359799247876,0.5488217714542277,0.9282203050940492,1.0974097576499409,1.0496925148810985,-2.479667358450627,1.9873860549446247,1.7108162507431224,2.5811131667440286,-0.4180606761163348,-1.0470541335606869,-2.013202120061935,-1.0716225576830494,-0.973287353971544,0.46011221267087266,-0.7475291950051087,1.4618776672179448,1.0445127712342643,1.3492887908616815,0.07459363910469094,1.680585197870014,1.483232203484102,1.7238565811649775,1.0474734114799653,1.3184483631689625,-0.21364258360175992,-0.17378744254829773,2.0154208398581455,1.805235847784544
2008-09-09,0.010614438492288233,0.4364452488451598,1.109408173386419,0.9939098139809476,1.0316875547232138,2.477658933106351,-0.8524207843257532,1.8960928877770635,1.9213359799247876,0.5488217714542277,0.9282203050940492,1.0974097576499409,1.0496925148810985,-2.479667358450627,1.9873860549446247,1.7108162507431224,2.5811131667440286,-0.4180606761163348,-1.0470541335606869,-2.013202120061935,-1.0716225576830494,-0.973287353971544,0.46011221267087266,-0.7475291950051087,1.4618776672179448,1.0445127712342643,1.3492887908616815,0.07459363910469094,1.680585197870014,1.483232203484102,1.7238565811649775,1.0474734114799653,1.3184483631689625,-0.21364258360175992,-0.17378744254829773,2.0154208398581455,1.805235847784544
2008-10-21,0.010614438492288233,0.4364452488451598,1.109408173386419,0.9939098139809476,1.0316875547232138,2.477658933106351,-0.8524207843257532,1.8960928877770635,1.9213359799247876,0.5488217714542277,0.9282203050940492,1.0974097576499409,1.0496925148810985,-2.479667358450627,1.9873860549446247,1.7108162507431224,2.5811131667440286,-0.4180606761163348,-1.0470541335606869,-2.013202120061935,-1.0716225576830494,-0.973287353971544,0.46011221267087266,-0.7475291950051087,1.4618776672179448,1.0445127712342643,1.3492887908616815,0.07459363910469094,1.680585197870014,1.483232203484102,1.7238565811649775,1.0474734114799653,1.3184483631689625,-0.21364258360175992,-0.17378744254829773,2.0154208398581455,1.805235847784544
2008-12-08,0.010614438492288233,0.4364452488451598,1.109408173386419,0.9939098139809476,1.0316875547232138,2.477658933106351,-0.8524207843257532,1.8960928877770635,1.9213359799247876,0.5488217714542277,0.9282203050940492,1.0974097576499409,1.0496925148810985,-2.479667358450627,1.9873860549446247,1.7108162507431224,2.5811131667440286,-0.4180606761163348,-1.0470541335606869,-2.013202120061935,-1.0716225576830494,-0.973287353971544,0.46011221267087266,-0.7475291950051087,1.4618776672179448,1.0445127712342643,1.3492887908616815,0.07459363910469094,1.680585197870014,1.483232203484102,1.7238565811649775,1.0474734114799653,1.3184483631689625,-0.21364258360175992,-0.17378744254829773,2.0154208398581455,1.805235847784544
2009-01-21,0.010614438492288233,0.4364452488451598,1.109408173386419,0.9939098139809476,1.0316875547232138,2.477658933106351,-0.8524207843257532,1.8960928877770635,1.9213359799247876,0.5488217714542277,0.9282203050940492,1.0974097576499409,1.0496925148810985,-2.479667358450627,1.9873860549446247,1.7108162507431224,2.5811131667440286,-0.4180606761163348,-1.0470541335606869,-2.013202120061935,-1.0716225576830494,-0.973287353971544,0.46011221267087266,-0.7475291950051087,1.4618776672179448,1.0445127712342643,1.3492887908616815,0.07459363910469094,1.680585197870014,1.483232203484102,1.7238565811649775,1.0474734114799653,1.3184483631689625,-0.21364258360175992,-0.17378744254829773,2.0154208398581455,1.805235847784544
2009-03-10,0.010614438492288233,0.4364452488451598,1.109408173386419,0.9939098139809476,1.0316875547232138,2.477658933106351,-0.8524207843257532,1.8960928877770635,1.9213359799247876,0.5488217714542277,0.9282203050940492,1.0974097576499409,1.0496925148810985,-2.479667358450627,1.9873860549446247,1.7108162507431224,2.5811131667440286,-0.4180606761163348,-1.0470541335606869,-2.013202120061935,-1.0716225576830494,-0.973287353971544,0.46011221267087266,-0.7475291950051087,1.4618776672179448,1.0445127712342643,1.3492887908616815,0.07459363910469094,1.680585197870014,1.483232203484102,1.7238565811649775,1.0474734114799653,1.3184483631689625,-0.21364258360175992,-0.17378744254829773,2.0154208398581455,1.805235847784544
