,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQSE,QSER368BIS,IRLTLT01SEM156N,CPMNACSCAB1GQSE,LRHUTTTTSEM156S,IR3TIB01SEM156N,a,b,A,B,s,R_y
366,-0.0173647664960446,0.1285581795155335,-0.0032637613592825,-0.1512515424629074,-0.0736330914172183,0.0540586758593213,0.0168735380469351,-0.0685062714640033,0.0920472292698485,-0.2266814061714307,-0.0384245682092351,0.0,-0.0426535950218818,0.0197470158884568,0.0987574256146996,-0.0667064971045661,-0.0393723732773307,-0.011655696077097,0.0400232304405353,0.0676416372357943,-0.0133303422332623,0.0294831813759878,-0.0376591329263323,-0.002923037698764,-0.0890498641041943,-0.0482267630894121,0.0037215577259406,0.031149342039024,0.0845554432603847,0.0,-0.1432993494603068,0.0908403458736081,0.0051420493348348,0.0085072152285709,0.0,0.0048620291261106,-0.084664865113341,-0.0930391553326474,-0.0810411383116305,2.0,2.0,2.0,2.0,30.0,0.25
367,-0.0485129806987416,-0.150298108350348,0.0,-0.0207264017994279,0.1011589370420632,-0.2991133409802886,0.1414898291028949,0.0,0.0,-0.0434400697254023,0.0,0.0899381153109441,0.0,0.1660643238329517,0.0,0.2350909255077835,0.0,0.0,0.0,0.216930979850059,0.0,0.0,0.0,0.0,-0.0045992331963603,0.0,0.0,0.0304876288492752,0.038959867965604,-0.0379520006680992,0.0,0.0,-0.1567491281429978,-0.006132898669282,-0.0890986615254088,0.0,0.0,0.0,-0.0739527656182435,2.0,2.0,2.0,2.0,30.0,0.5
368,-0.0894360973902358,-0.117474698777916,-0.0143809210164567,-0.0829602892896562,-0.0248573732188678,-0.0073047388949525,-0.0008083487673899,0.0326418032781941,0.0038210549931667,-0.0518701013569079,-0.0928105998807816,-0.076032018337853,0.001292981117432,-0.0512506410340313,-0.05240229557439,-0.0758828406121606,-0.0661193681590251,0.0175000008059142,0.0,0.0,-0.0029560531163003,-0.0763540840409544,0.0932827605949701,-0.0989059420123982,0.0367408589802958,0.0209581314540732,-0.0805656287618885,0.0483259270717405,0.0330629416965324,-0.0606820299962372,0.0807110500255062,-0.0135528480658566,0.0451289108078486,0.0784005124210998,-0.0241263497910558,0.0453033465171441,0.099321245873426,0.0976493101156636,0.0,2.0,2.0,2.0,2.0,30.0,0.75
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4581522816843667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,10.0,0.25
370,0.0,0.0,0.0,0.0,0.0,0.0,0.2213789013944665,0.0,-0.0225888372988167,0.0,0.0,0.0,0.0,0.0,0.0,-0.0730866078117957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848047407234896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,10.0,0.5
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462292144201388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,10.0,0.75
372,0.0702421983050392,0.0566885535879772,-0.1265525384464241,0.0293688068169418,-0.082562982656131,-0.0227315556907585,0.1002622561161071,-0.0280892792705104,0.0255835304574175,-0.0265506875992632,-0.0349217057495097,0.0108287291360148,0.0455552719053214,0.059822589981777,-0.0220161174997161,0.0075108330393945,-0.0052025133223619,-0.0896812944322038,0.0166933352533194,-0.0266323217256288,-0.0342473475634989,0.0965597024426779,-0.0876610047262572,0.0091156444720077,-0.0474300860285328,0.0562573253250047,-0.0193076731318745,0.003974053523234,0.0829485659928552,-0.0209714079035942,-0.0508574638662337,0.018315977495653,0.0431274779488053,0.1353164948912649,-0.1511951657949934,-0.0121315828409638,0.063354532923198,0.0,-0.0264125733444013,2.0,2.0,2.0,3.0,20.0,0.25
373,-0.2255064212388719,0.0,0.0,-0.0800346872151225,0.0,0.0109148665671679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535569185508789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1169582430480071,0.0,0.0,0.0,0.2121211292023,0.0,0.0,0.0,0.0,0.0,0.0,-0.0093582590518401,0.0,2.0,2.0,2.0,3.0,20.0,0.5
374,0.0424513544956812,-0.014800754467806,-0.0558204104309585,0.0,-0.0832840735901918,-0.076299367854165,-0.0683261002360447,0.032980359976488,-0.0397013592193969,0.0557871194115094,0.0923192863390606,0.0536647900262664,0.0358996749501918,-0.0456816563595224,0.030173343012322,-0.0515503278610661,0.0640881856727206,0.044202731393289,0.0,0.0,-0.0524739124078315,-0.0511956899482568,0.0024047990314244,0.0262506048397166,0.0419506414237572,0.1245854225577383,-0.0532559207884823,0.0,0.0440147927374379,0.147855412717291,-0.0232126691831857,0.0318988950878317,0.0,0.0570392599189194,0.0936878660309184,-0.0083756741386395,0.0183895416858842,0.0106425429460262,-0.0384306396908555,2.0,2.0,2.0,3.0,20.0,0.75
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2458706212506952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892475514300605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,30.0,0.25
