,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,IR3TIB01NOM156N,CLVMNACSCAB1GQNO,IRLTLT01NOM156N,QNOR368BIS,MABMM301NOM189S,a,b,A,B,s,R_y
607,-0.0335804387848362,-0.0198761463486483,-0.0463654883798547,-0.081554598001169,0.2047352772312324,-0.1409806636278746,-0.0076997451886783,0.0797127140746487,0.0316054501126984,-0.0998488745191474,-0.1028926732308619,0.0343895426713095,0.1110356748104942,0.1155920088607717,-0.0449570709996218,-0.1039445815106607,-0.0385054974866863,0.0,-0.1136067317901091,-0.0319900335166961,-0.042172903286258,0.1264484536005383,-0.0729158899367873,0.0,0.0621583705146832,0.1857655383352775,-0.0173818931481598,-0.1057149571931541,0.0109101848760773,-0.0932339600630429,0.199540061852095,0.1805426936182482,-0.0507679635190437,0.0,0.0,0.0812874150184682,0.0360187075210407,0.0189185119127247,3.0,2.0,2.0,2.0,20.0,0.5
608,-0.0629428483268499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0642646389400221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,20.0,0.75
609,0.0,0.0,0.0,0.0,0.0,0.0102108512353692,0.0703030292591124,0.0430085488526658,0.0,-0.0339284494221486,0.0,-0.0332894187697267,0.0046618884924546,-0.028500732338337,0.0153082632468743,0.0,0.0,0.0,-0.0521328128677272,0.0,-0.0074010523052432,0.0443250476693563,-0.0155727891799466,0.0,-0.0178228542762668,0.004970748725746,0.0,-0.0058570588451718,0.0,0.0,0.0,0.0,-0.0157104442288758,0.0,0.0,0.0089540434731924,-0.0241508183165356,-0.0090314251351057,3.0,2.0,2.0,2.0,30.0,0.25
610,0.0789982061898151,-0.1655268655816748,0.0158631115220172,-0.0615469677870922,0.0,0.0642482435071406,0.1515059264017812,0.0876644153762129,0.0,0.0,-0.0659046517248847,0.0971707330017397,0.0,0.0214884105765361,0.0,0.0,-0.0016163086266789,0.0,-0.0606147999655022,-0.0905199388200258,0.0,0.0675273744347826,0.0,0.1135775959981936,0.0,0.0,0.0,0.0,0.0,0.0216699137811726,-0.0221458395830567,0.0,0.0,0.0,0.0,-0.0479171713270932,-0.1608954477059335,0.0,3.0,2.0,2.0,2.0,30.0,0.5
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1487942140362778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796461681762545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,30.0,0.75
612,-0.1011535184903169,-0.0622288018022383,0.0704466877191707,-0.1547223024466479,0.1392777017376795,-0.0264893838216383,-0.0215152658009025,-0.0448799147123506,-0.0985325411926431,-0.1030317306259125,0.1637473800425397,-0.025869350693553,-0.0244346092705411,0.0507350688866256,0.1071372035183952,0.0,0.0407068884336723,0.0,0.0423243183994282,0.0592636969519421,0.0184022281247192,-0.1049057564746496,-0.0096825574766992,0.1615867194683573,-0.0280046056017549,0.0571130514363432,-0.0351812550773646,-0.035264713161362,-0.0019870292711783,0.0786289012976615,0.0397084687864625,-0.0572864316350887,-0.0554776602992237,-0.0001890976322166,0.0697278604643332,0.2023941709447399,-0.0922513074665082,-0.1563934290770061,3.0,2.0,2.0,3.0,10.0,0.25
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3525267764704073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,10.0,0.5
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528729952924743,0.0,0.0,0.0,0.0,0.0,0.1489095411913304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,10.0,0.75
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048616018963051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,20.0,0.25
616,-0.0125128761294321,-0.0100014635111861,0.0082196944159654,-0.0065646700469373,-0.0029703630315934,-0.0061373977264605,-0.0076723628566408,0.0111621276361129,-0.0109699593340243,-0.0247932795406791,-0.0025339866210895,-0.020205472008743,-0.0112705614533667,-0.0158757357354022,0.0044363868602437,0.0,-0.0072306016565959,-0.0070332628745749,0.0148412510955653,0.0231651561802333,-0.0139115712107222,-0.020594654054255,-0.0039745098367699,0.0093313074772575,0.0057489208476444,-0.0056873909166059,-0.0025034162443003,0.0049322890071812,0.0,0.0008281265605035,0.0265327410301039,0.009610450949108,0.0119279617551983,-0.0112279239985576,0.0154246678214306,-0.0009172974852001,0.0163523522696338,0.0151409094446718,3.0,2.0,2.0,3.0,20.0,0.5
