,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,NGDPRSAXDCPLQ,CPMNACSCAB1GQPL,IR3TIB01PLM156N,CCUSMA02PLM618N,LRHUTTTTPLM156S,CP0452PLM086NEST,MABMM301PLM189S,a,b,A,B,s,R_y
0,0.0557453645097606,-0.1421072521431081,0.0662440159017937,-0.0584257135425809,-0.0089979855099245,-0.1461768037701825,0.0068719021637338,0.0109179014722501,-0.0677997674268855,-0.0169440379035803,0.030384045989503,0.0311955088210039,0.078177937649299,0.0809283652577086,0.0110475320829861,0.056615157802183,-0.0650475598011772,0.0774626893091759,0.0919602063156853,-0.1404524774932557,0.0036283805059212,-0.0700694254586849,-0.0640939214980369,0.0533655490003862,-0.0655063292158578,0.0096422658083685,0.00760710571181,0.0120573791974611,0.1298564446246333,-0.0742894197902983,0.0689241183549494,-0.1158399495469333,-0.0990621742448319,0.0703769924371016,0.1264552538028591,-0.0739468889625449,-0.0465299490482049,0.0764230215054152,-0.0048897562260108,-0.0580990300148292,1.0,1.0,1.0,1.0,20.0,0.75
1,0.0284914160942914,0.0478095031594513,0.0,-0.0131999085743061,-0.0221910344900664,-0.1026850776619442,-0.0208681245567959,-0.1281191521753361,-0.0592023077634031,-0.036570809637031,0.0738791315681608,-0.1483495861364517,0.0311092592452599,-0.0031515811383324,0.0482132535236099,0.0802372037943639,0.0398080692876812,0.0741477574160526,-0.0108551134952763,0.0576348692149835,0.0510593511414516,0.0316669111148262,-0.0246799751174205,-0.0409517571401862,0.1260238887082334,0.0409533073554382,-0.0031617997463666,0.0,-0.0192202331970508,0.093367028473964,0.0194867398748878,0.1160633159695724,0.0,-0.0085408808634947,-0.0458060647408911,-0.0918690555624423,0.0006610497857887,0.0,-0.0157267387442471,-0.1049189737163457,1.0,1.0,1.0,1.0,10.0,0.25
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1102234401667176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2828740091891087,-0.0109168169842234,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.165350637182722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596223189576249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.25
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1902351363526116,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791231460291821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.25
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0558152406477584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.5
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226354772825779,-0.1315442901118795,0.0,-0.0862969443001471,0.0,-0.0338260174662673,0.0,0.0,0.0,0.0,0.0,0.0,0.1024074443776297,0.0,0.0,-0.0293264699421949,0.0,0.0,-0.0466981080307466,-0.0555656260147844,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.75
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5628943058107216,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.25
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6210117531963404,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0900667738866966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1616572812862383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.75
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.270284184842858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.25
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650448368974748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.5
14,-0.0031861947276829,0.0,0.0,-0.0925428638764507,0.0,-0.045333008225706,0.0,-0.0114441210783705,-0.2682815754969049,-0.1080956069684868,0.1482346581696048,0.035872811549122,0.0,0.0989219952264508,0.0,0.0,-0.0417243043105972,-0.1347087367855891,-0.0600353964517797,0.1342022117511385,0.0,0.0372588036461385,0.1694578178877149,-0.0709007327620145,0.0,0.0,-0.0739410231238873,0.0631491572010335,0.0,0.1370947190212296,0.1832298335519814,0.0,0.0,0.0056367866440223,0.0,0.0487087207933177,-0.304234051170093,0.0231087769258719,0.0,-0.1158369893652582,1.0,1.0,1.0,2.0,20.0,0.75
15,-0.0351799177979813,0.0042045873838916,0.0059702146520898,0.1464737499550999,0.0022090776319583,-0.0739846648992964,0.0325392807764149,-0.0307584435507317,0.1200709080448746,-0.0734091183762556,0.0194616717320584,-0.0699734903389027,-0.0281723757074604,0.0,-0.0496055795260387,0.0916486468387566,-0.0366651492584282,-0.0446763740727226,-0.0135098225093136,0.0826164523751989,0.0058872853760538,-0.0252345262012235,-0.0055354836044822,-0.0386220581122383,-0.0785567558292817,0.0928087812488757,0.0238042681298344,-0.1508797792311811,-0.0489943886847492,0.0344076132642149,-0.0827393376780662,0.0,-0.0536525093355708,0.0460332904504916,-0.0808376514209057,0.0,0.0284879774197738,0.016179779264409,0.0,0.0820361952332295,1.0,1.0,1.0,2.0,30.0,0.25
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0719411260354117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192967223046036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3462961000943774,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,30.0,0.5
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858527671532363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,30.0,0.75
18,-0.113668295656769,0.0100532336063791,-0.026344517748205,-0.0440696184861314,0.006897227357811,-0.0118399433375405,0.1068120809611793,0.0,-0.0702113550101272,0.109616698917469,-0.0134069698965675,0.078758501585278,0.1420845300317922,0.0777909454242266,0.0,0.0316813319433747,0.1714671658278842,0.0,-0.0169830944385529,0.0489005308873907,-0.0147207344121472,0.0,-0.0165262130382518,-0.0070699995518163,0.0125595569927717,0.0,0.0,0.023099290986919,0.0231301933802656,0.0744080657522052,0.0,0.0,0.0,0.0312659177496599,0.0,0.0298299363702802,-0.0140900829499289,0.0,-0.0270097504647631,-0.0001899648593779,1.0,1.0,1.0,3.0,10.0,0.25
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4998130105303235,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.5
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2883567545901085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.75
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2897641817021169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.25
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.221543223436516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0674216601692109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.5
23,-0.1946812345051739,-0.1289878480457404,-0.0431623273413728,-0.1054938223256837,-0.1580506986911456,-0.007282426959719,-0.0156145349686092,-0.0531858231540239,0.0338044926366469,-0.0294638357033688,0.0314815632733868,-0.1018374244408377,-0.0108611353294733,-0.0711706141753423,-0.0513664846860202,0.0423058948908387,0.0,-0.0806712629693703,0.0,-0.0802232950039507,-0.042175609982555,-0.0426718076723283,0.0427254064427452,0.0851811833751874,-0.1404400541887072,0.2555545721007979,-0.1051936173735319,-0.0103933059087923,0.0,-0.0286989411767346,0.0,-0.0292212307424728,-0.0110474539432424,0.058273920368265,-0.0711475700090064,-0.0395021458056355,-0.0407039750988709,-0.0264078113003729,-0.1861541780253191,0.0356433200281518,1.0,1.0,1.0,3.0,20.0,0.75
24,-0.1686190501710991,-0.2004548368323112,0.0,0.0,0.0,0.0,-0.1534487823241755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583437850513302,0.100497216333617,0.0,0.1812628844108632,-0.0416132865988978,0.0,0.0,-0.104000527274254,0.0,0.0488206679563868,0.1620596012857189,0.1447040836334755,-0.1173917820695912,-0.0647687654177757,0.0,0.0,0.0,-0.1078497343742138,0.0,-0.2984578326465658,0.0,0.0,0.0,0.1610580672364893,1.0,1.0,1.0,3.0,30.0,0.25
25,0.0,-0.1146486431435117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,0.5
26,-0.0117368581074994,-0.0096993186788006,0.0320388299068862,0.0130912604844157,0.0061512086384398,0.0314743160090808,0.0109799632948221,-0.0098353491548652,-0.0817055595516651,-0.0205433945121884,0.0199478028413605,0.022325697213726,0.0853406356984208,0.0,0.0223517869253587,-0.0350264147497223,0.0506660451218569,-0.0594425207594796,0.049676475972137,0.0019313794045086,-0.0175720706736755,0.0129328154133527,0.0028831497787029,0.0228923543104512,0.002799531107672,0.0556769445408611,-0.0390723218204462,0.0823438957453238,0.0463222523960995,0.0116515059438937,0.0851466189349935,-0.085393460500397,-0.0348264824739155,0.0322080642135894,0.0214261405051496,-0.0682889004280411,0.0360138953573787,0.0136298059230589,-0.0180249412676243,-0.094656672495208,1.0,1.0,1.0,3.0,30.0,0.75
27,0.0,0.0,0.0,0.0142047528996208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.25
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065019170805165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1683980037826235,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.5
29,0.0,0.0,0.0,0.1080277505276064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.75
30,0.0,-0.0316475601769981,0.0281441642672265,0.0,0.0141999519867448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036945113499701,0.0197644656792235,0.0153229455306834,0.0,-0.0291094240007691,0.0,-0.0310304557195966,0.0,0.0294157913966331,0.0,0.0,0.0824459815105309,0.0,-0.0337530388303839,-0.0452875513283044,0.0,-0.0528830780596145,0.0,0.0,0.0,0.0,-0.027373572838098,0.0,-0.0107114334426719,-0.0504148026621139,0.0,1.0,1.0,2.0,1.0,20.0,0.25
31,0.0,0.0,0.0,0.0,-0.1223208281381458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832215483818373,0.0,1.0,1.0,2.0,1.0,20.0,0.5
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0991046821648029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1070294176324725,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.75
33,0.0,0.0,0.0,0.0684855138375268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1254000128948111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.25
34,-0.0502396074329587,0.0,0.0024609464164794,-0.0226142182434266,0.0091750988232797,-0.0114704450485293,0.0221638850836038,-0.037718104121957,-0.0376390815396331,-0.0160208796606071,0.0,0.0,-0.0789693460696671,-0.0079938848887629,0.0110268951902264,0.0171721617742337,0.0536565996165235,-0.0597341428402983,-0.0015739297472759,0.0087008518478114,-0.016548246004216,0.0104555537697394,-0.0002236094527107,0.0038808423593589,0.0089479849017586,-0.0437329034331977,0.0094146356308335,0.0042401443029921,0.0,-0.0179781817004507,0.0268131023079789,0.0152845690957851,-0.0072629439817896,-0.0089772781612633,0.0077203213501207,0.0014444326179346,-0.0011173645366761,0.0109747407444792,-0.0075723653532609,0.0133838888364598,1.0,1.0,2.0,1.0,30.0,0.5
35,-0.0520888754442641,-0.0523627500892103,-0.0502904324893788,-0.0493848374506587,-0.0257144879093903,0.0169982535329491,-0.0024829931047904,0.0144860554589265,-0.0254286753208623,0.0041291204978284,0.0222574376577438,-0.0150763297337003,0.0155788126143608,-0.0081512406580018,0.0,-0.0522679376797648,-0.0357651574386568,-0.0352906369142242,-0.0257658644141194,0.0134266287168079,0.0505853698790022,0.0022230637860201,0.0254733601921142,0.0072864467075626,0.0211018752572668,0.014596891213568,0.0173544279197915,-0.0080996303473041,0.020984571019917,-0.0014597022149163,-0.0584966081184751,0.0264254056147659,0.002923572094355,0.0083910504393158,-0.0104571654932041,0.0,0.0212537945629753,0.0218648488015527,0.0,0.0017647430909422,1.0,1.0,2.0,1.0,30.0,0.75
36,0.0706695120485526,-0.4682441723164164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1690848103164662,0.2364494032151658,-0.0541626577711431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491587315948479,0.0,0.0,0.0,-0.0521337394202991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.25
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0620506143988422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1144867939075491,0.0,0.0,-0.0816817081942752,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.5
38,0.1391495550017971,0.0,0.0458165212300461,-0.190850691626504,-0.1129093749405557,0.0,0.0,-0.0948736175771783,-0.1234398568207485,-0.2637461571331859,-0.0700648053909717,0.0,0.1195937002392397,0.0,0.0019259321362632,0.0,0.0,0.1789954657724479,0.3258387952708304,0.0,0.0,0.0580795162827821,0.0,0.1649741207117211,0.0,0.0,-0.0622191767867562,0.0,0.0,0.0,0.0,0.1790652096106463,-0.1517158307636276,0.0,0.1188883132568591,-0.1822163880214734,0.0,0.1244759832769884,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.75
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495386364246756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.25
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2258146132258299,-0.4105916010892279,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.5
41,0.0,0.0,-0.0486540893791193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.75
42,0.0,0.1163068479788194,0.0,-0.2114751063944707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224830257725842,0.0,0.0635384020291243,0.0,0.0,0.0,0.0,0.0,-0.3172655611340379,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,0.25
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1270298114927242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,0.5
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052157702617732,0.0,0.2716990954806717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328382025956247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,0.75
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2418112603647644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.25
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726374235021899,0.0,0.0,0.0,0.0,-0.1896391487250921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.5
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4872884792741794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.75
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243990860013634,0.0,0.0,0.0638690777701023,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.25
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389848188026597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.5
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088921855575363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.75
51,0.0,0.0,0.0,0.0295097040688534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3584523755292126,0.0,-0.2569203221440056,0.0,0.0,0.0,0.0,-0.002707309719763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,30.0,0.25
52,0.0303841546863696,-0.0612076882397145,-0.0284296680615289,-0.010385896683569,-0.0023175041433318,-0.0722423434546861,0.0540928507225436,0.0311170896870613,0.0300623675013951,-0.078305052853274,0.0528114544024262,-0.0295277754154745,-0.0271871227373899,0.0266672609107135,0.0319593638005013,0.0522915264356197,-0.0122071374198696,-0.0224010911111282,-0.0385720658142714,-0.0792345627050698,0.0377338840288039,0.0491834598429964,0.0291382831886127,0.0630189018837796,-0.0210961677384727,0.0316506721349757,0.0732714347872974,-0.0226732868651015,0.0202918192894872,0.087145780811837,-0.0436151334933706,0.0150087874257795,-0.0189939188600479,-0.0444599627297355,-0.0306939764733029,-0.0329715559477342,-0.1120763149396463,0.0404873946387809,0.082232468159801,-0.0869678993193633,1.0,1.0,2.0,3.0,30.0,0.5
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0229505751044767,0.0,0.0,0.0,-0.059493774988437,0.0,0.0,0.0,-0.0716075803230965,0.1147173754001671,0.0,0.0,0.0,0.0,-0.0659253833816381,0.1049799717575491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0916266918391328,0.0,0.0,0.0,0.0,0.0,0.0,-0.1155884275832387,0.0,-0.0141774058492526,0.0,1.0,1.0,2.0,3.0,30.0,0.75
54,0.0,0.0,0.0,0.0,-0.4713229390070603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,0.25
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0211906138868267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.223358409459969,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,0.5
56,0.0,0.0,0.0,-0.3323125741443775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2290666471619961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,0.75
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608514471639716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,20.0,0.25
