,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,NAEXKP01CLQ652S,LRUNTTTTCLM156S,a,b,A,B,s,R_y
168,-0.0097896893220132,-0.0050328845533822,0.0030574900360629,0.0068376807732628,0.0004402762981021,-0.0158091275586427,-0.0323563903357912,0.0128583455752298,0.0135634464219632,-0.0130636063815199,-0.0008790341162376,-0.0082921006784883,-0.0034422608653991,-0.0230045462402703,0.0006091451434531,-0.0220438481644739,-0.0141784490289509,-0.000451946607861,-0.0084435536786266,0.0077046646879294,0.0039411509690873,0.0026548459704499,-0.0435820585084236,-0.0097602048916966,0.0012722290384276,0.021037576905929,0.0,0.0054591741103504,0.0026282321873706,0.0,0.0055312532018333,0.0138527749516928,-0.0014000832317831,0.0060441253680556,0.0029236583775577,1.0,3.0,1.0,1.0,30.0,0.25
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993569324714022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,30.0,0.5
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869501205433388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,30.0,0.75
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0108092922235028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,10.0,0.25
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373303195813392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,10.0,0.5
173,0.0,0.0,0.0,0.0,0.0992606418661799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104425490689518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625989042858707,1.0,3.0,1.0,2.0,10.0,0.75
174,0.0221373737345937,0.1441976552779032,-0.040093042038433,0.1803201552724576,0.1039941336325413,-0.0135278707450561,-0.0987164341764966,-0.0120890106492934,-0.1264359537191579,0.002899627119389,-0.000937570971063,0.1138424135549309,0.1099431353451904,0.103944729702797,0.1045650038677188,-0.1263243200294075,0.1265721244697708,0.0203676339352936,-0.044687604293744,-0.0133746522557825,-0.0297214123815697,0.0640379049614535,0.0673350306155547,-0.0053217935692884,-0.001427371825882,0.0792180824841117,-0.0144332818945799,-0.0506010241265785,0.1444996088465477,-0.0545530581044542,0.0483032495098363,0.0470464981106036,0.2185228589702917,0.0541394240853732,0.1300686050615397,1.0,3.0,1.0,2.0,20.0,0.25
175,0.1509694730162647,0.1324965667106702,0.0,0.1431234002165613,0.0,-0.0435604056185872,-0.0004732040910119,-0.146707339480069,0.102599971600305,-0.039579895687856,-0.0228981137180182,-0.0255792304175526,0.0658692318993491,-0.1106171484972711,-0.0775498470014565,-0.1403501717422338,0.1363968292601214,0.0,-0.015004334971918,0.0027902862602963,-0.1333693179687917,-0.017960419057134,-0.062464365680723,-0.0671846522488199,0.2661728104585388,0.0,-0.2347798713491081,0.0643353501609252,0.1489613104145096,0.2248785703640569,0.1142305222444373,-0.0481487670020522,0.0,0.0,0.0,1.0,3.0,1.0,2.0,20.0,0.5
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4051756452439558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,20.0,0.75
177,0.0526643668229434,0.0018459246445955,-0.0790340653742741,0.0,-0.0127713177133065,-0.0086728108692859,0.0506900995414418,-0.0882023611029243,-0.0458606612046228,-0.0116720460203725,0.1148768323787414,0.1077598459086684,-0.0398188415746347,-0.0417118824245348,0.14601666591465,-0.0053052347356727,0.002014349559213,0.0152165969737208,-0.0348166185861705,-0.0564114123972325,-0.0440551845887196,-0.0186807869352631,0.0546799096026579,-0.0384616498994189,0.1067398846297092,0.1522390791420413,0.0785967292627553,-0.0688240742302694,0.0560123750432782,0.0341831729019276,0.0390057574659736,-0.0151385356465702,0.0925745271784328,-0.0454428218273732,0.0,1.0,3.0,1.0,2.0,30.0,0.25
178,-0.0331814061260454,-0.0320079982448914,-0.0882417325051179,-0.0365928846558799,-0.0159080659626566,0.0662414942290204,0.0,0.0926224858930564,0.0703496718348371,-0.0147308260129221,0.0868757955973492,0.1251071952369107,0.0611426144783018,0.0307179264737294,0.0,-0.0078549111969772,-0.0396959346726049,0.0272845566320349,0.0290319689412742,-0.1306767906752517,-0.0996200624793668,-0.0113416352825185,0.0,0.0092669929624271,0.1126317142847698,0.1213087781621669,-0.0067683929434256,0.0175849133846234,0.0450479529605668,-0.0100865454231601,-0.0203369676692624,0.0,0.0254828508323008,-0.0399836645632833,-0.0027422875801502,1.0,3.0,1.0,2.0,30.0,0.5
179,0.0,0.2202174237638739,0.0582897857157591,0.0150672851922514,-0.1500427322300627,-0.057361548919499,0.0,-0.0335148743447055,0.1535934980640023,0.0,0.0,0.0,0.0486385331018887,-0.0042701982615466,0.0,-0.1085138901153872,-0.0079894799069423,0.0,0.0,-0.0157272395845039,-0.1488934672714096,0.0065233011513649,-0.1354936941789169,0.0,0.026248675872443,0.0,0.0667865541458502,-0.0325418291068585,0.0042889255157304,0.1113572237360278,0.0913355921008755,-0.0245634393406695,0.0621720039030869,0.0485507294850307,0.0926877379678492,1.0,3.0,1.0,2.0,30.0,0.75
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1670277146824693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403115564091743,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.25
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0407942103506322,0.0,0.0,-0.4336824307277483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0282888374607473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.5
182,0.0,-0.1623462990625177,0.0,0.0,0.0,0.1576377114964129,0.0,-0.1549364333173996,0.0,0.0,-0.1620717814850271,0.1709053569784606,0.0,0.2648388204402773,0.0,-0.1087164750070816,0.0,0.0,0.0,0.0,-0.1229166265942886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.75
183,0.0253593752256348,-0.0151906611513789,-0.015210636480968,-0.0022756554706668,-0.0085234959832225,-0.0009191365454108,0.0028877659035656,0.0,0.0,0.0,-0.0138640768056406,0.0141469679753083,-0.0208487978202667,0.0,0.0133288069198569,-0.0121957066548336,-0.0197960530533849,0.0,0.0186975022948761,0.0,0.0,0.0198163834255219,0.0068452341721555,-0.0082653408173317,0.0,0.0012252586210766,0.013651069793131,0.0,0.0,0.0,0.0045017498737546,0.0010427042921349,0.0183213033385074,-0.0096459833802814,0.0,1.0,3.0,1.0,3.0,20.0,0.25
184,-0.0438025614155096,0.013008417265323,0.1225261186208029,0.077640730566964,-0.0353190956308755,-0.0583876033717845,-0.0524014510020032,0.0351019229215986,-0.003699183473647,-0.0946469225156342,-0.0230282198635895,0.0472689760489891,-0.095858613522756,0.0623668794394541,0.0701335953826511,-0.1594935052557148,-0.0368608620133343,-0.100192434727132,0.0837234438110215,-0.0280354811563526,0.0078769305882696,-0.0715132049119287,0.1063474415103936,-0.1425945309000459,0.0887351444701758,0.0403363776139515,0.0,0.0065174044587879,-0.101322185781003,-0.2373793565498062,-0.1740329325491845,-0.0209013513832177,0.1716263022350922,0.0633155034594825,0.1319606125834292,1.0,3.0,1.0,3.0,20.0,0.5
185,0.0683904544361329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.75
186,0.0318884265374531,0.0,0.0249068373874573,-0.0250782323684914,0.009330232417424,-0.1245772525589118,-0.019704171819869,0.0536312407146307,0.0321635255257199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0248081676433411,-0.0920394558246554,0.0387356448578332,0.0183334181111367,0.0430288227890767,-0.0542469775702374,-0.0770275637248945,0.0,-0.0081254123606962,0.025991528178603,0.0,0.0426408111999849,0.0156317901896754,-0.0070839807591885,0.0,0.0442699972884369,0.0,-0.0305468811998435,-0.0079686130507237,1.0,3.0,1.0,3.0,30.0,0.25
187,-0.0046932541784247,-0.0409711502795738,-0.0210269210212215,0.0333701686055705,0.0563481749623503,-0.0076982284331927,0.0053231031074506,0.0544594486554481,0.0692935216732946,-0.0006475367723628,0.0,0.0365257706045041,0.0,0.0163734673663959,0.038516304298229,0.0256548527706208,0.0250208229725141,-0.0044310611846295,-0.0777655972235158,-0.0519247105359736,0.084691560507197,-0.0197234029694823,-0.0006435244289178,0.0,-0.0675091451233119,0.0216812453376387,-0.0250858128438564,0.0,-0.0703916286768657,0.0147645791474202,0.0,0.0118786929186032,0.0443194098038987,-0.0008447921742913,0.0,1.0,3.0,1.0,3.0,30.0,0.5
188,0.0206020533083933,0.0274188419949849,0.0607883195398317,0.088372434561434,-0.0054406059326325,0.0112224918848395,-0.0210828522920953,0.0,-0.040088146349475,0.0395269459914709,0.0,-0.0489949849194671,-0.0337276041057738,0.0035722294888221,0.0152612872859037,0.0116987018916312,0.0397979008864083,0.0589153678921931,-0.0368466914322216,-0.061275465645646,-0.0218461134446714,-0.0420217535355875,0.0459355675608645,0.0108405625552057,0.0,0.0056244492705066,0.0319315778265397,0.0175067711125077,0.0353979249389088,0.0058045402151525,-0.0029393756400429,0.0026755420202706,-0.0321309555454125,0.0208015032822422,0.0052014518999208,1.0,3.0,1.0,3.0,30.0,0.75
189,-0.09585036269715,0.0,0.1112152747659571,-0.1575921266427503,-0.1075679278544704,0.0,0.0,-0.0869006132863097,0.0,-0.0700438033625671,0.0,0.0144625131131601,-0.2072731011862464,0.0,0.2570635582828033,0.0,0.0,0.0,-0.2020927155885636,0.0,0.0,-0.0103096336301543,0.0273293576696765,-0.0461329860305435,0.0,0.3747253001215866,0.1396361580786635,-0.0311761907907495,0.1522200494062029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.25
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014669988058544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5476546702743205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072411645198811,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.5
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3252658959980433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.75
192,-0.0463269009306339,0.0400301967103741,0.0293543369225407,0.0028086775907162,0.0375015089950175,0.1402645038608842,-0.0590524890482984,0.0466901831336716,-0.040989914136269,-0.0201918854684034,0.01285509176799,0.0489930073190214,-0.0564502963289337,0.0844087872141662,0.0660089778684788,-0.0628900108697732,-0.0116738049583138,-0.0068778881775341,-0.0556119329009785,-0.0650164257503506,-0.0126411068772526,0.0796854440999906,0.0739454012599318,-0.0888035568283777,-0.0339472153692293,0.0214109038013876,0.0051786028863551,-0.0304557498610407,0.0813741308189049,0.0,-0.0118740749419739,0.0610784332055428,-0.0303279392704859,0.060305944729588,0.0520157837712456,1.0,3.0,2.0,1.0,20.0,0.25
193,0.0,-0.0072294065194465,0.0,-0.001155682206873,0.1669474905436442,0.0,0.0,0.0,-0.1022179891514516,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120808512913608,0.0,0.0,0.0,0.0,-0.1314921806365281,0.0,0.0,0.0,0.0,0.1515945809808948,0.0,0.1109866653223726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,20.0,0.5
194,0.0,0.0,-0.06202271090784,0.0,0.3893949891670426,0.0486779727593963,0.0996420519816863,0.0,0.0,0.0,0.0323614451346885,-0.3141062347967172,-0.2827804893949276,-0.0825205376537451,0.1084820839987368,0.0,-0.1466579480754902,0.0963276848451487,0.1754486708015874,0.0,0.0,0.0092857698869723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905394882899696,0.0,0.0,0.0,0.09736467225806,1.0,3.0,2.0,1.0,20.0,0.75
195,-0.0524652579364267,0.0,0.1024728554873108,-0.0128314815408578,0.0640830074708947,-0.0531390206553369,-0.0201600138833976,0.0,-0.0396697010127516,0.0,0.0285789520517914,0.0,-0.0045452036568351,0.0,0.1421129296816156,-0.0294619911608134,0.0,-0.0441512747598907,-0.0734263792272004,0.0,-0.114957642874393,0.0383284075831288,0.0,-0.0270665311823894,0.0791295611045102,-0.0036831076067545,0.1036449284136911,-0.0687889817598259,0.0202944319574428,-0.0075079762437238,0.0,0.064813204804358,-0.0018352459585534,0.0148700830019305,0.0427157504647392,1.0,3.0,2.0,1.0,30.0,0.25
196,0.0,0.0069745984515494,0.0,0.0467353294634288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178070580608162,0.0,-0.0787141242545268,0.0,0.0,0.0041452853650221,0.0,-0.0077041687220671,0.0,0.0619437286656394,0.0,0.0,0.0,0.0862849476400386,0.0,0.0568173380965816,-0.0041587051648191,0.0,0.0021225255333633,-0.1050690055405605,0.0,0.0,1.0,3.0,2.0,1.0,30.0,0.5
197,-0.1271761829113685,0.0,0.0936314416988207,-0.0049196825190739,0.2588916370330055,0.0,0.1792092077016562,-0.026990260937752,0.0922812248609939,-0.0190012646497165,0.0354599148958347,0.0,0.025449697004926,-0.1956374530705664,0.135636937636676,-0.0599338339828406,-0.0040894621156377,0.0953922456496059,-0.1047039631422742,0.0089347740285544,0.0,0.1533293501401871,0.0349976987366313,0.2489702375529492,-0.1251829116679327,-0.0603179740713022,-0.1026699323776714,0.0,0.155773692162864,0.2590424272230552,-0.0052318777153004,-0.1713322961717733,0.0770704737493695,0.0188314551933324,0.0853071595384751,1.0,3.0,2.0,1.0,30.0,0.75
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680486856215904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,10.0,0.25
199,0.0,-0.001821338800901,0.0,-0.0006486741709933,0.0067719266974247,0.0,0.0,0.0,0.0,0.0172123636497346,0.0,0.0,0.0,0.0,-0.0284006589415668,-0.0314485274112436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737277677041121,-0.0256234899451136,-0.0004156708991775,0.0,0.0,0.0169508079143424,-0.008422588273036,0.0,0.0,0.0,1.0,3.0,2.0,2.0,10.0,0.5
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414857751467924,0.0,0.0,-0.0821037708310513,0.0,-0.1552003824196365,-0.0665801125707511,0.0,0.0,0.0,0.0,0.0,0.0,-0.2346810288649657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,10.0,0.75
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423613088211413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.25
202,0.0,0.0,-0.2070854195899187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.5
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543322544288411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.75
204,0.019886849589146,-0.0421372889796902,0.0566164728349067,0.0,0.0378548930600451,0.0903918847384112,0.0937280884716809,-0.0301043486323123,0.0101829028353767,-0.017883666665115,-0.0157094394421014,-0.0326668667025477,0.0,-0.0080522366026181,0.1516834615616749,-0.0640327682562826,0.0665789799286154,-0.009958775840764,0.0352859626274172,0.0417786786726183,-0.1202252319677058,0.0,0.0050237531000105,0.0203250075815519,-0.0593444845998484,0.0,0.0006281208546847,0.0228140941475929,0.0235519289591684,0.0656495453987876,-0.0047480648259171,0.1912412039127747,0.0585203327989859,0.0,0.081198975776787,1.0,3.0,2.0,2.0,30.0,0.25
205,-0.0056109087238221,0.0665541756443002,0.1237416039824282,0.0,0.0209016576305877,0.0508860682510609,0.0213696037246414,-0.0079845305074092,-0.0159961807202826,0.0303228182325505,0.0078876112373144,-0.0846751821962614,-0.0113262169945037,0.1029909774082092,0.0363966719935257,-0.0337053553649953,-0.1605553829460411,0.1374665597253903,-0.0534609144571787,0.0342364145096635,-0.0069137382862978,-0.0292800740651908,0.0448850814549313,0.0246768954050386,0.0496070953457258,0.0121597102097042,-0.044372380013343,-0.0184736963291071,0.0279150590463051,0.0,0.0406976831349875,-0.0027449215621875,-0.0043340000276699,-0.0759466919977679,0.0473447924330839,1.0,3.0,2.0,2.0,30.0,0.5
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2112520062642879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,30.0,0.75
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856118155648256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,10.0,0.25
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0834667806361982,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,10.0,0.5
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214587926789452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,10.0,0.75
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745784489192836,0.0,0.0,-0.0974437684205326,0.0,-0.1266038799640888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125025170903187,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,20.0,0.25
211,-0.3038641849096378,0.0,0.0,0.0,0.2068021410624694,0.0,-0.163646908184496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0871554101726717,0.0,-0.0936572959944983,0.0,0.0,0.0,0.0,0.0,0.1529470811338234,-0.1542058080180774,0.023515368176709,0.1664074194142399,-0.1998265409321507,0.0,0.0,0.0,0.0,-0.0899511629316061,-0.0210229831375225,0.0,0.073447511992758,1.0,3.0,2.0,3.0,20.0,0.5
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793007099734177,0.0,0.0,0.0,0.0,0.1594068230943967,-0.3507571831829238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,20.0,0.75
213,0.014278570693157,0.0490671020823324,0.0238081922205426,0.0335450365528162,-0.0435848008959063,-0.0217834811937914,0.0,0.0051188795062132,-0.0027768030361403,-0.0362332801904744,-0.0033487425777748,-0.015916747690099,-0.0031783461233446,0.0091102012450356,0.012520478622361,0.0,0.0120523849445551,-0.0036024030168,-0.0177675503501145,-0.0070229766693905,0.0025768522237051,0.0077590808440859,-0.0189577128568987,-0.0077850063115721,0.0162708657251193,-0.0364826659561765,0.035080937160868,0.0075831226643391,0.0187994866037909,0.0317821075335168,0.026003025717448,-0.0211181388863247,-0.0039106553600057,-0.0159560141072675,-0.0212207532758989,1.0,3.0,2.0,3.0,30.0,0.25
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6907767722088248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,30.0,0.5
215,-0.0617514576640406,0.0,0.0175610143916054,-0.0409692358138748,0.0146271985394221,0.0,0.0,0.0909443208992136,0.0,0.0365782598568908,-0.0206583475039802,-0.043304806218199,0.0,0.0202916723860809,0.0541335642286128,-0.0214320988938551,0.0,0.0,-0.0097469616148207,-0.1036823818248246,-0.0373643579121921,0.0114439703001908,0.0,0.0188114786561521,-0.0356307121781301,0.0350945256374752,0.0104507131893013,0.0,0.0091597321109315,0.0,0.0,0.0,-0.0115442295616412,0.0,0.0,1.0,3.0,2.0,3.0,30.0,0.75
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.456858950828353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.25
217,0.0,0.0,0.0,0.0,0.2685345148034858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.5
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633646786936753,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.75
219,-0.0223736585532023,0.0074997149612036,-0.0148303458627143,0.0,0.0,0.0,0.0293793624132036,0.0,0.0,0.0,0.0,0.0,0.1737154422094963,0.0,0.0,-0.1559716924648102,0.0,-0.100873722525642,0.0,-0.0791431245441742,0.0581616437427891,0.0,0.0,0.1398772512145218,0.0,0.1433030088190201,-0.0568955791325825,0.0,0.0,0.0,0.0,-0.0201789779534831,0.0,0.0,0.1121890565372887,1.0,3.0,3.0,1.0,20.0,0.25
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1109855644255138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091963764538768,0.0,0.0,0.0,1.0,3.0,3.0,1.0,20.0,0.5
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1885018371276805,0.0,0.0,0.0,0.0,0.0,0.0,0.0934772835901077,0.0,0.0,0.226136348833621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,20.0,0.75
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2409924284174447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,30.0,0.25
223,0.093033207525372,0.2275812768927818,0.0,-0.0285507611163411,-0.0562492864286368,-0.015224495048065,0.0,0.0,0.0,0.0288037154678359,0.1125745714375973,-0.0042246627905188,0.078654570505233,-0.0009377407442829,0.0944470346787025,-0.0732538683251864,-0.0340442906708365,-0.0009945836718134,0.1638904378560654,0.060469878089908,0.0407354982129347,-0.1152670661240707,-0.0501239315866857,-0.094770786937838,0.054615168089807,-0.0693564402137577,-0.0026809073426351,0.1953156824309584,0.1232815314469956,0.0584043183554403,-0.0342671225798042,0.0,0.1721023411327747,0.2085433788294346,0.041452718431836,1.0,3.0,3.0,1.0,30.0,0.5
224,-0.0224800709293895,-0.0071972869961696,-0.0373610845229676,0.0,-0.0202424165494986,-0.0281457262312061,0.0259279860543263,0.0,0.0,0.0139936435553789,0.0093515616246031,-0.0365730400154941,0.0184615537421482,0.057271325004381,0.0,0.0,0.0,-0.0054212926809925,-0.0193850715851234,0.0063815275395347,0.0,0.0,0.0,0.0228086633340714,0.0130535629495116,-0.0258819985392359,-0.0034712160241002,-0.0376957959870272,0.0074695838926,0.0387321812971595,0.0498342180776309,-0.011767561287293,-0.0083025731370303,0.0245645113198838,-0.0178492036982475,1.0,3.0,3.0,1.0,30.0,0.75
