,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,WUITWN,a,b,A,B,s,R_y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858809230765568,1.0,1.0,1.0,1.0,20.0,0.75
1,-0.0470836050474749,-0.0422934645553046,0.0207218681263628,-0.0450678049660794,-0.0052491082313565,0.0251385187268185,0.0095061980449207,0.0009242126440203,0.0169083232681262,-0.0120571374041136,-0.0758838409525305,-0.0740879526482529,0.0,0.0285727265966455,0.0169958962354777,0.1301144185836905,-0.0093545519710471,0.0572427877760742,-0.0301499316671769,0.0181877922319473,0.0215221556214026,0.0313839591743433,-0.0375667040967173,0.0,-0.0985214759441551,0.0208244221120112,-0.0253784460935166,-0.1054189291550595,0.0,-0.1006420034123991,0.0442625248177976,0.0010242245694093,-0.0625355705784647,0.0262759189273134,1.0,1.0,1.0,1.0,10.0,0.25
2,0.0,-0.0149405813116312,0.0,0.0810642464975319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711996739613302,0.0,0.0,0.0,0.0,-0.0253132820927739,0.0,0.0,0.0,0.0,0.0,0.047670610733591,-0.0221458403268761,0.0944771924201686,0.0,0.0,0.043860990928449,0.0,0.0,-0.0014237877620488,0.0217560477604936,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053334401928466,-0.144717904214918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833914311246534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.75
4,-0.0184914168662481,-0.0117803564113509,0.0,0.0,0.0137740103345894,-0.0136655501450643,-0.0068643920388013,-0.0019127583586726,0.0948523377191995,-0.0335930566550044,-0.0339450860728655,0.0566495158852915,-0.0173077358875251,0.0801150788531485,0.0495389502977704,0.0914560818880493,0.0,-0.0193876428006013,0.0142487289692449,-0.0135455569767381,-0.0472910241850768,0.0924982192591931,-0.1495929135774521,0.0199180037296554,0.0,-0.0092096790695669,0.0086481030832613,-0.0369628851051692,0.0136456997398192,0.0087973259908808,-0.0147147209236009,0.0004240851688184,-0.0602772117532656,0.0815142006691531,1.0,1.0,1.0,1.0,20.0,0.25
5,0.0,0.0,0.0,0.0614385684570581,0.0,0.0,0.0,-0.0659894627552051,0.0,0.0,0.0,0.0,0.042287939400671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.5
6,0.0451473709624329,0.0079223733084582,-0.0256894545245306,0.0030957578451733,-0.013875888013199,-0.0508054983360745,0.0301621777101403,0.029722717972647,0.0038362336393559,0.0,-0.0165350465386162,0.1002054352407341,0.0447208537654661,0.0578612264919631,0.0552038557475384,0.0,0.0043410958253413,0.0620404583575944,-0.010790089450504,0.0265490451407859,0.0050325809940884,0.0184908167085814,0.0092467624873231,-0.0333488710579159,-0.009006513540037,0.0763163652421138,0.077090887313408,-0.1258382314519612,0.0013498983847263,-0.0213646328060886,-0.0137489061248765,-0.0393498214602803,0.0277334212257834,-0.0219005604495329,1.0,1.0,1.0,1.0,30.0,0.25
7,0.0,0.0,0.0,0.0,-0.0193747795233418,0.0378823531663977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944193514510566,-0.0799980322366084,0.0,0.0,0.076729118710314,0.0502758145430382,0.0,-0.0726130494905998,0.0,0.0,0.0,0.0,0.0,0.0713555818901721,0.0,-0.0297058298751078,-0.0286835682681403,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.5
8,-0.0062155347484004,-0.005804888054303,0.0031543047849286,0.0075568611448064,0.0029390113458085,-0.0052492265881491,0.0029005194365038,-0.000413335848941,-0.0101429861540887,-0.0088083656683717,0.0040260221159226,-0.0003293378195296,-0.0093618355342978,0.0029655909211894,0.0022575183061604,0.00199488840084,-0.0131875875609631,0.0031240325620233,-0.0038476383441079,-0.0121650693675606,0.0025122941866483,-0.005149842931861,-0.012015073057628,0.0023873127163847,0.0033542850838968,-0.0024656504130473,-0.0027255618047068,-0.0058365400518821,-0.0014004355400509,0.012311456652546,0.0102068481173295,-0.0063194461167469,0.0054628517158385,-0.0081363096979045,1.0,1.0,1.0,1.0,30.0,0.75
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0714788369484117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150519543161981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.25
10,0.0,0.0205253196737052,0.0337116166015149,0.0,-0.1073589181098576,0.0,-0.0018470450570244,0.0,0.0,0.0,0.0,0.0,0.0887835424029738,0.0,0.0541632792771485,-0.0361435915762339,0.0,0.0,0.0,0.0,0.0,0.0,-0.055757129620539,0.0,0.0,0.07488582938164,0.0,0.0,0.0,0.0323177091826838,0.0354047243848253,0.0,-0.0115698683513095,0.0,1.0,1.0,1.0,2.0,10.0,0.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2256293004079638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.75
12,-0.0050544065327362,-0.0056646995375828,0.0160406611682177,-0.013597287301789,0.0064691296858616,0.0036471106564751,0.001764435594502,0.026533345042384,-0.018486860991115,0.0005075436087795,0.0166648354159941,0.0173856828548256,-0.0032667180036952,-0.0256620818612242,-0.0043378473019986,0.0175920491115989,-0.0103938586056532,-0.0408967543280274,0.0,-0.0076358529279399,0.0073680831010057,-0.016539250713067,-0.0054793978695135,-0.0233933613339199,-0.0068099860909605,0.0214584371321248,0.0001991135824236,0.0029965350519902,0.0058336717539047,-0.0022254062273118,0.0006135731366711,-0.0007419021428669,-0.0082386315555768,0.0185371481923875,1.0,1.0,1.0,2.0,20.0,0.25
13,0.0025832037933684,0.0,0.0052460936136911,0.0,0.0032906371135894,0.021829420120759,-0.0052480734393279,-0.0073968034585241,-0.0064698150369657,-0.0134674149084334,-0.0028637074194207,0.0137380466673614,-0.0017512071280448,0.0062314297850096,0.0277335134556802,0.0120098379990118,-0.0051235455341203,0.0192976181031579,-0.0118807098132708,-0.0065619867549473,0.0200726373560078,-0.0008652240884335,-0.0162621576431112,0.0026867948542406,-0.0012522386392916,-0.006559505635012,0.004021516178244,0.0083610364559176,0.0128657568765307,0.0,0.0043105223500682,-0.0073042451743502,0.0150237705787375,0.0024210867133008,1.0,1.0,1.0,2.0,20.0,0.5
14,-0.0195594614859017,0.0346211138825256,0.0,0.0246405066786114,0.0779208307619776,0.0,0.0206728084329634,-0.0133815553962741,0.0,0.0,0.0,0.0679760671209514,0.1434709024647325,-0.0195284982147125,0.0,-0.0933710542754413,0.0,0.0,0.0,0.0649351424748931,0.0,0.042785863935459,-0.0405051929536627,-0.0341288339424969,-0.0327767474012623,0.0221456001412656,0.0,-0.0521603701156692,0.0,-0.0137923790675919,0.0,0.0466525608271687,-0.0460566277863036,0.012594336295993,1.0,1.0,1.0,2.0,20.0,0.75
15,0.012568058537501,0.0338762991490749,-0.0325906787321791,0.0157792859864453,-0.0143127443573754,-0.040898455947008,0.0354005972557669,-0.0230677398236631,0.0758648444041349,-0.0095028921179858,0.0199130189034151,0.0718067567046442,0.0362875544804275,0.0796190929600121,0.0323240670312547,-0.0422773996381134,0.0363038859451975,0.0123192643832138,0.03257474811822,-0.0253669205047929,0.0200267106686886,-0.0389116849887175,-0.0133077298350148,-0.0188192640440106,0.0270869570479331,0.037001829883802,-0.0070529008762769,-0.0706109624853812,0.0023669512497842,0.1076893758936447,0.0441597526034772,-0.0155784247593181,-0.0449042387586315,-0.0075212721576044,1.0,1.0,1.0,2.0,30.0,0.25
16,0.0242299671502724,-0.0500990348113453,0.0557744141362686,0.0108948747731853,-0.0583119903603377,-0.0505087804998349,0.0173596972890393,0.0009251870618086,-0.0023873698234572,0.0029259626771561,0.0,-0.0437222589964743,-0.0086935574355593,0.0224757740562489,-0.0061199202982978,-0.0260468765322916,0.0,0.0829444250240531,0.0130442551323086,-0.0043340102624579,0.019681487887873,0.0638368835273798,-0.0688363090436299,0.0003358248678994,0.0352143854396644,-0.0362196773461524,0.0,-0.0499436697180937,-0.0188884603266185,0.0138795836366861,-0.0439083012629129,0.0682654312771731,0.0300547458640813,0.042106104524281,1.0,1.0,1.0,2.0,30.0,0.5
17,0.0,0.0,-0.0212886417468636,0.0,0.0,0.0,0.0,-0.000267036985551,0.0,0.0,0.0,0.0117606715071069,0.0,0.0,0.0,0.032042062725766,-0.0137722363022432,0.0,0.0007052209893408,0.0,0.0,-0.0103805103925776,0.003611627061838,0.0,-0.0240065478765791,-0.0274289893553454,0.0,0.0023025168745058,0.0455841376268319,0.0,0.0702292668321959,-0.0208600711759452,0.0,0.0360512162185976,1.0,1.0,1.0,2.0,30.0,0.75
18,0.0398479267152262,0.0,0.0379887532290049,0.0,-0.0425013723175533,0.0,0.0947517653037393,-0.0076168650987915,0.095114286833194,0.0,0.0,0.0,0.0522580206767362,0.0,0.0453345221028534,-0.0914169226745319,0.0,0.0,0.0,0.0160827056184252,0.0,0.0,0.0,-0.1056812363773801,-0.0245187942336942,0.0257907203239065,-0.1507631954986261,0.0,-0.0557428630112457,0.0,0.0,0.0318180992303895,-0.0451400371896185,0.0,1.0,1.0,1.0,3.0,10.0,0.25
19,0.0,0.0,0.0,-0.060851203758766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471765346527725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.5
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0576467827368272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.75
21,0.0,-0.0070511479259637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0331465896887083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382364223146322,0.0,0.0338499307258164,0.0085560681863225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.25
22,0.0,0.0,0.0,0.0030336830031117,-0.0329987024059466,0.0,-0.0294826920716363,0.0,-0.0257749999345511,0.0,0.0,0.0639428512573102,0.0012857247996867,0.0,0.0,0.0082572874443958,0.0163018961154794,0.0,0.0229077388842079,-0.0123767335748564,0.100696675187792,0.0,0.0,0.0,0.0089352637204032,0.0,0.0,0.0,-0.0158697097524469,0.0,0.0,0.0,0.029514154819619,-0.0442512939688312,1.0,1.0,1.0,3.0,20.0,0.5
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1735381337604108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.75
24,0.0002218406846597,0.0070888488609171,0.0170128092244368,0.0398273767964037,0.0011314264389467,0.0148640490450099,0.0217802492376693,-0.0160273383689689,-0.0047485374138002,0.0040936471393124,0.0090635174709269,-0.0078010405444008,0.0235627500428683,0.0270107414472952,0.0308078389021043,-0.0212601428181206,-0.0274738783688019,-0.0177996595317062,-0.0518768190257647,0.0165949274059026,0.0,0.0238524534604898,-0.0189512831566757,0.000735600934274,0.0076299568662934,0.0209743559173501,0.0217503279689281,0.0141824681504353,0.0081344026740196,0.0045841880322402,0.0052013282940093,-0.0194903748368815,0.0121614649350767,0.00190390533786,1.0,1.0,1.0,3.0,30.0,0.25
25,0.0,0.0,0.0,0.0,0.0196830743758965,0.0616015954905987,0.0,0.0,0.0,-0.0052134114718058,-0.0407652780397971,0.0,0.0,-0.0210941451461138,0.1243796187155078,0.0,0.0,0.0864284017375986,0.0318646423456408,0.0,0.0,0.0419785046631086,0.0,0.0,0.0,0.0640585318022324,0.0,-0.0060776122369648,0.0,0.0,0.0,-0.0440247982345363,-0.0648742993293555,0.0,1.0,1.0,1.0,3.0,30.0,0.5
