,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSAB1GQIS,NAEXKP01ISQ189S,CPMNACSAB1GQIS,CPGREN01ISM657N,ISLIRLOBL01STM,IRLTLT01ISM156N,ISLB6DBSE01CXCUSAQ,ISLSPASTT01GYM,a,b,A,B,s,R_y
0,-0.0503041489848916,0.0,0.0,0.0,0.0633868171436136,0.0,0.0,0.0,-0.0846110531839876,0.2087220148964686,0.0,-0.1101966688276443,-0.0387545203681114,0.0,0.0367700465373713,0.1939012490909757,0.0175263539117402,0.0,-0.1366784517830463,0.0,-0.0215085230175006,0.0,0.0,-0.1485549372502631,0.0,0.0,-0.1939849724459723,-0.1183714909998381,0.0,0.365885450826515,0.0,-0.1106293774694764,0.0,0.2011586807551847,0.0,-0.0457446571119725,0.0035178781549727,-0.0027422756866205,-0.0723408902105936,0.0211373595540512,-0.1770124858487095,1.0,1.0,1.0,1.0,20.0,0.75
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159295862387818,-0.0975501858188053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0732075783745382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.25
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1548294071385092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0,0.0,-0.0306135401221358,0.1645344192851173,-0.1184763209486178,-0.1242346556432997,-0.1208450600768036,-0.048340841347279,0.0,0.1928254993073667,0.0,0.1282958523995149,0.0,0.0,0.0,0.0,0.0,0.1219265756326999,-0.1597099724970046,-0.0605207287099387,0.2152515331810971,-0.1670406534626003,0.0,-0.1091339667123711,-0.2195868039644365,0.0,0.0366230652582684,-0.0012268258120215,0.0,-0.0744188097010485,-0.0625882970184286,-0.038225302645397,-0.0209256408009928,0.0,0.041505714298725,0.0,0.0,0.0715226613809673,-0.1721254260091892,-0.1821030171527093,0.0,1.0,1.0,1.0,1.0,10.0,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1546569674281512,0.0239355455583674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.25
5,0.1049119513872818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421742317825095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091297996366656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.5
6,-0.0050361331530956,0.1260402889763288,0.0075938992215276,0.0,0.0519560042406216,-0.1540630711776276,-0.0330921638029776,0.0242737862972899,-0.1273214019810406,0.0716460749356635,0.022696318279836,0.2724010846129284,0.0454166294704453,-0.0482989577591089,0.0480884989692571,0.0364412978109626,0.1757156403822527,-0.1625549036512049,0.1771151038935061,-0.1663364658660172,-0.1259419081575535,-0.0940032577406865,-0.0653660808004298,-0.1756465392236365,-0.0826652459141271,0.0662602902284884,0.1226922332565873,-0.1175956987880319,0.1326536407247529,0.0218826462802371,-0.0990689687750047,0.1233400647681861,0.0742800736163541,0.1114769506387107,0.0224474359306306,-0.0825359507441761,0.0521211189668397,0.1109232963380461,0.0148648459161564,-0.0318987905633802,-0.0361155555867342,1.0,1.0,1.0,1.0,30.0,0.25
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213262912444108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.5
8,-0.0279742864091784,0.0029382333406566,-0.1145316709654233,0.0499018358263763,0.178921280472815,0.0364146465951543,0.0050683306090897,0.0858985793499532,-0.1822759989524468,-0.0474192436079584,0.0449981069350967,-0.0240294409254224,0.1903974539204067,0.0364741497513658,0.035487025064321,-0.0939158475615828,0.0050330414892064,0.1737358847569633,-0.0540994980457472,0.0122716652703538,-0.0083291389640867,-0.0369763176157858,-0.1463869391287942,-0.1458938624826775,0.0373154604105691,0.0325618456963066,0.0542503629746593,0.221935138855549,-0.1255350460802849,-0.3119916320022224,0.0694400701190364,-0.050804665644681,-0.0575628183629858,0.200174968054552,-0.0559749631544154,0.2859657486042587,0.0938767019404006,0.1900588393850324,-0.0943669387688161,-0.1047076311952781,-0.2094157584380643,1.0,1.0,1.0,1.0,30.0,0.75
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0512675311277326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.25
10,0.0,-0.097124979816835,0.2487830577076416,0.0335102594862521,-0.0417217323914334,-0.133252286849095,0.01590560522661,0.0,-0.0906142622512195,0.2074850252798138,-0.1789764040892222,0.2457982806812668,-0.024174602179789,-0.0452036095576406,0.0430826844458249,0.0,0.1664931642502464,0.0,-0.0055416509944228,0.0785686513854519,-0.1985057030005081,0.1385940833832132,-0.1292546279320854,-0.1034270727940329,-0.1379648123627443,0.1136336533973688,0.0424074612565156,-0.03365855152719,-0.0125246056822768,0.1603587253021922,-0.1720976506184099,-0.0108763254014892,0.0144502130218824,0.1223365807939717,0.0929782507528415,0.1174040051906252,-0.112676907271232,0.1354072012687632,-0.1578953287864309,-0.10208969150779,-0.0394949430899307,1.0,1.0,1.0,2.0,10.0,0.5
11,-0.229457567772938,0.0,0.4011376847497879,-0.0734460567416707,0.0,0.0,0.0,0.0,0.0922010216825058,0.2238242056036456,-0.0102571323837581,0.0,0.0562935134202137,0.0,0.2330245500388459,0.0,-0.1415722700968531,-0.1018843780276379,-0.1860861903278995,0.0452422386186175,0.0,0.1008595089244408,-0.0135305527006683,0.0,-0.0125951363641166,0.0,0.043425530309329,-0.0876346678045267,-0.0305331491651441,0.0,0.0,0.0,0.0,0.0,0.0,0.0530477030195521,-0.0363780221303043,0.0,0.0,-0.124509614091175,-0.1803596043857462,1.0,1.0,1.0,2.0,10.0,0.75
12,-0.1187487782094698,0.0,0.0,0.0,-0.3384692758068195,0.0,0.0,0.4527224852788917,0.0,0.0,0.1665920757982537,0.0,-0.0856270150976563,0.0,0.0,0.0,0.0,0.4095909061988406,-0.0581725803036923,0.0,0.0,0.0,0.0,0.0,0.0,0.0633888745858967,0.0,0.0,0.0,0.0,0.0474274013875081,0.0,0.0,0.0,0.0,0.4985578435865216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.25
13,0.0,-0.0037864489090213,0.0,0.0,0.0,-0.0877305925858797,0.0,0.0,0.0,0.0045087363537258,0.0068159202204164,0.0,0.0,0.0,-0.0735629330621788,0.1521135111570792,0.0,0.0,0.0,0.0,-0.2386105902828897,-0.1713913923582193,-0.1022921822340526,0.0,0.0,0.0769772203791081,0.0,-0.3551191087058625,0.0,0.0,0.0,0.0,0.0,0.0,-0.1196616634510255,0.4799411202965035,-0.0324557409388215,0.0300402887496991,-0.1787270996781653,0.0130384433322116,0.0,1.0,1.0,1.0,2.0,20.0,0.5
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544251719556881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4965652799743271,0.2738481096559017,0.0,0.0,0.0057166265668671,-0.411483752072556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.75
15,0.0,0.0,0.0019302994069151,0.0,0.0,0.0,0.0,0.0,-0.1241550872300234,0.2822364197614992,0.0,0.2201945050706127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3545166324045226,0.0,0.198450425260118,0.2337726605463035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657601879469601,0.0,-0.1129537288443405,0.0,0.0,0.0,-0.2234045134021894,0.0,0.0,1.0,1.0,1.0,2.0,30.0,0.25
16,-0.0777341920042597,0.0,-0.0370341437852128,-0.1954053597109195,0.1586353938960242,-0.0659920636127403,0.0,0.0699211563491837,-0.0246605674324699,0.0358287632568122,0.0737545142155116,-0.0823504826830307,0.1077740564343598,0.1497342030882676,0.1001984068220825,-0.088360434784225,-0.0846673240845931,0.1147616720418946,0.036028130479432,-0.0721261825494078,-0.169998047666847,-0.1488795291815569,0.0502368449813067,0.0542298008496676,-0.150722564128572,0.1554020608726754,-0.0603028559021953,0.0,0.0,-0.0480171673508844,0.1144841220202526,-0.007701875106617,-0.0269789191940208,-0.1342803566909786,0.1311089053600194,0.0133002343584912,-0.0755551508565342,-0.0058550330485585,0.016088777380718,0.1092648630828329,-0.1084702624392761,1.0,1.0,1.0,2.0,30.0,0.5
17,0.0910472901400711,0.0118604342776121,0.0366128688243595,0.0733228778405844,-0.0005537873586538,-0.0574767523593273,-0.0242309438971893,-0.0284566689075912,-0.0180401142549944,0.0874263763668752,0.0319642405601077,0.0,-0.0402265643903856,-0.0309968612533327,-0.0527593732662942,0.0347881588274868,-0.0226047515345033,-0.0098468536594207,-0.0507575643330318,0.0260133594251808,-0.0763566044840502,-0.0138669931416197,-0.0637009905151254,0.0629841316520454,0.1063344792847391,-0.1179596072412495,0.0598232680798222,-0.0110134592836504,-0.0584678225733198,-0.062046938530774,-0.017382201263355,0.01595328774998,0.0258050789620564,0.0084980650246895,0.0682177324994228,-0.0064550905786975,-0.0425982710927652,0.0778022061846535,0.0510677059957288,-0.0013165123247255,0.0,1.0,1.0,1.0,2.0,30.0,0.75
18,-0.0775348583387027,-0.1493298730922012,0.1422798476363512,0.0,0.0,0.0,0.1273788949235709,-0.1429036395030092,0.0,0.3538478850974823,0.0,0.4990434520692027,0.0,-0.1252409157577773,0.0510803447510657,0.0,0.0,0.302151761093789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2012759591462871,-0.5347388763522261,0.0,0.0,0.1360708488443927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3764401566673541,1.0,1.0,1.0,3.0,10.0,0.25
