,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CPALTT01ZAM657N,LRUN64TTZAQ156S,QZAR368BIS,NGDPRSAXDCZAQ,IR3TIB01ZAM156N,IRLTLT01ZAM156N,a,b,A,B,s,R_y
117,0.0685256795729769,0.1167046101601713,-0.000228114467608,0.0,-0.1694757987103539,-0.0811407534532842,0.0988870926171473,0.1373502322814722,-0.0061767710205483,0.0,0.0447727594123615,0.0619229554814486,0.2113392166267009,-0.3004938427445868,0.2613645202926712,0.1300165148551466,-0.0092839706205352,0.0860203800215821,-0.1721336983369306,0.1986650387105744,-0.1573681810201881,0.0606846078738858,0.2974162759859797,0.100238806982292,0.0897488990162849,0.0,0.344473162791923,0.1186514668635781,0.0743239953769809,-0.0209764273599332,-0.0566896871279178,0.1460771985716223,0.2046173694354142,0.1755092562094366,0.0170193217244095,0.220886905270488,0.0435087371658754,0.009388003229926,0.2105427275905043,1.0,2.0,2.0,2.0,10.0,0.25
118,0.0,0.0,-0.0086033047650627,0.0,-0.0483646790255678,0.0,0.0,0.0,-0.0457906847672161,0.0,0.0,0.0,0.0,0.0,0.6799780471692091,0.0,0.0,0.0,-0.2681369663849882,0.0,0.0,0.0,0.3031277312203885,0.0,0.0,0.1615201212021259,0.0,0.0,0.0,0.0,0.3014515926437156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,0.5
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939584113315724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,0.75
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971673508497854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,20.0,0.25
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7494413245652978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560809375383045,0.0,0.0,0.0,1.0,2.0,2.0,2.0,20.0,0.5
122,0.0,0.0,0.0,0.0,0.0,0.4588369182062836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2550063343066999,0.0,0.0,0.0,1.0,2.0,2.0,2.0,20.0,0.75
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3745311969649046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845575623298814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821575486244621,0.0,0.0,1.0,2.0,2.0,2.0,30.0,0.25
124,-0.1137585216648465,0.0,0.0,-0.1159793847931978,0.0,0.0,0.0,0.0,0.0,-0.1301011370952426,0.0,0.1381299605665487,0.0732348643169891,0.0896849601648211,0.0,0.0,0.0,-0.1002491847546695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1131291508248676,0.0,0.1446467906394831,0.0,0.0109086342487881,0.0090574851830606,0.0,0.0,0.0,0.0806512281582729,-0.0709302924841529,-0.1183060360919151,0.0,-0.0164191628714888,1.0,2.0,2.0,2.0,30.0,0.5
125,-0.2192447731916127,0.0873766294276022,-0.1572763765218012,-0.0511638292696275,-0.0925432179232043,-0.106903149713661,0.106679121324025,0.0398148653947982,0.0001796933680662,-0.1702980279968428,0.0120602631850884,-0.0094788243476378,0.1793813062122135,0.1080392400780037,0.1378445349197356,-0.0293487830099314,-0.0602765145526522,-0.1355365368905126,-0.0837638576443244,-0.0031328208366784,-0.0052551302753651,-0.0494558066999901,0.0271098547756976,-0.0919255629133522,-0.0098475073763826,0.0363277776123509,0.0249099965973541,0.0671084614566391,0.1924096378612727,-0.0355289268254698,-0.0363934752514815,-0.0159998750734267,-0.0428837794860347,0.0463597067972971,0.1751039195311988,-0.0875528317795433,0.2345790434444346,0.0157027675637071,-0.0230997398974696,1.0,2.0,2.0,2.0,30.0,0.75
126,0.0010260165153072,-0.0208803315744614,-0.1379994204559011,-0.0614747698226611,0.1178585788379062,0.0872129829303419,0.0381921112041852,0.0151621242241383,0.1605057201542411,0.0270622593643078,-0.0700073721284894,0.0577867306490442,-0.1037618759816355,-0.2966133548441227,0.4195810385487509,-0.3561063367580847,-0.0090137932446075,0.0,-0.0213353115710799,0.0,0.0146369589987731,0.0749256523538039,-0.023995151020866,-0.1272385680779779,-0.0986826263849035,0.0519966676027812,0.0702985220988969,-0.2316812838148863,0.1047663198624512,-0.0295430665848404,-0.1856719158298012,-0.2130441160958565,0.0515665865857159,0.0531521115834507,0.0384793533406068,0.0117508829452076,0.0128746520503632,0.0346341191780017,0.0355720571551461,1.0,2.0,2.0,3.0,10.0,0.25
127,0.0134637285050447,-0.0227312980038077,0.0128277986758062,0.0238279298170683,-0.2252481121173785,-0.0569692240080274,0.0333157309631001,-0.0757162059702705,-0.016939121209482,0.0222836604953889,0.0327808763944083,0.0934869934253156,-0.0958917727138294,0.009481108014745,0.191448969248778,-0.0117370101122956,-0.0282635248010766,0.1195239019080259,-0.1395564281227463,-0.0836678278703461,0.1385319517880521,0.2529200081398452,0.0874500723486599,0.0953524111789044,0.0724216771774039,0.2243134717675951,-0.0763859246148047,0.0,-0.0254549666609156,0.0907765791277917,-0.0346127400740101,0.0281617985080785,0.146228657765014,-0.0796287830320163,0.0100981691647232,-0.0305818123487477,0.031552812474361,0.0670731564271167,-0.0158503745704453,1.0,2.0,2.0,3.0,10.0,0.5
128,0.0863504417695172,-0.0400838932327738,-0.2592844162581412,-0.0287218056046663,-0.1065993664501223,0.0115289945554368,-0.1584935883552218,-0.1522255650504271,-0.2333482815454464,0.0,0.1152261138595137,-0.2069405456886093,0.0297398947397186,-0.2440799554866203,0.0364152490380687,0.0542659917749778,0.124576294055734,-0.0214318527230407,-0.126265664291626,-0.0634964526784819,-0.2185026971755401,-0.1106937375472769,0.2009232099291785,0.1579852581844326,-0.0708267342187459,0.0251081897205792,-0.0462533309167471,0.068898899081739,0.1239423566203835,0.2517609122426549,-0.13983546599802,0.0725415927886098,0.1318845050312763,-0.1833162305427491,0.0307656502880353,0.0471146139650253,0.0,-0.0636767585770739,0.0663475436128945,1.0,2.0,2.0,3.0,10.0,0.75
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036657787759556,0.0,0.0,0.5807384124238537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,20.0,0.25
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4057103808367022,0.0,-0.754970852081215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340069864882152,0.0,0.0,1.0,2.0,2.0,3.0,20.0,0.5
131,-0.1967886931423039,0.0,-0.1565685478197812,-0.1174595816552481,0.162475971349934,-0.0318339669373398,0.1328937410044292,0.0436664126597261,-0.0955445808128579,-0.0108285095869458,0.0531843007483203,0.0391093616499451,-0.2026672459519314,-0.1893891370449943,0.3689994432230846,-0.1265332426102638,-0.1879387545437348,0.1902032980312693,-0.0150872209814892,0.0300508424826734,-0.1727978492904064,-0.0920508994213683,-0.1895929107928212,-0.0332938159169119,0.1267877786530838,-0.0379672710682717,0.0219568966817294,0.2284127580630483,-0.0870165346968778,0.0883142962015249,0.2662089702127485,0.1431194798560883,-0.0853095698284655,0.1024845655786828,0.0299251572885522,-0.1384794604197883,0.3329862465619612,0.0213059747689407,0.1132958336618802,1.0,2.0,2.0,3.0,20.0,0.75
132,-0.0984294095849979,-0.0266774537380721,0.0606120617531516,0.0,-0.3320134647570648,-0.2920282487875731,0.0,-0.1576589575291872,-0.0750268978165578,-0.1464823239979568,0.5312127437718053,0.0077236085866852,-0.0029791929059775,-0.1286936767691671,0.3493930995771388,0.1201545667743735,0.3078069391681565,-0.0531991954583553,-0.1344848035418788,0.0199439080155041,-0.1664609246427791,-0.209372491404016,0.1760803520251661,0.214224312493995,-0.389278546963996,0.0982849419679146,0.1541790040328678,0.3549221032215087,0.2554470322377481,0.1863459626703155,-0.1274264832834885,0.1484470625336042,0.1015366092952686,0.0,0.0,-0.1101884351002783,-0.0928298959325381,-0.2130339314466782,0.0713844026633169,1.0,2.0,2.0,3.0,30.0,0.25
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310348980840593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,30.0,0.5
134,0.0,0.0,-0.0564426747876386,0.0,0.0119970089315274,0.0,0.0,-0.2858093160770201,-0.3740586257400214,0.1132703113108042,0.3411730300304839,0.1950174962689064,0.2101199418119572,0.1524292922995388,0.4350928117988212,0.0,0.0,0.1115267012769987,0.0,0.0,0.0,-0.0149681643640052,0.0,0.4838955106386843,-0.0532733096033793,0.0,0.0,0.1521701240738359,0.1086645976653851,0.2419524694007026,0.0,0.0253826731095201,0.0,0.0,0.0,0.0,0.1607130761663407,0.0,0.0,1.0,2.0,2.0,3.0,30.0,0.75
135,0.0,0.0,0.0,0.0,0.0,0.2654028465607981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8197654917996671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,10.0,0.25
136,0.0,0.0,0.0,0.0,-0.6432151296617528,0.0,0.0,-0.2701651383866222,0.0,0.0,0.0,0.0,0.0,0.0,0.1626789348042707,0.7650048856277079,0.0,0.0,0.0,0.0,-0.880268682818456,0.0,0.0,0.0,0.0,0.0,0.0,1.0875463691374565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,10.0,0.5
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755521584260789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,10.0,0.75
138,-0.1454045497015714,0.1065061806179756,0.0,0.0048859305201817,0.0,0.0,0.1115552585746933,0.0,0.0565756221361655,-0.0222989120735228,0.142529141638317,0.0,0.2878198246580485,0.0,0.1979774757294668,0.0,-0.0212340528435822,0.0816948810263701,-0.0403553583371977,0.0,0.0,-0.0919245703474184,0.1717549400283202,0.0,0.0823880402861065,0.0,-0.0251552396538959,0.0,0.0,0.03839032345308,0.1589024933122879,0.0,-0.4028781585178856,0.0,-0.1933262344943198,0.0,-0.0310156476154046,0.0,-0.0320841906223087,1.0,2.0,3.0,1.0,20.0,0.25
139,-0.0911428664948842,0.0317429274985735,-0.2426998311272234,-0.08172883684703,0.0977678145645999,0.2367514801166394,0.0124077172053977,-0.0180503929897614,0.1607741905577611,-0.2453646545219318,0.0268091511717291,-0.189320269341825,-0.0476844087289488,-0.2536730955144389,0.2075734926744005,-0.0440090287333249,0.1374344860764852,0.1701243902835994,-0.4220364677603921,0.0613302082853401,0.1235314168849732,0.0401164021357505,0.3243488753031991,0.1398897847675746,-0.130436521243937,0.2397478832834497,-0.0429113905305961,-0.0432364372588058,-0.0791727014034863,0.2170727544126433,0.0949427137385603,0.1189092477000635,-0.0603413779943349,0.3382303170179532,-0.1778248701819146,0.1168311819372668,0.0910027615732037,0.0264445574619172,-0.034298266967184,1.0,2.0,3.0,1.0,20.0,0.5
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0492372070734444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,20.0,0.75
141,0.0838725358177394,-0.1379590411480482,0.0660944669391929,-0.2532155831954462,0.1320207194735222,0.0,0.351205430704718,-0.2990249489293302,-0.3275150313571585,0.1423682019898917,0.1313849374500744,0.0249219741429528,-0.4830999912350488,-0.1066718575941058,0.1259061972896627,0.3678292892559044,-0.110466474983346,-0.2499526475856305,0.105123353531812,-0.0377059487570957,0.0,-0.3490374466286539,0.094593874093519,0.1994447506118897,-0.128181454593744,0.369640441614281,0.2307585415466931,0.2079328604928026,-0.0639598183079498,0.4401075422899455,-0.1380156613501384,-0.038319064382454,-0.1801521397268146,0.2980625303467115,0.3030164777015229,-0.0829904906385144,0.0988200404015215,0.0,0.0936511749755141,1.0,2.0,3.0,1.0,30.0,0.25
142,-0.1213676196725528,-0.2513116475191552,-0.0746961881994671,0.0,0.2522249422019411,0.0620255268762613,-0.0586625878795068,-0.247850147458909,-0.1432504006630766,0.0671101343814155,0.021647730101565,0.3831424604501777,-0.0968561405971954,0.0901020494533114,0.1405331404145779,0.088378135458755,0.2128370607790566,0.0,-0.2234142998775676,0.0619140357989344,-0.0755596158259423,-0.1585603531678547,0.0,0.0709702496893775,-0.037405610097425,0.0586636973252102,0.0873653525496087,0.2568472104739019,0.2102074019631331,-0.0506510748449692,0.0261900784201865,0.1722791677669306,0.092030301133619,0.0,0.105073851857611,-0.0146537519833433,0.010347802516364,0.2381390582851004,0.1657825892124971,1.0,2.0,3.0,1.0,30.0,0.5
143,0.0,0.0,-0.3518884966798244,0.0,0.0,0.0,0.0,0.0,0.2878909759434184,0.0,0.6142715533123132,0.2164877208316054,0.0,0.0,0.2092250792106023,-0.1342352277225146,0.0468328111807624,-0.1562986228843855,0.0,0.1285970805116333,0.0,-0.3974477056419155,0.064080963888165,0.0,-0.3111023147884441,0.2061668304073763,0.0,0.0,0.0,0.0,0.2757798894406871,0.0,0.0092407960835421,0.0,0.0,-0.0515941621907201,0.0,0.0,0.0,1.0,2.0,3.0,1.0,30.0,0.75
144,0.0643483590170881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470812588077068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769070678739032,0.1327923932311031,0.0,0.2332461241050256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,10.0,0.25
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444163939512737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,10.0,0.5
146,0.0,0.0,-0.0643602275337482,0.0,0.0,-0.0141063480811603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408511109494745,0.0,0.0,0.0,-0.439639745949148,0.0,0.0,0.0,0.0,0.2945043350538847,0.0,0.0,-0.0305696716871267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239676927265255,0.0,0.0,1.0,2.0,3.0,2.0,10.0,0.75
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2673934997624126,0.0,0.0,0.0,0.0,0.0,0.488230537389921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4808734744974554,0.0,0.0,0.0,0.3490112965176638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,20.0,0.25
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435078551011637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,20.0,0.5
149,-0.2441914439024426,0.0421189633819864,0.0838745849746446,0.1649356049584576,-0.4650807571648359,0.0396942735061876,-0.043839121590695,0.0495261341358432,-0.0885942449933298,-0.1850500752494125,0.1558751397201326,0.490089896451806,0.1973990413783612,-0.289435388406232,0.3023299675526159,-0.0731408388129057,0.0035396717126039,-0.3046935121141527,0.0347014332886088,0.1841080131682938,-0.1338000646647777,-0.0423477003890288,-0.1898836335567729,0.272161459301449,0.0187403443114066,0.0504611713215299,0.190449558260273,0.291743253470985,0.4067602288923215,-0.0146290549603273,0.4663516170710118,-0.3162700054661162,-0.4680564191670108,0.260691597870576,0.2138108658681356,-0.1775180649495359,0.1621651629365451,0.203188960477962,-0.2267453838209844,1.0,2.0,3.0,2.0,20.0,0.75
150,-0.0702793679814182,-0.1557247476976653,-0.0491115488049176,0.0847275474985025,0.0,-0.1805688130403794,0.1106744719364708,-0.0946265827092178,-0.1169500062264701,-0.0286638423363775,0.0877563503416309,0.018500674899377,-0.1804406441639248,-0.1475469115992852,0.2221504797572146,0.1487619554167642,0.205483885589339,-0.1738597338276907,-0.2186263893529146,0.0,-0.1932059763816997,-0.1739044843172129,-0.0001234308215967,-0.1789287942571374,0.0,-0.0072521106535068,0.363321899604156,0.1090431778213715,0.0,0.0868380247268046,-0.0603281006074778,0.0349131807211993,-0.0582895493041208,-0.1034966918690963,0.2942284821988882,0.0,0.2705988910122417,0.0643002380728617,-0.2021071250262931,1.0,2.0,3.0,2.0,30.0,0.25
151,0.0,-0.0865223697016283,0.0186405259198855,0.0,0.1652756825218824,-0.2113677876637843,0.0,0.0739001348645085,-0.4358789573078543,-0.0134531941762512,0.0,0.0,-0.1400221659009753,0.0,0.3054838400824872,0.1492323093447903,0.0,0.0204134081166411,0.2291920024650023,0.0,0.0,-0.141138246414947,0.0,0.2244289073010955,0.0,0.0838675564041322,0.0,0.249367395792164,0.1873898235220477,0.1525551892566602,0.0209526198170811,0.0,-0.2474531612832758,0.1774687965494965,-0.0618022425686949,-0.1314555885067588,0.2669404521206981,0.0,0.2597555013608638,1.0,2.0,3.0,2.0,30.0,0.5
152,0.0,0.0,0.0,-0.6323107468868832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314209036365773,1.0,2.0,3.0,2.0,30.0,0.75
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8791139660723708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,10.0,0.25
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864112523453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2933546671340038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,10.0,0.5
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541156953797264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,10.0,0.75
156,-0.1967535802704442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855689539441734,0.2276055726857432,0.0,0.5338954215438069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993581860770762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,20.0,0.25
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7210770721443949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,20.0,0.5
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8436922821838952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,20.0,0.75
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598826390152956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125832109161344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,30.0,0.25
160,0.0024785091749727,0.1573747542579827,-0.038155626798697,-0.0745103622822661,0.0070585672709724,0.0,0.0549816116224546,-0.1331046567266887,0.1809449293971403,0.0452805214420217,-0.0022101679419585,-0.0700012096401773,-0.0305807883148233,0.0457432721333261,0.1492071188942744,0.0916250038068315,0.0485688088774039,0.0547763591826034,-0.0387334707227003,-0.0748636906247394,0.1156807974031628,-0.041697268540719,0.0903252340006329,-0.1088663634912761,-0.0533277022945883,-0.1025513560981073,-0.0190322821632499,-0.0841913074640865,-0.0548828389226741,0.2316495650920293,0.1574535089450887,0.07829224362765,-0.099401227614298,-0.0023817465863981,0.1856856129302242,0.0573325951859098,0.1449232005908667,-0.0195006399490831,0.0628872426233684,1.0,2.0,3.0,3.0,30.0,0.5
161,0.0575045159599357,-0.2745189537631441,0.0430747432171535,0.0053829031676769,-0.0738036422843129,0.0561733854321985,0.0250642510789359,-0.15032551747038,-0.4009534470821317,0.0,-0.1322393746186976,0.1096817674453055,-0.1013143987376401,-0.0708587584442935,0.0932534798167685,0.0899793696532596,-0.0500759094225414,-0.1035445078699184,-0.0715200782551424,0.1844584021228964,0.0431255116048754,-0.0605398610387469,0.3297414383074903,-0.0011037264753708,0.1876052535062378,0.0820119953250552,-0.0389054842529691,-0.219806751903308,0.0615782402389125,0.0701332251975364,0.0178708029427771,-0.0274236880837747,0.2336969908213373,0.2258009835162372,0.0452457422134675,-0.2519657037126971,0.0,-0.0031981632799194,0.0450089226112785,1.0,2.0,3.0,3.0,30.0,0.75
162,0.0,0.0,0.1758874720715749,0.1222065306559748,0.0,0.0,0.0945256554252333,-0.3679527637747891,0.0,-0.0085660936359519,0.0,0.4785302687526981,0.0,0.0,0.0,0.0,-0.1689113887831248,0.0,0.0,0.0,0.0,0.0,-0.0924821567395102,0.1868094180506201,0.0,0.0,0.0,0.0,0.1984255344125849,0.0,0.0,0.2062386196894284,-0.1777185607696735,0.0,0.1705525150925047,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,10.0,0.25
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723062718297173,0.0,0.0,0.0,0.0,0.2266192826531192,0.0,0.0,0.3183817510443733,-0.143669426776074,0.0,1.0,3.0,1.0,1.0,10.0,0.5
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481057573771382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,10.0,0.75
165,0.4198083452916213,-0.010882568465688,0.0109676990652532,0.0763277332642753,0.3061846071226535,-0.2099728571572519,0.1426926257588438,-0.3075428849242374,0.1713177117481005,0.0953454049854222,-0.0727368973895165,0.0714742204971442,0.0479574924675537,0.0467265644869928,0.079566069202586,0.0823859400553551,-0.0287326468426418,-0.103375161843113,-0.1094063672693869,0.2064802114354363,-0.5008979915990703,-0.102615576918455,0.0454485359732947,0.2006367380286626,0.1107325444054788,-0.069233573883737,0.0893831124255103,0.1624841663213478,0.2326704314392557,0.2226754176195435,0.0276182693359908,0.2454873352178924,-0.1193934150847198,0.0447304499598588,0.2247285342503724,0.075867266047193,-0.1485380455467327,0.1836252151601297,0.3988074872910117,1.0,3.0,1.0,1.0,20.0,0.25
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0878015489687082,0.0,0.0,0.0,0.0,0.5238838108770836,0.0,0.0,-0.2291780337826737,-0.465753205542505,0.0,0.0,0.0,0.6094098940730446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0621935007395604,0.0,1.0,3.0,1.0,1.0,20.0,0.5
167,0.0130609812151243,0.0,0.0,0.0,0.0408172831111867,0.0099193647702695,-0.0023484911335373,0.0,0.0,0.0,0.1112598587154358,-0.0133615128373972,-0.3701902550773219,0.0,0.2604170415259912,0.1175478096467548,0.0,0.0,0.0,-0.0135613888272859,0.1647797841840431,0.0,0.278845249428805,0.0,0.0,0.3184252210545968,0.0129239153743633,-0.1637288163944775,-0.0120224925490371,0.1164589782831891,0.0,0.2177502659863561,0.0,0.3685753566832287,0.0260875462356381,0.0,-0.1737101730957536,0.2296054183360776,0.1399506752278461,1.0,3.0,1.0,1.0,20.0,0.75
