,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQCZ,IRSTCB01CZM156N,IR3TIB01CZM156N,CPGRLE01CZM657N,IRLTLT01CZM156N,NAEXKP06CZQ652S,CPGREN01CZM657N,a,b,A,B,s,R_y
181,0.0,0.0,0.0,0.0,-0.1326121338413784,0.0,0.1680703254493299,0.0,-0.162021723186205,0.0212499147371311,0.0,-0.1360301090742401,0.0,-0.1067044820632476,0.0,-0.1055594771194254,0.0,-0.0940191737955159,0.0,-0.0105313904029117,0.0,0.0,0.0,0.0,0.0,0.2224510704089694,0.0,0.0,0.0,0.0,-0.0615515907127014,0.0,-0.2194519994001222,-0.2822259302924542,-0.0557807559700616,0.0,0.0,-0.0624200290655248,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.5
182,0.0,0.0,-0.7053900479343969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.75
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198979131301605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539258319294641,0.0,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.25
184,0.0,-0.1206656564943356,0.0,-0.0229260143949981,-0.0181523516005374,0.0,0.0,0.0,-0.0561702282253322,-0.0668160340374072,0.0,0.0,0.0233074808585727,0.0,0.0,0.0,-0.179739504476772,0.0,0.0987310058777348,0.0,-0.203201821687752,0.0010127723779456,-0.1286972758162144,-0.0106802768624146,0.0,-0.0053766581800833,0.0,0.0,0.0,-0.0191558533120194,0.0,0.0,0.121325041994201,0.0,0.0016673456743047,-0.2393058073952995,0.0964478038452378,0.0,0.178796539712907,0.0,1.0,3.0,1.0,3.0,20.0,0.5
185,0.0,-0.1624674210127296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0249523184349014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332987784383378,0.0,0.0,0.0,0.0,0.3929977485132168,0.0,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.75
186,0.0,-0.0551473373181565,0.2628750069798714,0.0,0.0433897362091724,-0.087567971471174,0.0,-0.0115561478943227,-0.096640983096666,-0.1428681698580622,0.0485800056268729,-0.1227873227443083,0.0821324879704476,0.0,0.0154516831638964,0.0399001664582044,0.0094513057102978,0.1317064197326955,0.0037777693815489,0.0,-0.0915040758624028,-0.0053128332265415,-0.0887656301913714,-0.1732235593821427,0.0662046549218848,0.0,-0.0727717950864903,0.0,0.1914666078003879,-0.1492147917961771,0.1605212171823783,0.0,-0.027744834683973,0.1287513047977954,0.1507187731948834,0.0,0.0,0.0,-0.0206362602165197,0.0752041208027318,1.0,3.0,1.0,3.0,30.0,0.25
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726084903948194,0.0,0.0,0.0,1.0,3.0,1.0,3.0,30.0,0.5
188,-0.0157667444284955,-0.0976451876141613,-0.0050084460630519,-0.1887027632945459,-0.1327979525883631,-0.1355685681685548,0.0,-0.0281896406593747,0.1265580075075245,0.0368898793753849,0.0,-0.0223834144579038,0.0450833241627355,-0.1390709607730869,0.053673898469249,-0.0826464134160688,-0.0962373555009665,-0.0404747060957896,0.1315303086293365,-0.2143891156911877,-0.0619297564203158,-0.0087113100087706,-0.2634040537126246,0.0612615311895217,-0.0612891397687673,0.0747230386007501,0.0705648262024081,-0.074041449154197,0.0,0.0,-0.0155343788339,0.1198619507532806,0.0152385644556277,0.0,0.0,0.0,0.0341526506810798,-0.0298050243772848,0.0332779198845038,0.2542652771212986,1.0,3.0,1.0,3.0,30.0,0.75
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0823120442187338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.25
190,0.0,0.0,0.1470855521501425,0.0,0.0,0.0,0.0,-0.5067009170834434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3716489495461207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3311402681472891,0.4014059418867728,0.0,-0.3879161112201255,0.0,0.0,0.0,0.2211850733514506,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.5
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3294484489264672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.75
192,0.1122057437285251,0.0,0.0,0.0,0.0,0.0,0.0,-0.0772299700960939,-0.1124513690912867,0.0,-0.3214949235652838,-0.0119148601856201,0.0,0.2710315094964269,0.1868717242791135,0.0,0.0,-0.1004411831891825,0.0,0.1924560882163604,0.1470613722355218,-0.1120032774512547,-0.0592529742258221,0.0,0.0,0.2558002434319831,-0.2872531436102011,0.0569345545876418,0.0,-0.1564853664823028,0.2753644107767277,0.0,-0.0860308338402165,-0.2492144096137994,0.0,0.0,0.0,0.0070880386842373,0.0,0.3206656612220245,1.0,3.0,2.0,1.0,20.0,0.25
193,0.0,-0.0101383403315268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0646224444426002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777065293575633,0.0,0.0,0.0606557279762979,0.0,0.0,0.0,0.0,0.0,0.4456256042735245,1.0,3.0,2.0,1.0,20.0,0.5
194,0.0,-0.1737154557573753,0.0,0.0225313288504921,0.0579165562252973,0.0,0.0,0.0,0.0,-0.0231195489859975,0.0474983092429132,-0.1529064801058165,0.0,0.0,0.1728949798624218,0.0,-0.0257099021173658,-0.0133893789967627,-0.008663895847719,-0.0375421186156025,0.0132528183607909,0.0,0.0,0.0,0.0,0.3169577627857187,-0.2664684195754029,0.2413846366548125,0.0,0.0664437504887883,0.0,0.3006061798579248,0.0,0.0,-0.0410867990793256,0.0,0.3518748465069131,-0.2546575961776682,0.0,0.1192561539624614,1.0,3.0,2.0,1.0,20.0,0.75
195,0.0168346862303427,0.0456419084777222,-0.0254593346416157,-0.1406376476319819,0.0241073938444769,0.0721930409066714,0.0587519131637197,-0.0429816419807789,-0.0787734247727956,0.14548523495775,-0.124495297159083,-0.0116651432807966,0.0,0.1191595789587224,0.1067648319705527,0.0853975624990018,0.0699015784914995,-0.0668639349000543,-0.0729473796262908,0.0577471891634928,-0.0175698081930657,0.0283206972731963,-0.1418040511367691,-0.032572562027277,-0.0327061231825482,0.0232756078506379,-0.116224147840203,0.0061793127610065,0.0793768962451473,0.0128405628443422,-0.0499243562997551,0.0711678215453664,0.0316385936771485,-0.0287019497215167,0.140026756036101,-0.1123064181454051,0.1908464282580158,0.0,0.1199644568000518,0.1783316504400545,1.0,3.0,2.0,1.0,30.0,0.25
196,0.0,0.0,-0.0771421795127684,0.0,0.0,0.0,0.0,0.0,0.0,0.2325024667756256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0125823008534261,0.129690429622406,0.0649923648557732,-0.0828264104178856,0.0,0.0,0.1646089403085874,0.0,-0.0526242295828086,0.1990969723280743,0.0,-0.1687528056813125,0.0,0.0,0.0,0.0,-0.0570260491688758,0.0,0.0,-0.2142610157632073,0.2699520135689853,1.0,3.0,2.0,1.0,30.0,0.5
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2104178896074681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056525871182251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,30.0,0.75
198,0.0323251065342389,0.0823949784831902,0.0,-0.055838279313389,-0.1542748120338531,0.0,0.0,-0.1344461271586209,0.0,0.0,-0.0349877354668615,-0.0882483568037755,0.0,0.0668811142324334,0.0,0.0,-0.0268811253098292,0.0422377235137382,0.1333834750227555,-0.024199656046666,-0.1923950491419762,-0.0544907612002771,-0.0447052401139412,0.0,0.0,0.0,-0.0145370810849301,0.0275518917368267,0.0,0.038822934835166,-0.0582851973886769,0.3464035267287381,-0.0334651516162469,0.1934347370417916,0.0,0.0,0.2529815799217694,0.0,-0.2317648176640262,0.0085419242888485,1.0,3.0,2.0,2.0,10.0,0.25
199,0.0,0.0,0.0,0.0,-0.3430643880799355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436344789157623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624264269972131,1.0,3.0,2.0,2.0,10.0,0.5
200,-0.2088417100088283,0.0,0.0,0.0760720263232181,0.2129299509797689,0.098552839028945,0.1128275468733038,0.0,0.0254962914690209,0.0169679774544359,0.0,0.1144305887641874,0.0,-0.0782993530853074,0.0,0.0,0.0,0.0,0.2613177007671495,0.0780687630893851,0.138511730291905,0.0,-0.3522625074605581,0.0311411869191114,-0.1865841852985753,0.0187806952019973,0.0,0.0,0.1144223601618201,0.0,0.0,2.9931209578171192e-05,-0.0770045865942597,0.0,0.0,-0.164810778357441,0.2401747322903573,-0.2190211689253153,0.0,0.2506246773393348,1.0,3.0,2.0,2.0,10.0,0.75
201,0.0,-0.0339072772598913,-0.1840902034166323,0.0,0.0,0.0,0.0,-0.1178655011189016,0.0,-0.1882220332210593,0.0,0.0,0.1416968665894764,0.0,0.0,0.0,-0.0622121238696706,-0.0464797866400533,0.0,0.0,0.0,0.0293792653990138,0.0,-0.022457141771541,-0.0941082674390463,0.0,0.0,0.0,0.0,-0.0589447670807058,0.0,0.0823287646333607,-0.0009286957203527,0.0,0.0,0.1228122761835742,0.0799761041988644,0.0,0.0,0.108593343746588,1.0,3.0,2.0,2.0,20.0,0.25
202,-0.0747652351987964,-0.0520530990157884,-0.063051999186243,-0.0340890077845773,0.1515013188747569,0.0391889698743298,-0.0680035666629557,-0.0148143487311601,-0.0315025463226062,-0.0237884323372125,0.0,0.0697277394222892,-0.0656085538618277,-0.023679511702565,0.0832968554521664,-0.0222595281294991,0.0,-0.09482765553744,-0.0537629686950365,-0.0850834702051728,-0.1182122796030404,-0.0785113483319611,0.0012269703902811,-0.0493052521120044,0.0489718686816565,0.0899577024395155,0.0,0.0,0.1190189077006008,-0.00454601830835,0.0427577531138652,-0.0493324633558863,-0.0577872682169094,-0.0241337514635878,-0.0572181467054978,-0.0831208532162792,0.0414182127022267,0.0405367111286673,-0.0349110879027334,0.0715943746195787,1.0,3.0,2.0,2.0,20.0,0.5
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1933932923103281,0.0,0.0,0.0,0.0,-0.1039589027047369,-0.0383613383233037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3570811972194671,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.75
204,-0.1589466416571234,-0.043483555417999,0.1006505130348546,-0.0158393046337895,0.0143991588840374,-0.0436687465367506,0.0482565820565636,-0.0946346883304482,-0.0032164141319443,-0.0392609383258354,-0.0167875929995073,0.1204791590166021,0.023451394191358,0.0,-0.1295834027654572,-0.1032551554226728,0.0521230759930477,0.014664128831155,0.0817085955143407,0.0,0.0083912941618073,-0.0033683615757265,-0.021398165878376,0.0419823874794353,-0.0357111271894654,-0.0025081395917952,-0.0408182390766263,-0.0654728622061014,-0.0438095601119097,-0.074838760551892,0.0499262554229349,-0.035088281097527,-0.1108393163155992,-0.0025816712126317,0.0732772493986467,0.0248699226684105,0.0480827581570036,-0.0347584870057831,0.0,-0.0013792158016556,1.0,3.0,2.0,2.0,30.0,0.25
205,0.0,0.0,-0.1377833535380153,0.0,0.0,0.0,0.1442472310568825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1171302505508502,0.0,0.0,0.0,0.0,0.0,0.2098033531486504,0.0,0.0,0.2531577930276653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0223417418393909,0.114176880194503,0.0,0.0,-0.0380245023836345,1.0,3.0,2.0,2.0,30.0,0.5
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0800134298424368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616526030671233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321179647384583,0.0,0.0,0.0,1.0,3.0,2.0,2.0,30.0,0.75
207,0.0,-0.0344616720293689,-0.002410169775466,-0.0505884020109329,-0.0654116768174555,0.0645818183863866,0.0586825457541183,-0.1216958581376238,-0.0147424544847024,0.0387636210021481,0.0116134392466868,-0.056281699640989,0.0386341076808721,0.0407373322460027,-0.0433895236745106,-0.038270222445773,-0.0776308858557356,-0.0756363212275378,0.0426276052628353,0.0001644091800107,0.1201465058560424,-0.0980206900080844,-0.0982351519404335,-0.0508451562707105,0.2053604123808262,0.129872308126266,0.0507623359834563,-0.0498483886887616,0.0761276283145354,-0.0132612466599625,0.0805316891927642,0.0130451422490884,-0.1120313421252665,0.0,-0.0772785708913783,0.0389545654919821,0.0775327042443638,-0.1075729992181751,-0.1146926992517942,0.1484539737797873,1.0,3.0,2.0,3.0,10.0,0.25
208,0.0,0.0,0.0,0.0,-0.1933425528565144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4133436218317332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517330354830058,0.0,0.0,0.226597903927367,1.0,3.0,2.0,3.0,10.0,0.5
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463809070668562,0.0,0.0,0.0,1.0,3.0,2.0,3.0,10.0,0.75
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1463676478847888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,20.0,0.25
211,0.0731220384214215,0.0,0.0592658415682459,0.1876214096465636,-0.1682078022290764,0.0081358288777572,0.1999096900311208,0.0,-0.1354612195981027,-0.2414301472977389,0.0390776060915852,0.0156852656932408,0.1096319117266575,0.008066732772789,0.1644748314363989,0.1397321659214007,-0.1705769977092708,-0.0491607657154609,-0.0209407202526495,0.1271099257331029,0.0,0.3221601370638384,0.0479758314828107,0.0,0.1957880508191066,-0.0230178859792791,-0.4014473032371606,-0.1222932332232633,0.0,-0.0522936920966616,-0.0380967930541061,-0.0182503375402064,0.0589301272062619,-0.0269090769895451,0.0218341201285764,-0.27442584764979,0.0,0.0,0.0,0.1488013715719848,1.0,3.0,2.0,3.0,20.0,0.5
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1948874149790461,0.0,0.0,-0.0296330671917237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,20.0,0.75
213,0.023286162985476,0.0,-0.0082590107197196,-0.0238554059073842,0.0,-0.0251084201172989,-0.0170980290365895,0.0,-0.005880644579249,0.0209888411463396,0.0106806062121491,0.0,-0.0172433032200099,-0.0117261286607833,0.0,0.0050438097451022,0.002747236032725,0.0,0.0,0.0,0.0,0.0018900171710447,0.0,0.0,-0.0116307863031857,0.0024409641575977,-0.0322597532245409,0.0089992989451017,-0.0020997550389789,0.0,0.0,-0.0256470694074738,0.0,0.0426824729488846,0.0,0.0419326779957757,0.0038134467678969,-0.0111856198510317,0.0,-0.0347296936086265,1.0,3.0,2.0,3.0,30.0,0.25
214,0.063429226405222,0.1779168030548885,0.0158595195315657,-0.0530810683356191,-0.080672441849586,-0.164967172137632,-0.0038757413376473,-0.1732329246049614,-0.2901289203674411,0.2285055507235361,-0.0341409358160281,0.0061563665040793,0.0221962687218631,0.1306260369917464,0.0907494695205345,-0.098782242461426,-0.1756584831967313,0.0067119485745159,-0.2406600586716705,-0.1529307350808247,0.2085404127042818,0.2053785584640026,-0.0298498334586296,0.1175657431239332,0.1586377966516181,0.1848725119759028,0.164912395715183,0.0447590974074702,-0.0172075854337263,0.0897351356955341,0.116530794058663,0.1202998514400311,-0.1892521764390324,-0.318390051957904,0.2211279468152234,-0.1540545755055784,0.0589120407812315,-0.0799539884441979,0.0569086192682917,0.1279206268714849,1.0,3.0,2.0,3.0,30.0,0.5
215,-0.0044534633258667,0.0,-0.0191969875128771,0.0427392725538237,-0.088213882520355,-0.0474399759628924,-0.0168017322716063,-0.0090637048749576,-0.0429195995341799,0.0,-0.1277665938902317,-0.0150926483044923,-0.0336705136065717,-0.0582374977946621,-0.0344695947345791,-0.0680483249288755,-0.1612581711357727,0.0446907970287508,0.0492187954097301,0.0162463843286792,0.0462170373832706,0.0,-0.0273100033903002,-0.0148684064763141,-0.1355924091879436,0.0092085880500161,-0.0568618954954216,-0.0423785918004585,0.0484268841934998,0.0,-0.0024488880879502,0.0428419437816158,0.0064905355722268,0.0615035548953538,0.0422627309974357,-0.0413868865436235,0.0674293214235823,0.011447539608591,-0.0031065615528605,0.0225329976337687,1.0,3.0,2.0,3.0,30.0,0.75
216,0.0,-0.1101451982501527,0.0,0.0,-0.1465941869574581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066831743784024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546676920903653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.25
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1264420853366351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580809528515388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4911423486093192,1.0,3.0,3.0,1.0,10.0,0.5
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482988739118565,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.75
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732466125679274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,20.0,0.25
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6367256722431269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1225318236845038,0.0,0.0,1.0,3.0,3.0,1.0,20.0,0.5
221,0.0,-0.0410271677525869,-0.063388938678568,-0.0792187974600105,0.0680982448045299,-0.0051586075331519,-0.0146231049944323,0.0,0.0271425942777562,-0.0176390313023269,-0.1355506208850707,-0.0182025843509566,-0.0162350938048389,0.0,0.0,0.0016909449263465,0.0117437388068647,-0.0719146123520483,-0.0244797101301145,-0.0742559680737258,0.0111429792504976,0.0,0.0,0.0,0.0,0.0,0.0,-0.0378850821440455,0.0,0.0,0.1176021678785783,0.0,0.1148796804037821,-0.123990891982771,0.0,-0.0145863531530943,0.0392725814635434,0.0,-0.0183309208391958,0.0,1.0,3.0,3.0,1.0,20.0,0.75
222,0.0,0.0,0.0,-0.1166182498134222,-0.2175256001984207,-0.1972893545496368,0.0,0.0586227589408437,-0.0405027538389302,-0.1012094551875529,-0.0141702021491631,0.0654737029216173,0.0,0.0869601023496147,-0.0374254536869645,0.0,-0.1690010279062965,0.0,0.0,-0.4523845620753396,0.0,-0.1030493961486704,0.0,0.1857735557581175,0.0540626950874557,0.0712349746563255,0.0880127029101072,0.0,0.0,0.0,0.0,0.0107569930973579,-0.0048200190428297,0.0,0.0101266794680359,0.0,0.1872011778087112,0.0,0.1206915988427489,-0.1069890006484078,1.0,3.0,3.0,1.0,30.0,0.25
223,-0.1095640055363284,-0.0629573600200791,0.0699474569798912,0.0234573289848164,-0.1876340875405275,0.0760445317839463,0.0203387531181861,-0.0674123075446651,0.0233449611594057,-0.0258938236036982,0.0406575392831755,0.0399926230909796,-0.1471385578552106,-0.1489405185002995,-0.1501937229897433,0.137498132580384,0.0073731359733319,0.0,-0.0924450183029665,-0.1289533290861175,-0.010285523182672,-0.0098546800800153,-0.091833085056444,-0.0031598576770591,0.0350530070655914,0.0395257293843702,-0.0365104227697536,0.1582303105395213,-0.0667770211511587,0.0427839648915269,-0.0042422457216146,0.0556466174666517,0.0220741587046294,-0.01977692362888,0.0074347522880884,0.1540743695244311,0.1485107385396956,0.0,-0.1064183907607123,0.0590783238231365,1.0,3.0,3.0,1.0,30.0,0.5
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0395753947479229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,30.0,0.75
225,-0.0114752376507624,0.0,0.0183392164699406,0.0143425438633145,0.0,0.0,0.0,0.0,0.0020315757673386,-0.0182439865782884,0.0,0.0177902934509627,-0.0105553432653501,0.0081801988459294,-0.0030641169654816,0.0,0.0,-0.0032752180624017,0.008661373691399,0.0,-0.0304091834883144,0.010453924412709,0.0,0.0,0.0,0.0,0.0,-0.0257964961905484,0.0034641582738679,0.0184574671325008,0.0,0.0046023117285507,-0.0118069796095969,0.0,0.0,0.0,0.0,-0.0099612231134553,0.0122944605008528,0.0,1.0,3.0,3.0,2.0,10.0,0.25
226,-0.041518606472695,0.0,-0.1098208364592354,-0.1815673869945176,0.0,0.1867368387674,-0.2141142727600744,-0.0745471808726135,0.0429019707912243,0.0,0.0,-0.105777525838514,0.0,0.0,0.0,0.0,0.0,-0.1440699830185382,0.0,-0.1272025028798183,0.0,0.0,0.0,-0.1242777029875246,0.0,0.0,0.0,0.0,0.1686452522975149,0.0,0.0,0.1153868848014489,0.0,0.0481397980747492,-0.036867582106523,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,10.0,0.5
227,0.0,0.0896564193045083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0782064679434707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,10.0,0.75
228,0.0912013202762339,0.0,-0.3007627682412079,-0.1423476917392636,-0.169102865882683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3087534014151967,0.1915600633084406,-0.0467403821015644,0.0,0.0021710436717879,0.0,0.0,-0.1188804085617584,0.0,0.0,0.0,0.0430063544096277,0.2742111636345729,0.0,0.0,0.0,0.040520431235071,0.0,0.1506997470814625,-0.032527068718296,-0.0322543344023107,0.0,0.0,0.0,-0.262544427768849,0.0,0.3086463512047388,1.0,3.0,3.0,2.0,20.0,0.25
229,0.0,0.1639893080651353,0.0,-0.05380458568164,0.0013483654797428,0.0675643654423128,0.223302195624491,0.0672072762010854,-0.2546335878710292,0.0,-0.1146201853640126,0.0,0.0,0.0,0.1620155262475229,0.0007445973802907,0.0,0.0,0.0,0.0,-0.0889957889117323,0.0,0.0,0.0,0.1766883203527937,0.0639320224092013,0.0,0.0,0.0,0.0,0.104226164953778,0.0,0.0,-0.1084496289027043,0.0,-0.0617401202690972,0.0,-0.4107740879436388,0.2186360142717026,0.3558284205721086,1.0,3.0,3.0,2.0,20.0,0.5
230,0.0,0.0,0.0,0.0,-0.534037828435961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3935358133348806,0.0997174501690568,0.0,0.0,0.0,0.0,0.0,0.0,0.4723261777491647,0.0,0.0,0.0,1.0,3.0,3.0,2.0,20.0,0.75
